"728"	"2017-08-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	11	4000.00	1345.00
"728"	"2018-04-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	19	4000.00	1645.00
"728"	"2017-04-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	7	4000.00	229.00
"728"	"2018-07-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	22	4000.00	1914.00
"728"	"2017-05-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	8	4000.00	1274.00
"728"	"2018-10-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	25	4000.00	2414.00
"728"	"2018-01-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	16	4000.00	2721.00
"728"	"2017-06-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	9	4000.00	554.00
"728"	"2018-11-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	26	4000.00	2702.00
"728"	"2017-02-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	5	4000.00	1460.00
"728"	"2016-10-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	1	4000.00	1933.00
"728"	"2017-01-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	4	4000.00	905.00
"728"	"2018-05-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	20	4000.00	1754.00
"728"	"2018-03-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	18	4000.00	706.00
"728"	"2019-02-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	29	4000.00	2495.00
"728"	"2017-10-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	13	4000.00	54.00
"728"	"2017-07-01"	0	0	0	825	0	0	"O"	"ECOM"	"Y"	10	4000.00	2221.00
"365"	"2017-04-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	2	3000.00	2081.00
"365"	"2018-03-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	13	3000.00	0.00
"365"	"2018-04-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	14	3000.00	2746.00
"365"	"2018-09-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	19	3000.00	1318.00
"365"	"2019-02-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	24	3000.00	0.00
"365"	"2019-01-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	23	3000.00	652.00
"365"	"2018-07-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	17	3000.00	83.00
"365"	"2018-02-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	12	3000.00	10.00
"365"	"2018-08-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	18	3000.00	139.00
"365"	"2018-01-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	11	3000.00	406.00
"365"	"2017-11-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	9	3000.00	1278.00
"365"	"2017-05-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	3	3000.00	1059.00
"365"	"2018-06-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	16	3000.00	1945.00
"365"	"2017-10-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	8	3000.00	1640.00
"365"	"2019-04-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	26	3000.00	1424.00
"365"	"2017-06-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	4	3000.00	1265.00
"365"	"2017-08-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	6	3000.00	1032.00
"365"	"2018-11-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	21	3000.00	528.00
"365"	"2018-10-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	20	3000.00	589.00
"365"	"2017-03-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	1	3000.00	364.00
"365"	"2017-09-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	7	3000.00	687.00
"365"	"2019-03-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	25	3000.00	1011.00
"365"	"2017-07-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	5	3000.00	481.00
"365"	"2017-12-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	10	3000.00	521.00
"365"	"2018-05-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	15	3000.00	893.00
"365"	"2018-12-01"	0	0	0	672	0	0	"O"	"MAIL"	"N"	22	3000.00	291.00
"1266"	"2018-06-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	23	7000.00	321.00
"1266"	"2018-05-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	22	7000.00	438.00
"1266"	"2018-03-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	20	7000.00	494.00
"1266"	"2018-02-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	19	7000.00	446.00
"1266"	"2018-08-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	25	7000.00	1571.00
"1266"	"2017-11-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	16	7000.00	1635.00
"1266"	"2017-10-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	15	7000.00	816.00
"1266"	"2017-09-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	14	7000.00	0.00
"1266"	"2018-01-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	18	7000.00	1136.00
"1266"	"2017-05-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	10	7000.00	0.00
"1266"	"2017-01-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	6	7000.00	885.00
"1266"	"2016-12-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	5	7000.00	465.00
"1266"	"2017-12-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	17	7000.00	1014.00
"1266"	"2018-07-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	24	7000.00	43.00
"1266"	"2018-04-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	21	7000.00	1449.00
"1266"	"2017-02-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	7	7000.00	1048.00
"1266"	"2016-11-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	4	7000.00	1604.00
"1266"	"2017-04-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	9	7000.00	1598.00
"1266"	"2017-03-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	8	7000.00	78.00
"1266"	"2016-10-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	3	7000.00	1177.00
"1266"	"2016-09-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	2	7000.00	1000.00
"1266"	"2017-07-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	12	7000.00	645.00
"1266"	"2017-08-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	13	7000.00	0.00
"1266"	"2019-01-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	30	7000.00	126.00
"1266"	"2018-12-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	29	7000.00	515.00
"1266"	"2019-04-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	33	7000.00	2490.00
"1266"	"2016-08-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	1	7000.00	0.00
"1266"	"2018-11-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	28	7000.00	691.00
"1266"	"2017-06-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	11	7000.00	1023.00
"1266"	"2019-02-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	31	7000.00	151.00
"1266"	"2018-10-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	27	7000.00	1467.00
"1266"	"2019-03-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	32	7000.00	2669.00
"1266"	"2018-09-01"	0	0	0	685	0	0	"O"	"MAIL"	"N"	26	7000.00	478.00
"806"	"2018-02-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	2	4000.00	1518.00
"806"	"2018-01-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	1	4000.00	387.00
"806"	"2018-11-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	11	4000.00	1933.00
"806"	"2019-03-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	15	4000.00	1328.00
"806"	"2019-04-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	16	4000.00	684.00
"806"	"2019-01-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	13	4000.00	1594.00
"806"	"2019-02-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	14	4000.00	1430.00
"806"	"2018-12-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	12	4000.00	344.00
"806"	"2018-10-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	10	4000.00	1120.00
"806"	"2018-03-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	3	4000.00	0.00
"806"	"2018-05-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	5	4000.00	587.00
"806"	"2018-08-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	8	4000.00	289.00
"806"	"2018-09-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	9	4000.00	56.00
"806"	"2018-07-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	7	4000.00	153.00
"806"	"2018-04-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	4	4000.00	845.00
"806"	"2018-06-01"	0	0	0	674	0	0	"O"	"MAIL"	"N"	6	4000.00	620.00
"1054"	"2019-04-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	33	10000.00	1631.00
"1054"	"2019-02-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	31	10000.00	492.00
"1054"	"2019-01-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	30	10000.00	2417.00
"1054"	"2018-12-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	29	10000.00	1461.00
"1054"	"2018-11-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	28	10000.00	164.00
"1054"	"2018-10-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	27	10000.00	1122.00
"1054"	"2018-09-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	26	10000.00	2381.00
"1054"	"2018-08-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	25	10000.00	480.00
"1054"	"2018-07-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	24	10000.00	883.00
"1054"	"2018-04-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	21	10000.00	2450.00
"1054"	"2018-02-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	19	10000.00	1906.00
"1054"	"2017-12-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	17	10000.00	611.00
"1054"	"2017-11-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	16	10000.00	1956.00
"1054"	"2018-01-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	18	10000.00	410.00
"1054"	"2017-10-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	15	10000.00	0.00
"1054"	"2017-09-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	14	10000.00	1358.00
"1054"	"2018-03-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	20	10000.00	939.00
"1054"	"2017-08-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	13	10000.00	1809.00
"1054"	"2017-07-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	12	10000.00	1829.00
"1054"	"2018-06-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	23	10000.00	2207.00
"1054"	"2017-06-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	11	10000.00	971.00
"1054"	"2018-05-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	22	10000.00	2037.00
"1054"	"2017-05-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	10	10000.00	1076.00
"1054"	"2017-04-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	9	10000.00	2467.00
"1054"	"2016-12-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	5	10000.00	1541.00
"1054"	"2019-03-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	32	10000.00	0.00
"1054"	"2016-11-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	4	10000.00	1817.00
"1054"	"2017-01-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	6	10000.00	1228.00
"1054"	"2016-10-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	3	10000.00	726.00
"1054"	"2016-09-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	2	10000.00	808.00
"1054"	"2017-02-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	7	10000.00	1762.00
"1054"	"2016-08-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	1	10000.00	214.00
"1054"	"2017-03-01"	0	0	0	679	0	0	"O"	"ECOM"	"Y"	8	10000.00	0.00
"1175"	"2016-12-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	2	4000.00	1188.00
"1175"	"2017-01-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	3	4000.00	1421.00
"1175"	"2016-11-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	1	4000.00	505.00
"1175"	"2019-04-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	30	4000.00	2038.00
"1175"	"2019-03-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	29	4000.00	824.00
"1175"	"2019-02-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	28	4000.00	582.00
"1175"	"2019-01-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	27	4000.00	1791.00
"1175"	"2018-09-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	23	4000.00	2718.00
"1175"	"2018-10-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	24	4000.00	1079.00
"1175"	"2018-11-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	25	4000.00	1351.00
"1175"	"2018-05-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	19	4000.00	0.00
"1175"	"2018-06-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	20	4000.00	130.00
"1175"	"2018-07-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	21	4000.00	1063.00
"1175"	"2018-04-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	18	4000.00	996.00
"1175"	"2017-12-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	14	4000.00	612.00
"1175"	"2018-12-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	26	4000.00	731.00
"1175"	"2018-01-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	15	4000.00	679.00
"1175"	"2018-03-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	17	4000.00	557.00
"1175"	"2018-02-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	16	4000.00	1815.00
"1175"	"2017-10-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	12	4000.00	1342.00
"1175"	"2017-04-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	6	4000.00	1731.00
"1175"	"2017-08-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	10	4000.00	681.00
"1175"	"2017-05-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	7	4000.00	1676.00
"1175"	"2017-06-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	8	4000.00	502.00
"1175"	"2017-03-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	5	4000.00	390.00
"1175"	"2017-07-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	9	4000.00	317.00
"1175"	"2018-08-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	22	4000.00	797.00
"1175"	"2017-09-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	11	4000.00	648.00
"1175"	"2017-11-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	13	4000.00	1541.00
"1175"	"2017-02-01"	0	0	0	637	0	0	"O"	"BRNC"	"N"	4	4000.00	542.00
"519"	"2019-04-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	11	3000.00	2116.00
"519"	"2019-03-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	10	3000.00	1242.00
"519"	"2019-02-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	9	3000.00	1272.00
"519"	"2019-01-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	8	3000.00	396.00
"519"	"2018-12-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	7	3000.00	0.00
"519"	"2018-11-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	6	3000.00	1792.00
"519"	"2018-10-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	5	3000.00	324.00
"519"	"2018-09-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	4	3000.00	493.00
"519"	"2018-06-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	1	3000.00	869.00
"519"	"2018-07-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	2	3000.00	140.00
"519"	"2018-08-01"	0	0	0	596	0	0	"O"	"MAIL"	"N"	3	3000.00	1260.00
"720"	"2018-06-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	11	6000.00	0.00
"720"	"2018-04-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	9	6000.00	3207.00
"720"	"2018-03-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	8	6000.00	0.00
"720"	"2018-05-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	10	6000.00	749.00
"720"	"2018-02-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	7	6000.00	576.00
"720"	"2018-01-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	6	6000.00	0.00
"720"	"2017-12-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	5	6000.00	1341.00
"720"	"2018-07-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	12	6000.00	1637.00
"720"	"2017-11-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	4	6000.00	1536.00
"720"	"2017-10-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	3	6000.00	1244.00
"720"	"2017-09-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	2	6000.00	1373.00
"720"	"2017-08-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	1	6000.00	1963.00
"720"	"2019-03-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	20	6000.00	642.00
"720"	"2019-04-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	21	6000.00	758.00
"720"	"2019-02-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	19	6000.00	2623.00
"720"	"2019-01-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	18	6000.00	1642.00
"720"	"2018-12-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	17	6000.00	1527.00
"720"	"2018-11-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	16	6000.00	2572.00
"720"	"2018-10-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	15	6000.00	1545.00
"720"	"2018-09-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	14	6000.00	361.00
"720"	"2018-08-01"	0	0	0	789	0	0	"O"	"MAIL"	"N"	13	6000.00	1193.00
"1595"	"2019-01-01"	0	0	0	546	0	0	"O"	"ECOM"	"Y"	8	6000.00	6279.00
"1595"	"2019-03-01"	0	0	0	546	0	0	"O"	"ECOM"	"Y"	10	6000.00	6279.00
"1595"	"2019-02-01"	0	0	0	546	0	0	"O"	"ECOM"	"Y"	9	6000.00	6279.00
"1595"	"2018-12-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	7	6000.00	1953.00
"1595"	"2018-11-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	6	6000.00	2158.00
"1595"	"2018-10-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	5	6000.00	1627.00
"1595"	"2018-09-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	4	6000.00	2104.00
"1595"	"2019-04-01"	0	0	0	546	0	0	"O"	"ECOM"	"Y"	11	6000.00	6279.00
"1595"	"2018-08-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	3	6000.00	1940.00
"1595"	"2018-07-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	2	6000.00	1466.00
"1595"	"2018-06-01"	0	0	0	566	0	0	"O"	"ECOM"	"Y"	1	6000.00	1633.00
"509"	"2018-05-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	24	1000.00	957.00
"509"	"2018-04-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	23	1000.00	975.00
"509"	"2018-03-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	22	1000.00	612.00
"509"	"2017-11-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	18	1000.00	949.00
"509"	"2017-12-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	19	1000.00	889.00
"509"	"2017-10-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	17	1000.00	896.00
"509"	"2017-02-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	9	1000.00	821.00
"509"	"2017-08-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	15	1000.00	834.00
"509"	"2017-04-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	11	1000.00	797.00
"509"	"2017-05-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	12	1000.00	852.00
"509"	"2018-01-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	20	1000.00	583.00
"509"	"2017-03-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	10	1000.00	844.00
"509"	"2016-12-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	7	1000.00	962.00
"509"	"2017-01-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	8	1000.00	819.00
"509"	"2016-11-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	6	1000.00	896.00
"509"	"2018-02-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	21	1000.00	839.00
"509"	"2016-09-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	4	1000.00	879.00
"509"	"2016-10-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	5	1000.00	818.00
"509"	"2018-06-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	25	1000.00	902.00
"509"	"2016-08-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	3	1000.00	666.00
"509"	"2017-06-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	13	1000.00	705.00
"509"	"2016-07-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	2	1000.00	996.00
"509"	"2017-09-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	16	1000.00	990.00
"509"	"2016-06-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	1	1000.00	707.00
"509"	"2019-03-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	34	1000.00	647.00
"509"	"2019-02-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	33	1000.00	855.00
"509"	"2019-04-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	35	1000.00	694.00
"509"	"2019-01-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	32	1000.00	699.00
"509"	"2017-07-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	14	1000.00	581.00
"509"	"2018-12-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	31	1000.00	937.00
"509"	"2018-11-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	30	1000.00	926.00
"509"	"2018-10-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	29	1000.00	842.00
"509"	"2018-09-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	28	1000.00	853.00
"509"	"2018-08-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	27	1000.00	835.00
"509"	"2018-07-01"	0	0	0	837	0	0	"O"	"BRNC"	"N"	26	1000.00	959.00
"1578"	"2019-04-01"	0	0	0	563	0	0	"O"	"ECOM"	"Y"	3	4000.00	356.00
"1578"	"2019-03-01"	0	0	0	563	0	0	"O"	"ECOM"	"Y"	2	4000.00	412.00
"1578"	"2019-02-01"	0	0	0	563	0	0	"O"	"ECOM"	"Y"	1	4000.00	231.00
"1230"	"2018-07-01"	0	0	0	503	0	0	"O"	"MAIL"	"N"	2	8000.00	2166.00
"1230"	"2018-08-01"	0	0	0	503	0	0	"O"	"MAIL"	"N"	3	8000.00	819.00
"1230"	"2018-06-01"	0	0	0	503	0	0	"O"	"MAIL"	"N"	1	8000.00	0.00
"1230"	"2018-09-01"	0	0	0	503	0	0	"O"	"MAIL"	"N"	4	8000.00	1337.00
"1230"	"2019-02-01"	0	0	0	503	0	0	"O"	"MAIL"	"N"	9	8000.00	1475.00
"1230"	"2019-03-01"	0	0	0	503	0	0	"O"	"MAIL"	"N"	10	8000.00	767.00
