"365"	"2018-03-01"	3000.00	0.00	0.00000	21.41667	21.62857	0.00000	54.66667
"365"	"2019-04-01"	3000.00	1424.00	47.46667	21.70000	21.40476	2.18740	47.46667
"365"	"2018-07-01"	3000.00	83.00	2.76667	31.53889	28.96667	0.08772	91.53333
"365"	"2018-12-01"	3000.00	291.00	9.70000	16.37778	23.30000	0.59227	43.93333
"365"	"2017-07-01"	3000.00	481.00	16.03333	35.00000	35.00000	0.45810	69.36667
"365"	"2018-08-01"	3000.00	139.00	4.63333	32.25556	27.69524	0.14364	91.53333
"1266"	"2017-02-01"	7000.00	1048.00	14.97143	14.71191	12.61021	1.01764	22.91429
"1266"	"2017-04-01"	7000.00	1598.00	22.82857	13.51905	13.98980	1.68862	22.91429
"1266"	"2017-06-01"	7000.00	1023.00	14.61429	11.02857	10.40204	1.32513	22.82857
"1266"	"2018-12-01"	7000.00	515.00	7.35714	11.34524	10.37959	0.64848	22.44286
"1266"	"2019-01-01"	7000.00	126.00	1.80000	11.54286	9.98163	0.15594	22.44286
"1266"	"2018-08-01"	7000.00	1571.00	22.44286	10.27619	9.71837	2.18397	22.44286
"1266"	"2017-07-01"	7000.00	645.00	9.21429	10.45715	10.76939	0.88115	22.82857
"1266"	"2017-09-01"	7000.00	0.00	0.00000	7.77619	6.82449	0.00000	22.82857
"1266"	"2019-03-01"	7000.00	2669.00	38.12857	13.37857	12.44286	2.84997	38.12857
"1266"	"2018-09-01"	7000.00	478.00	6.82857	10.23809	9.78367	0.66698	22.44286
"1266"	"2018-02-01"	7000.00	446.00	6.37143	12.01666	10.30000	0.53022	23.35714
"1266"	"2018-07-01"	7000.00	43.00	0.61429	7.59762	8.83061	0.08085	20.70000
"1266"	"2018-04-01"	7000.00	1449.00	20.70000	14.70000	14.26530	1.40816	23.35714
"1266"	"2018-03-01"	7000.00	494.00	7.05714	13.19285	11.30816	0.53492	23.35714
"1266"	"2018-01-01"	7000.00	1136.00	16.22857	10.95476	10.70612	1.48142	23.35714
"1266"	"2017-12-01"	7000.00	1014.00	14.48571	9.78571	10.47551	1.48029	23.35714
"1266"	"2017-11-01"	7000.00	1635.00	23.35714	9.80714	8.40612	2.38165	23.35714
"1266"	"2017-10-01"	7000.00	816.00	11.65714	5.91429	8.33061	1.97101	14.61429
"1266"	"2018-06-01"	7000.00	321.00	4.58571	10.20000	10.81224	0.44958	20.70000
"1266"	"2018-05-01"	7000.00	438.00	6.25714	11.85000	13.49388	0.52803	20.70000
"1266"	"2017-08-01"	7000.00	0.00	0.00000	7.96191	8.96327	0.00000	22.82857
"1266"	"2017-05-01"	7000.00	0.00	0.00000	9.70000	11.58776	0.00000	22.82857
"1266"	"2016-09-01"	7000.00	1000.00	14.28571	7.14285	7.14285	2.00000	14.28571
"1266"	"2018-11-01"	7000.00	691.00	9.87143	10.88333	10.22245	0.90702	22.44286
"1266"	"2017-03-01"	7000.00	78.00	1.11429	12.51667	12.76939	0.08902	22.91429
"1266"	"2017-01-01"	7000.00	885.00	12.64286	12.21667	12.21667	1.03489	22.91429
"1266"	"2018-10-01"	7000.00	1467.00	20.95714	10.28095	11.76939	2.03844	22.44286
"1266"	"2016-12-01"	7000.00	465.00	6.64286	12.13143	12.13143	0.54757	22.91429
"1266"	"2016-11-01"	7000.00	1604.00	22.91429	13.50357	13.50357	1.69691	22.91429
"1266"	"2016-10-01"	7000.00	1177.00	16.81429	10.36667	10.36667	1.62196	16.81429
"1266"	"2016-08-01"	7000.00	0.00	0.00000	0.00000	0.00000		0.00000
"1266"	"2019-04-01"	7000.00	2490.00	35.57143	15.81428	16.54898	2.24932	38.12857
"1266"	"2019-02-01"	7000.00	151.00	2.15714	8.16190	10.20204	0.26429	20.95714
"806"	"2018-03-01"	4000.00	0.00	0.00000	15.87500	15.87500	0.00000	37.95000
"806"	"2018-10-01"	4000.00	1120.00	28.00000	11.77083	13.10714	2.37876	28.00000
"806"	"2018-08-01"	4000.00	289.00	7.22500	10.39167	14.32857	0.69527	21.12500
"806"	"2019-04-01"	4000.00	684.00	17.10000	30.47083	30.11786	0.56119	48.32500
"806"	"2018-11-01"	4000.00	1933.00	48.32500	17.37917	16.99286	2.78063	48.32500
"806"	"2018-07-01"	4000.00	153.00	3.82500	15.51250	14.67857	0.24658	37.95000
"806"	"2018-09-01"	4000.00	56.00	1.40000	10.62500	9.10714	0.13176	21.12500
"806"	"2018-02-01"	4000.00	1518.00	37.95000	23.81250	23.81250	1.59370	37.95000
"806"	"2018-06-01"	4000.00	620.00	15.50000	16.48750	16.48750	0.94011	37.95000
"806"	"2019-03-01"	4000.00	1328.00	33.20000	32.28750	27.87500	1.02826	48.32500
"806"	"2018-01-01"	4000.00	387.00	9.67500	9.67500	9.67500	1.00000	9.67500
"806"	"2018-12-01"	4000.00	344.00	8.60000	16.22917	16.12500	0.52991	48.32500
"806"	"2019-02-01"	4000.00	1430.00	35.75000	26.98750	24.16429	1.32469	48.32500
"806"	"2018-04-01"	4000.00	845.00	21.12500	17.18750	17.18750	1.22909	37.95000
"806"	"2019-01-01"	4000.00	1594.00	39.85000	22.23333	19.60357	1.79235	48.32500
"806"	"2018-05-01"	4000.00	587.00	14.67500	16.68500	16.68500	0.87953	37.95000
"1054"	"2018-08-01"	10000.00	480.00	4.80000	14.99333	15.57429	0.32014	24.50000
"1054"	"2018-01-01"	10000.00	410.00	4.10000	10.24000	11.39000	0.40039	19.56000
"1054"	"2016-08-01"	10000.00	214.00	2.14000	2.14000	2.14000	1.00000	2.14000
"1054"	"2017-07-01"	10000.00	1829.00	18.29000	13.50833	13.33286	1.35398	24.67000
"1054"	"2018-10-01"	10000.00	1122.00	11.22000	15.18333	16.51429	0.73897	23.81000
"1054"	"2019-02-01"	10000.00	492.00	4.92000	13.39500	12.16714	0.36730	24.17000
"1054"	"2016-09-01"	10000.00	808.00	8.08000	5.11000	5.11000	1.58121	8.08000
"1054"	"2018-06-01"	10000.00	2207.00	22.07000	16.58167	15.08571	1.33099	24.50000
"1054"	"2019-01-01"	10000.00	2417.00	24.17000	13.37500	12.72571	1.80710	24.17000
"1054"	"2018-05-01"	10000.00	2037.00	20.37000	13.92167	14.72714	1.46319	24.50000
"1054"	"2016-11-01"	10000.00	1817.00	18.17000	8.91250	8.91250	2.03871	18.17000
"1054"	"2018-04-01"	10000.00	2450.00	24.50000	13.78667	11.81714	1.77708	24.50000
"1054"	"2017-01-01"	10000.00	1228.00	12.28000	10.55667	10.55667	1.16325	18.17000
"1054"	"2017-04-01"	10000.00	2467.00	24.67000	14.69167	13.63000	1.67918	24.67000
"1054"	"2018-03-01"	10000.00	939.00	9.39000	9.70333	10.25714	0.96771	19.56000
"1054"	"2018-02-01"	10000.00	1906.00	19.06000	10.40167	11.50000	1.83240	19.56000
"1054"	"2018-11-01"	10000.00	164.00	1.64000	12.06167	13.24857	0.13597	23.81000
"1054"	"2016-10-01"	10000.00	726.00	7.26000	5.82667	5.82667	1.24599	8.08000
"1054"	"2017-12-01"	10000.00	611.00	6.11000	12.60500	12.19143	0.48473	19.56000
"1054"	"2017-02-01"	10000.00	1762.00	17.62000	13.13667	11.56571	1.34128	18.17000
"1054"	"2017-11-01"	10000.00	1956.00	19.56000	13.20500	12.85571	1.48126	19.56000
"1054"	"2017-03-01"	10000.00	0.00	0.00000	11.79000	11.26000	0.00000	18.17000
"1054"	"2017-08-01"	10000.00	1809.00	18.09000	13.58667	14.16286	1.33145	24.67000
"1054"	"2018-12-01"	10000.00	1461.00	14.61000	10.81833	12.42571	1.35049	23.81000
"1054"	"2019-04-01"	10000.00	1631.00	16.31000	10.27500	10.41000	1.58735	24.17000
"1054"	"2017-10-01"	10000.00	0.00	0.00000	11.73833	13.58571	0.00000	18.29000
"1054"	"2016-12-01"	10000.00	1541.00	15.41000	10.21200	10.21200	1.50901	18.17000
"1054"	"2019-03-01"	10000.00	0.00	0.00000	9.42667	11.48143	0.00000	24.17000
"1054"	"2018-09-01"	10000.00	2381.00	23.81000	17.39667	16.25286	1.36865	24.50000
"1054"	"2018-07-01"	10000.00	883.00	8.83000	17.37000	15.47429	0.50835	24.50000
"1054"	"2017-06-01"	10000.00	971.00	9.71000	12.50667	12.92143	0.77639	24.67000
"1054"	"2017-05-01"	10000.00	1076.00	10.76000	13.45667	14.13000	0.79960	24.67000
"1054"	"2017-09-01"	10000.00	1358.00	13.58000	15.85000	13.58571	0.85678	24.67000
"1175"	"2017-03-01"	4000.00	390.00	9.75000	20.23000	20.23000	0.48196	35.52500
"1175"	"2017-01-01"	4000.00	1421.00	35.52500	25.95000	25.95000	1.36898	35.52500
"1175"	"2019-04-01"	4000.00	2038.00	50.95000	30.48750	29.98571	1.67118	50.95000
"1175"	"2019-03-01"	4000.00	824.00	20.60000	26.49167	32.41429	0.77760	44.77500
"1175"	"2018-11-01"	4000.00	1351.00	33.77500	29.74167	25.49286	1.13561	67.95000
"1175"	"2018-09-01"	4000.00	2718.00	67.95000	23.76667	22.36071	2.85905	67.95000
"1175"	"2018-07-01"	4000.00	1063.00	26.57500	19.00417	18.71429	1.39838	45.37500
"1175"	"2017-04-01"	4000.00	1731.00	43.27500	24.07083	24.07083	1.79782	43.27500
"1175"	"2017-02-01"	4000.00	542.00	13.55000	22.85000	22.85000	0.59300	35.52500
"1175"	"2016-11-01"	4000.00	505.00	12.62500	12.62500	12.62500	1.00000	12.62500
"1175"	"2017-05-01"	4000.00	1676.00	41.90000	28.95000	26.61786	1.44732	43.27500
"1175"	"2018-05-01"	4000.00	0.00	0.00000	19.41250	22.14286	0.00000	45.37500
"1175"	"2018-06-01"	4000.00	130.00	3.25000	17.40417	17.10357	0.18674	45.37500
"1175"	"2017-07-01"	4000.00	317.00	7.92500	21.49167	23.49643	0.36875	43.27500
"1175"	"2017-09-01"	4000.00	648.00	16.20000	23.14583	21.23214	0.69991	43.27500
"1175"	"2018-10-01"	4000.00	1079.00	26.97500	24.11250	24.22500	1.11871	67.95000
"1175"	"2017-10-01"	4000.00	1342.00	33.55000	21.52500	24.63214	1.55865	41.90000
"1175"	"2017-08-01"	4000.00	681.00	17.02500	22.07083	20.85357	0.77138	43.27500
"1175"	"2017-11-01"	4000.00	1541.00	38.52500	20.96250	23.95357	1.83781	38.52500
"1175"	"2018-08-01"	4000.00	797.00	19.92500	14.76250	19.13571	1.34970	26.57500
"1175"	"2018-01-01"	4000.00	679.00	16.97500	22.92917	20.78571	0.74032	38.52500
"1175"	"2017-12-01"	4000.00	612.00	15.30000	21.42083	20.15357	0.71426	38.52500
"1175"	"2019-01-01"	4000.00	1791.00	44.77500	35.27917	34.03571	1.26916	67.95000
"1175"	"2018-03-01"	4000.00	557.00	13.92500	27.27500	25.69286	0.51054	45.37500
"1175"	"2018-12-01"	4000.00	731.00	18.27500	32.24583	28.10357	0.56674	67.95000
"1175"	"2019-02-01"	4000.00	582.00	14.55000	34.38333	32.31786	0.42317	67.95000
"1175"	"2017-06-01"	4000.00	502.00	12.55000	26.09167	26.60714	0.48100	43.27500
"1175"	"2016-12-01"	4000.00	1188.00	29.70000	21.16250	21.16250	1.40343	29.70000
"1175"	"2018-02-01"	4000.00	1815.00	45.37500	27.65417	26.13571	1.64080	45.37500
"1175"	"2018-04-01"	4000.00	996.00	24.90000	25.83333	26.93571	0.96387	45.37500
"519"	"2018-12-01"	3000.00	0.00	0.00000	22.27222	23.22857	0.00000	59.73333
"519"	"2018-11-01"	3000.00	1792.00	59.73333	27.10000	27.10000	2.20418	59.73333
"519"	"2018-10-01"	3000.00	324.00	10.80000	20.57333	20.57333	0.52495	42.00000
"519"	"2018-06-01"	3000.00	869.00	28.96667	28.96667	28.96667	1.00000	28.96667
"519"	"2019-02-01"	3000.00	1272.00	42.40000	23.76111	26.36667	1.78443	59.73333
"519"	"2018-07-01"	3000.00	140.00	4.66667	16.81667	16.81667	0.27750	28.96667
"519"	"2018-09-01"	3000.00	493.00	16.43333	23.01667	23.01667	0.71398	42.00000
"519"	"2019-01-01"	3000.00	396.00	13.20000	23.69444	20.97619	0.55709	59.73333
"519"	"2019-04-01"	3000.00	2116.00	70.53333	37.87778	34.00952	1.86213	70.53333
"519"	"2018-08-01"	3000.00	1260.00	42.00000	25.21111	25.21111	1.66593	42.00000
"519"	"2019-03-01"	3000.00	1242.00	41.40000	27.92222	26.28095	1.48269	59.73333
"720"	"2019-03-01"	6000.00	642.00	10.70000	29.30833	25.98095	0.36508	43.71667
"720"	"2018-11-01"	6000.00	2572.00	42.86667	20.30000	19.18333	2.11166	42.86667
"720"	"2018-07-01"	6000.00	1637.00	27.28333	17.13611	14.68809	1.59215	53.45000
"720"	"2018-03-01"	6000.00	0.00	0.00000	13.04722	14.45238	0.00000	25.60000
"720"	"2017-09-01"	6000.00	1373.00	22.88333	27.80000	27.80000	0.82314	32.71667
"720"	"2018-05-01"	6000.00	749.00	12.48333	16.31389	17.64048	0.76520	53.45000
"720"	"2018-06-01"	6000.00	0.00	0.00000	12.58889	13.98333	0.00000	53.45000
"720"	"2018-08-01"	6000.00	1193.00	19.88333	18.85000	17.52857	1.05482	53.45000
"720"	"2018-09-01"	6000.00	361.00	6.01667	19.85278	17.01667	0.30306	53.45000
"720"	"2018-10-01"	6000.00	1545.00	25.75000	15.23611	20.69524	1.69006	27.28333
"720"	"2019-02-01"	6000.00	2623.00	43.71667	28.52778	27.29286	1.53242	43.71667
"720"	"2019-01-01"	6000.00	1642.00	27.36667	24.55556	24.94524	1.11448	42.86667
"720"	"2019-04-01"	6000.00	758.00	12.63333	27.12222	26.92619	0.46579	43.71667
"720"	"2018-12-01"	6000.00	1527.00	25.45000	24.54167	21.03571	1.03701	42.86667
"720"	"2017-10-01"	6000.00	1244.00	20.73333	25.44444	25.44444	0.81485	32.71667
"720"	"2018-02-01"	6000.00	576.00	9.60000	16.86111	19.12619	0.56936	25.60000
"720"	"2018-01-01"	6000.00	0.00	0.00000	20.71389	20.71389	0.00000	32.71667
"720"	"2018-04-01"	6000.00	3207.00	53.45000	18.50000	18.81905	2.88919	53.45000
"720"	"2017-12-01"	6000.00	1341.00	22.35000	24.85667	24.85667	0.89916	32.71667
"720"	"2017-08-01"	6000.00	1963.00	32.71667	32.71667	32.71667	1.00000	32.71667
"720"	"2017-11-01"	6000.00	1536.00	25.60000	25.48333	25.48333	1.00458	32.71667
"1595"	"2019-04-01"	6000.00	6279.00	104.65000	81.18611	73.46191	1.28901	104.65000
"1595"	"2018-12-01"	6000.00	1953.00	32.55000	31.24444	30.66905	1.04179	35.96667
"1595"	"2018-10-01"	6000.00	1627.00	27.11667	29.23333	29.23333	0.92759	35.06667
"1595"	"2018-09-01"	6000.00	2104.00	35.06667	29.76250	29.76250	1.17822	35.06667
"1595"	"2018-08-01"	6000.00	1940.00	32.33333	27.99444	27.99444	1.15499	32.33333
"1595"	"2018-06-01"	6000.00	1633.00	27.21667	27.21667	27.21667	1.00000	27.21667
"1595"	"2018-07-01"	6000.00	1466.00	24.43333	25.82500	25.82500	0.94611	27.21667
"1595"	"2018-11-01"	6000.00	2158.00	35.96667	30.35556	30.35556	1.18485	35.96667
"1595"	"2019-01-01"	6000.00	6279.00	104.65000	44.61389	41.73095	2.34568	104.65000
"1595"	"2019-02-01"	6000.00	6279.00	104.65000	56.66667	53.19048	1.84676	104.65000
"1595"	"2019-03-01"	6000.00	6279.00	104.65000	68.26389	63.52143	1.53302	104.65000
"509"	"2019-04-01"	1000.00	694.00	69.40000	79.30000	80.00000	0.87516	93.70000
"509"	"2019-03-01"	1000.00	647.00	64.70000	81.76667	82.27143	0.79128	93.70000
"509"	"2017-07-01"	1000.00	581.00	58.10000	76.66667	77.41429	0.75783	85.20000
"509"	"2017-09-01"	1000.00	990.00	99.00000	79.31667	80.04286	1.24816	99.00000
"509"	"2018-07-01"	1000.00	959.00	95.90000	87.40000	83.24286	1.09725	97.50000
"509"	"2019-02-01"	1000.00	855.00	85.50000	85.20000	84.95714	1.00352	93.70000
"509"	"2018-01-01"	1000.00	583.00	58.30000	85.68333	81.74286	0.68041	99.00000
"509"	"2016-08-01"	1000.00	666.00	66.60000	78.96667	78.96667	0.84339	99.60000
"509"	"2018-03-01"	1000.00	612.00	61.20000	79.46667	82.25714	0.77013	94.90000
"509"	"2018-05-01"	1000.00	957.00	95.70000	80.91667	82.91429	1.18270	97.50000
"509"	"2019-01-01"	1000.00	699.00	69.90000	84.86667	86.44286	0.82364	93.70000
"509"	"2017-01-01"	1000.00	819.00	81.90000	84.00000	86.22857	0.97500	96.20000
"509"	"2018-11-01"	1000.00	926.00	92.60000	88.61667	89.62857	1.04495	95.90000
"509"	"2018-09-01"	1000.00	853.00	85.30000	91.35000	87.04286	0.93377	97.50000
"509"	"2018-10-01"	1000.00	842.00	84.20000	89.13333	90.32857	0.94465	95.90000
"509"	"2018-08-01"	1000.00	835.00	83.50000	87.33333	86.84286	0.95611	97.50000
"509"	"2018-06-01"	1000.00	902.00	90.20000	81.13333	82.24286	1.11175	97.50000
"509"	"2017-05-01"	1000.00	852.00	85.20000	84.91667	85.58571	1.00334	96.20000
"509"	"2018-02-01"	1000.00	839.00	83.90000	85.76667	85.42857	0.97824	99.00000
"509"	"2017-11-01"	1000.00	949.00	94.90000	82.58333	82.95714	1.14914	99.00000
"509"	"2017-10-01"	1000.00	896.00	89.60000	80.96667	80.78571	1.10663	99.00000
"509"	"2017-06-01"	1000.00	705.00	70.50000	80.63333	82.85714	0.87433	85.20000
"509"	"2016-12-01"	1000.00	962.00	96.20000	86.95000	84.62857	1.10638	99.60000
"509"	"2017-04-01"	1000.00	797.00	79.70000	85.65000	85.10000	0.93053	96.20000
"509"	"2017-03-01"	1000.00	844.00	84.40000	86.00000	86.27143	0.98140	96.20000
"509"	"2017-02-01"	1000.00	821.00	82.10000	86.58333	83.72857	0.94822	96.20000
"509"	"2016-10-01"	1000.00	818.00	81.80000	81.32000	81.32000	1.00590	99.60000
"509"	"2016-07-01"	1000.00	996.00	99.60000	85.15000	85.15000	1.16970	99.60000
"509"	"2016-06-01"	1000.00	707.00	70.70000	70.70000	70.70000	1.00000	70.70000
"509"	"2017-12-01"	1000.00	889.00	88.90000	85.65000	83.48571	1.03795	99.00000
"509"	"2018-04-01"	1000.00	975.00	97.50000	80.78333	82.04286	1.20693	97.50000
"509"	"2016-11-01"	1000.00	896.00	89.60000	82.70000	82.70000	1.08343	99.60000
"509"	"2017-08-01"	1000.00	834.00	83.40000	76.88333	77.62857	1.08476	85.20000
"509"	"2016-09-01"	1000.00	879.00	87.90000	81.20000	81.20000	1.08251	99.60000
"509"	"2018-12-01"	1000.00	937.00	93.70000	89.20000	89.34286	1.05045	95.90000
"1578"	"2019-03-01"	4000.00	412.00	10.30000	8.03750	8.03750	1.28149	10.30000
"1578"	"2019-02-01"	4000.00	231.00	5.77500	5.77500	5.77500	1.00000	5.77500
"1578"	"2019-04-01"	4000.00	356.00	8.90000	8.32500	8.32500	1.06907	10.30000
"1230"	"2018-12-01"	8000.00	136.00	1.70000	14.98125	12.84107	0.11348	27.07500
"1230"	"2018-11-01"	8000.00	787.00	9.83750	14.69792	14.69792	0.66931	27.07500
"1230"	"2018-08-01"	8000.00	819.00	10.23750	12.43750	12.43750	0.82312	27.07500
"1230"	"2018-07-01"	8000.00	2166.00	27.07500	13.53750	13.53750	2.00000	27.07500
"1230"	"2019-04-01"	8000.00	2733.00	34.16250	13.25833	14.83929	2.57668	34.16250
"1230"	"2018-10-01"	8000.00	1946.00	24.32500	15.67000	15.67000	1.55233	27.07500
"1230"	"2019-03-01"	8000.00	767.00	9.58750	11.61875	12.34643	0.82517	24.32500
"1230"	"2019-02-01"	8000.00	1475.00	18.43750	12.80625	12.43929	1.43973	24.32500
"1230"	"2018-09-01"	8000.00	1337.00	16.71250	13.50625	13.50625	1.23739	27.07500
"1230"	"2019-01-01"	8000.00	466.00	5.82500	11.43958	13.67321	0.50920	24.32500
"1230"	"2018-06-01"	8000.00	0.00	0.00000	0.00000	0.00000		0.00000
"1535"	"2018-11-01"	9000.00	862.00	9.57778	9.34889	9.34889	1.02448	11.83333
"1535"	"2018-10-01"	9000.00	724.00	8.04444	9.29167	9.29167	0.86577	11.83333
"1535"	"2018-09-01"	9000.00	675.00	7.50000	9.70741	9.70741	0.77261	11.83333
"1535"	"2018-08-01"	9000.00	881.00	9.78889	10.81111	10.81111	0.90545	11.83333
"1535"	"2018-07-01"	9000.00	1065.00	11.83333	11.83333	11.83333	1.00000	11.83333
"1535"	"2019-04-01"	9000.00	8987.00	99.85556	51.06852	44.92222	1.95533	99.85556
"1535"	"2019-03-01"	9000.00	8987.00	99.85556	35.76667	31.72857	2.79186	99.85556
"1535"	"2019-02-01"	9000.00	7068.00	78.53333	20.37407	18.86190	3.85457	78.53333
"1535"	"2019-01-01"	9000.00	752.00	8.35556	8.91667	9.33333	0.93707	10.23333
"1535"	"2018-12-01"	9000.00	921.00	10.23333	9.49629	9.49629	1.07761	11.83333
"1030"	"2019-03-01"	3000.00	1256.00	41.86667	41.86667	41.86667	1.00000	41.86667
"1030"	"2019-04-01"	3000.00	2281.00	76.03333	58.95000	58.95000	1.28979	76.03333
"361"	"2019-04-01"	9000.00	702.00	7.80000	7.80000	7.80000	1.00000	7.80000
"1095"	"2018-12-01"	9000.00	2394.00	26.60000	53.09556	53.09556	0.50098	74.31111
"1095"	"2019-02-01"	9000.00	3350.00	37.22222	43.69444	46.94921	0.85188	74.31111
"1095"	"2018-10-01"	9000.00	3490.00	38.77778	54.85556	54.85556	0.70691	66.47778
"1095"	"2018-08-01"	9000.00	5983.00	66.47778	66.47778	66.47778	1.00000	66.47778
"1095"	"2018-09-01"	9000.00	5338.00	59.31111	62.89444	62.89444	0.94303	66.47778
"1095"	"2018-11-01"	9000.00	6688.00	74.31111	59.71945	59.71945	1.24434	74.31111
