Temp,Flow,site_no,datetime,Precipitation,GageHeight
90.6,0.00,09424900,2018-07-22 21:00,0.00,0.02
91.4,0.00,09424900,2018-07-22 21:15,0.00,0.02
89.8,0.00,09424900,2018-07-22 21:30,0.00,0.02
89.2,0.00,09424900,2018-07-22 21:45,0.00,0.02
88.4,0.00,09424900,2018-07-22 22:00,0.00,0.02
87.7,0.00,09424900,2018-07-22 22:15,0.00,0.02
86.7,0.00,09424900,2018-07-22 22:30,0.00,0.02
86.7,0.00,09424900,2018-07-22 22:45,0.00,0.02
85.9,0.00,09424900,2018-07-22 23:00,0.00,0.02
85.7,0.00,09424900,2018-07-22 23:15,0.00,0.02
85.2,0.00,09424900,2018-07-22 23:30,0.00,0.02
84.7,0.00,09424900,2018-07-22 23:45,0.00,0.02
