Temp,Flow,site_no,datetime,Precipitation,GageHeight
105.5,0.00,09424900,2018-07-20 13:15,0.00,0.02
105.0,0.00,09424900,2018-07-20 13:30,0.00,0.02
105.2,0.00,09424900,2018-07-20 13:45,0.00,0.02
106.2,0.00,09424900,2018-07-20 14:00,0.00,0.02
106.5,0.00,09424900,2018-07-20 14:15,0.00,0.02
107.4,0.00,09424900,2018-07-20 14:30,0.00,0.02
108.3,0.00,09424900,2018-07-20 14:45,0.00,0.02
108.0,0.00,09424900,2018-07-20 15:00,0.00,0.02
108.3,0.00,09424900,2018-07-20 15:15,0.00,0.02
106.4,0.00,09424900,2018-07-20 15:30,0.00,0.02
107.8,0.00,09424900,2018-07-20 15:45,0.00,0.02
106.9,0.00,09424900,2018-07-20 16:00,0.00,0.02
106.8,0.00,09424900,2018-07-20 16:15,0.00,0.02
108.1,0.00,09424900,2018-07-20 16:30,0.00,0.02
107.2,0.00,09424900,2018-07-20 16:45,0.00,0.02
108.4,0.00,09424900,2018-07-20 17:00,0.00,0.02
108.6,0.00,09424900,2018-07-20 17:15,0.00,0.02
107.3,0.00,09424900,2018-07-20 17:30,0.00,0.02
107.8,0.00,09424900,2018-07-20 17:45,0.00,0.02
108.1,0.00,09424900,2018-07-20 18:00,0.00,0.02
107.6,0.00,09424900,2018-07-20 18:15,0.00,0.02
107.1,0.00,09424900,2018-07-20 18:30,0.00,0.02
105.8,0.00,09424900,2018-07-20 18:45,0.00,0.02
105.3,0.00,09424900,2018-07-20 19:00,0.00,0.02
103.9,0.00,09424900,2018-07-20 19:15,0.00,0.02
102.9,0.00,09424900,2018-07-20 19:30,0.00,0.02
102.4,0.00,09424900,2018-07-20 19:45,0.00,0.02
101.5,0.00,09424900,2018-07-20 20:00,0.00,0.02
100.5,0.00,09424900,2018-07-20 20:15,0.00,0.02
100.4,0.00,09424900,2018-07-20 20:30,0.00,0.02
99.0,0.00,09424900,2018-07-20 20:45,0.00,0.02
98.7,0.00,09424900,2018-07-20 21:00,0.00,0.02
97.8,0.00,09424900,2018-07-20 21:15,0.00,0.02
97.2,0.00,09424900,2018-07-20 21:30,0.00,0.02
97.8,0.00,09424900,2018-07-20 21:45,0.00,0.02
96.8,0.00,09424900,2018-07-20 22:00,0.00,0.02
96.8,0.00,09424900,2018-07-20 22:15,0.00,0.02
96.7,0.00,09424900,2018-07-20 22:30,0.00,0.02
96.6,0.00,09424900,2018-07-20 22:45,0.00,0.02
96.9,0.00,09424900,2018-07-20 23:00,0.00,0.02
96.3,0.00,09424900,2018-07-20 23:15,0.00,0.02
95.2,0.00,09424900,2018-07-20 23:30,0.00,0.02
94.9,0.00,09424900,2018-07-20 23:45,0.00,0.02
