Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.5,10800,09380000,2018-07-06 07:45,680,0.00,8.85
10.6,10900,09380000,2018-07-06 08:00,677,0.00,8.86
10.6,11000,09380000,2018-07-06 08:15,677,0.00,8.88
10.6,11200,09380000,2018-07-06 08:30,676,0.00,8.93
10.7,11400,09380000,2018-07-06 08:45,676,0.00,8.97
10.7,11700,09380000,2018-07-06 09:00,676,0.00,9.04
10.8,12000,09380000,2018-07-06 09:15,675,0.00,9.12
10.8,12400,09380000,2018-07-06 09:30,674,0.00,9.20
10.9,12800,09380000,2018-07-06 09:45,674,0.00,9.29
10.9,13200,09380000,2018-07-06 10:00,676,0.00,9.38
11.0,13800,09380000,2018-07-06 10:15,672,0.00,9.51
11.0,14200,09380000,2018-07-06 10:30,671,0.00,9.59
11.0,14700,09380000,2018-07-06 10:45,665,0.00,9.69
11.1,15300,09380000,2018-07-06 11:00,666,0.00,9.80
11.1,15600,09380000,2018-07-06 11:15,665,0.00,9.86
11.1,16100,09380000,2018-07-06 11:30,664,0.00,9.96
11.2,16500,09380000,2018-07-06 11:45,664,0.00,10.03
11.2,16900,09380000,2018-07-06 12:00,663,0.00,10.10
11.2,17200,09380000,2018-07-06 12:15,662,0.00,10.16
11.3,17400,09380000,2018-07-06 12:30,662,0.00,10.20
11.3,17700,09380000,2018-07-06 12:45,661,0.00,10.25
11.4,17800,09380000,2018-07-06 13:00,661,0.00,10.27
11.4,18000,09380000,2018-07-06 13:15,662,0.00,10.30
11.4,18100,09380000,2018-07-06 13:30,662,0.00,10.32
11.5,18200,09380000,2018-07-06 13:45,660,0.00,10.34
11.6,18300,09380000,2018-07-06 14:00,662,0.00,10.35
11.6,18400,09380000,2018-07-06 14:15,664,0.00,10.37
11.6,18500,09380000,2018-07-06 14:30,664,0.00,10.39
11.6,18600,09380000,2018-07-06 14:45,665,0.00,10.40
11.6,18700,09380000,2018-07-06 15:00,668,0.00,10.42
11.6,18700,09380000,2018-07-06 15:15,668,0.00,10.43
11.6,18700,09380000,2018-07-06 15:30,668,0.00,10.42
11.6,18800,09380000,2018-07-06 15:45,672,0.00,10.44
11.6,18800,09380000,2018-07-06 16:00,667,0.00,10.44
11.6,18800,09380000,2018-07-06 16:15,674,0.00,10.45
11.6,18800,09380000,2018-07-06 16:30,672,0.00,10.44
11.6,18800,09380000,2018-07-06 16:45,676,0.00,10.44
11.6,18800,09380000,2018-07-06 17:00,678,0.00,10.45
11.6,18800,09380000,2018-07-06 17:15,680,0.00,10.44
11.6,18800,09380000,2018-07-06 17:30,680,0.00,10.45
11.5,19000,09380000,2018-07-06 17:45,680,0.00,10.47
11.5,18800,09380000,2018-07-06 18:00,679,0.00,10.45
11.5,18900,09380000,2018-07-06 18:15,679,0.00,10.46
11.5,18900,09380000,2018-07-06 18:30,678,0.00,10.46
11.5,19000,09380000,2018-07-06 18:45,679,0.00,10.48
11.4,18900,09380000,2018-07-06 19:00,679,0.00,10.46
11.4,19000,09380000,2018-07-06 19:15,679,0.00,10.48
11.4,18800,09380000,2018-07-06 19:30,679,0.00,10.45
11.4,18800,09380000,2018-07-06 19:45,677,0.00,10.45
11.4,19000,09380000,2018-07-06 20:00,677,0.00,10.48
11.3,19000,09380000,2018-07-06 20:15,677,0.00,10.47
11.3,19000,09380000,2018-07-06 20:30,673,0.00,10.48
11.3,18900,09380000,2018-07-06 20:45,673,0.00,10.46
11.3,19000,09380000,2018-07-06 21:00,675,0.00,10.47
11.3,19000,09380000,2018-07-06 21:15,676,0.00,10.47
11.2,18800,09380000,2018-07-06 21:30,675,0.00,10.45
11.2,19000,09380000,2018-07-06 21:45,672,0.00,10.48
11.2,19000,09380000,2018-07-06 22:00,674,0.00,10.47
11.2,18800,09380000,2018-07-06 22:15,673,0.00,10.45
11.1,18800,09380000,2018-07-06 22:30,672,0.00,10.45
11.1,18700,09380000,2018-07-06 22:45,673,0.00,10.42
11.1,18700,09380000,2018-07-06 23:00,672,0.00,10.42
11.0,18500,09380000,2018-07-06 23:15,667,0.00,10.39
11.0,18300,09380000,2018-07-06 23:30,672,0.00,10.35
11.0,18100,09380000,2018-07-06 23:45,670,0.00,10.32
