Temp,Flow,site_no,datetime,Precipitation,GageHeight
111.8,0.00,09424900,2018-07-23 13:00,0.00,0.02
110.3,0.00,09424900,2018-07-23 13:15,0.00,0.02
111.4,0.00,09424900,2018-07-23 13:30,0.00,0.02
110.5,0.00,09424900,2018-07-23 13:45,0.00,0.02
113.1,0.00,09424900,2018-07-23 14:00,0.00,0.02
112.5,0.00,09424900,2018-07-23 14:15,0.00,0.02
112.7,0.00,09424900,2018-07-23 14:30,0.00,0.02
113.6,0.00,09424900,2018-07-23 14:45,0.00,0.02
114.5,0.00,09424900,2018-07-23 15:00,0.00,0.02
112.6,0.00,09424900,2018-07-23 15:15,0.00,0.02
115.6,0.00,09424900,2018-07-23 15:30,0.00,0.02
113.0,0.00,09424900,2018-07-23 15:45,0.00,0.02
113.5,0.00,09424900,2018-07-23 16:00,0.00,0.02
114.1,0.00,09424900,2018-07-23 16:15,0.00,0.02
112.9,0.00,09424900,2018-07-23 16:30,0.00,0.02
114.3,0.00,09424900,2018-07-23 16:45,0.00,0.02
112.7,0.00,09424900,2018-07-23 17:00,0.00,0.02
112.7,0.00,09424900,2018-07-23 17:15,0.00,0.02
113.2,0.00,09424900,2018-07-23 17:30,0.00,0.02
112.2,0.00,09424900,2018-07-23 17:45,0.00,0.02
111.9,0.00,09424900,2018-07-23 18:00,0.00,0.02
111.4,0.00,09424900,2018-07-23 18:15,0.00,0.02
110.7,0.00,09424900,2018-07-23 18:30,0.00,0.02
110.5,0.00,09424900,2018-07-23 18:45,0.00,0.02
109.3,0.00,09424900,2018-07-23 19:00,0.00,0.02
108.1,0.00,09424900,2018-07-23 19:15,0.00,0.02
107.3,0.00,09424900,2018-07-23 19:30,0.00,0.02
106.0,0.00,09424900,2018-07-23 19:45,0.00,0.02
104.9,0.00,09424900,2018-07-23 20:00,0.00,0.02
103.3,0.00,09424900,2018-07-23 20:15,0.00,0.02
102.8,0.00,09424900,2018-07-23 20:30,0.00,0.02
102.3,0.00,09424900,2018-07-23 20:45,0.00,0.02
99.8,0.00,09424900,2018-07-23 21:00,0.00,0.02
96.5,0.00,09424900,2018-07-23 21:15,0.00,0.02
94.9,0.00,09424900,2018-07-23 21:30,0.00,0.02
93.9,0.00,09424900,2018-07-23 21:45,0.00,0.02
93.2,0.00,09424900,2018-07-23 22:00,0.00,0.02
92.3,0.00,09424900,2018-07-23 22:15,0.00,0.02
91.7,0.00,09424900,2018-07-23 22:30,0.00,0.02
91.0,0.00,09424900,2018-07-23 22:45,0.00,0.02
90.0,0.00,09424900,2018-07-23 23:00,0.00,0.02
89.5,0.00,09424900,2018-07-23 23:15,0.00,0.02
89.1,0.00,09424900,2018-07-23 23:30,0.00,0.02
89.0,0.00,09424900,2018-07-23 23:45,0.00,0.02
