"1011"	"2018-11-02"	"1"	"PURCHASE"	787	282.00
"1011"	"2018-11-02"	"1"	"PURCHASE"	4438	68.00
"1011"	"2018-11-08"	"1"	"PURCHASE"	3925	559.00
"1011"	"2018-11-09"	"1"	"PURCHASE"	3638	327.00
"1011"	"2018-11-26"	"19"	"CKPAYMENT"	-1	-2953.00
"1011"	"2018-11-28"	"1"	"PURCHASE"	2082	23.00
"1011"	"2018-11-29"	"1"	"PURCHASE"	975	9.00
"1011"	"2018-12-03"	"1"	"PURCHASE"	1432	222.00
"1011"	"2018-12-05"	"1"	"PURCHASE"	1866	648.00
"1011"	"2018-12-06"	"1"	"PURCHASE"	4493	540.00
"1011"	"2018-12-10"	"1"	"PURCHASE"	3024	742.00
"1011"	"2018-12-16"	"1"	"PURCHASE"	2231	8.00
"1011"	"2018-12-16"	"1"	"PURCHASE"	2427	39.00
"1011"	"2018-12-16"	"1"	"PURCHASE"	4476	223.00
"1011"	"2018-12-19"	"1"	"PURCHASE"	3851	381.00
"1011"	"2018-12-26"	"19"	"PPAYMENT"	-2	-2835.00
"1011"	"2018-12-28"	"1"	"PURCHASE"	1340	371.00
"1011"	"2018-12-28"	"1"	"PURCHASE"	3385	74.00
"1011"	"2019-01-01"	"1"	"PURCHASE"	917	195.00
"1011"	"2019-01-03"	"1"	"PURCHASE"	1380	307.00
"1011"	"2019-01-03"	"1"	"PURCHASE"	1788	35.00
"1011"	"2019-01-05"	"1"	"PURCHASE"	4675	361.00
"1011"	"2019-01-10"	"1"	"PURCHASE"	2134	318.00
"1011"	"2019-01-10"	"1"	"PURCHASE"	3076	89.00
"1011"	"2019-01-18"	"1"	"PURCHASE"	473	678.00
"1011"	"2019-01-19"	"1"	"PURCHASE"	2990	341.00
"1011"	"2019-01-24"	"1"	"PURCHASE"	4423	147.00
"1011"	"2019-01-26"	"19"	"EPAYMENT"	0	-2916.00
"1011"	"2019-02-01"	"1"	"PURCHASE"	370	741.00
"1011"	"2019-02-02"	"1"	"PURCHASE"	3638	436.00
"1011"	"2019-02-05"	"1"	"PURCHASE"	1701	179.00
"1011"	"2019-02-05"	"1"	"PURCHASE"	2704	81.00
"1011"	"2019-02-08"	"1"	"PURCHASE"	1853	556.00
"1011"	"2019-02-08"	"1"	"PURCHASE"	4172	717.00
"1011"	"2019-02-13"	"1"	"PURCHASE"	4271	29.00
"1011"	"2019-02-15"	"1"	"PURCHASE"	1277	208.00
"1011"	"2019-02-26"	"19"	"PPAYMENT"	-2	-2947.00
"1011"	"2019-03-03"	"1"	"PURCHASE"	162	42.00
"1011"	"2019-03-03"	"1"	"PURCHASE"	1808	122.00
"1011"	"2019-03-03"	"1"	"PURCHASE"	3722	621.00
"1011"	"2019-03-05"	"1"	"PURCHASE"	3539	386.00
"1011"	"2019-03-11"	"1"	"PURCHASE"	3462	300.00
"1011"	"2019-03-12"	"1"	"PURCHASE"	4763	218.00
"1011"	"2019-03-13"	"1"	"PURCHASE"	4825	676.00
"1011"	"2019-03-15"	"1"	"PURCHASE"	1855	188.00
"1011"	"2019-03-16"	"1"	"PURCHASE"	4894	405.00
"1011"	"2019-03-22"	"1"	"PURCHASE"	4011	7.00
"1011"	"2019-03-26"	"19"	"PPAYMENT"	-2	-2965.00
"1011"	"2019-03-31"	"1"	"PURCHASE"	1731	337.00
"1011"	"2019-04-01"	"1"	"PURCHASE"	1072	232.00
"1011"	"2019-04-05"	"1"	"PURCHASE"	3940	489.00
"1011"	"2019-04-05"	"1"	"PURCHASE"	4903	450.00
"1011"	"2019-04-13"	"1"	"PURCHASE"	2818	525.00
"1011"	"2019-04-18"	"1"	"PURCHASE"	3261	445.00
"1011"	"2019-04-21"	"1"	"PURCHASE"	703	197.00
"1011"	"2019-04-25"	"1"	"PURCHASE"	1407	105.00
"1011"	"2019-04-27"	"1"	"PURCHASE"	4143	8.00
"1011"	"2019-04-27"	"19"	"EPAYMENT"	0	-2788.00
"1011"	"2019-04-28"	"1"	"PURCHASE"	3235	478.00
"1234"	"2018-03-26"	"1"	"PURCHASE"	3863	599.00
"1234"	"2018-03-26"	"19"	"CKPAYMENT"	-1	-599.00
"1234"	"2018-03-29"	"1"	"PURCHASE"	3508	580.00
"1234"	"2018-03-30"	"1"	"PURCHASE"	3940	691.00
"1234"	"2018-03-30"	"1"	"PURCHASE"	3975	30.00
"1234"	"2018-03-30"	"1"	"PURCHASE"	4427	344.00
"1234"	"2018-03-31"	"1"	"PURCHASE"	1841	448.00
"1234"	"2018-04-01"	"1"	"PURCHASE"	1892	423.00
"1234"	"2018-04-03"	"1"	"PURCHASE"	1523	624.00
"1234"	"2018-04-06"	"1"	"PURCHASE"	2328	692.00
"1234"	"2018-04-07"	"1"	"PURCHASE"	498	547.00
"1234"	"2018-04-08"	"1"	"PURCHASE"	3106	578.00
"1234"	"2018-04-08"	"1"	"PURCHASE"	3894	414.00
"1234"	"2018-04-09"	"1"	"PURCHASE"	2299	750.00
"1234"	"2018-04-09"	"1"	"PURCHASE"	4349	194.00
"1234"	"2018-04-11"	"1"	"PURCHASE"	720	183.00
"1234"	"2018-04-12"	"1"	"PURCHASE"	2796	39.00
"1234"	"2018-04-14"	"1"	"PURCHASE"	2727	119.00
"1234"	"2018-04-15"	"1"	"PURCHASE"	2327	235.00
"1234"	"2018-04-15"	"1"	"PURCHASE"	3469	734.00
"1234"	"2018-04-19"	"1"	"PURCHASE"	2345	325.00
"1234"	"2018-04-22"	"1"	"PURCHASE"	4995	11.00
"1234"	"2018-04-26"	"19"	"EPAYMENT"	0	-7961.00
"1234"	"2018-04-27"	"1"	"PURCHASE"	4506	593.00
"1234"	"2018-04-28"	"1"	"PURCHASE"	4940	280.00
"1234"	"2018-04-29"	"1"	"PURCHASE"	3737	382.00
"1234"	"2018-04-29"	"1"	"PURCHASE"	4350	141.00
"1234"	"2018-05-01"	"1"	"PURCHASE"	1705	709.00
"1234"	"2018-05-01"	"1"	"PURCHASE"	3797	642.00
"1234"	"2018-05-03"	"1"	"PURCHASE"	1469	326.00
"1234"	"2018-05-05"	"1"	"PURCHASE"	1177	308.00
"1234"	"2018-05-06"	"1"	"PURCHASE"	73	429.00
"1234"	"2018-05-06"	"1"	"PURCHASE"	3921	679.00
"1234"	"2018-05-07"	"1"	"PURCHASE"	635	615.00
"1234"	"2018-05-08"	"1"	"PURCHASE"	2949	429.00
"1234"	"2018-05-08"	"1"	"PURCHASE"	4366	65.00
"1234"	"2018-05-09"	"1"	"PURCHASE"	3539	63.00
"1234"	"2018-05-12"	"1"	"PURCHASE"	4092	395.00
"1234"	"2018-05-14"	"1"	"PURCHASE"	1076	512.00
"1234"	"2018-05-15"	"1"	"PURCHASE"	1145	437.00
"1234"	"2018-05-17"	"1"	"PURCHASE"	3507	508.00
"1234"	"2018-05-18"	"1"	"PURCHASE"	3297	98.00
"1234"	"2018-05-22"	"1"	"PURCHASE"	3992	216.00
"1234"	"2018-05-26"	"19"	"PPAYMENT"	-2	-7827.00
"1234"	"2018-05-27"	"1"	"PURCHASE"	479	716.00
"1234"	"2018-05-27"	"1"	"PURCHASE"	626	128.00
"1234"	"2018-05-27"	"1"	"PURCHASE"	4391	497.00
"1234"	"2018-05-29"	"1"	"PURCHASE"	11	453.00
"1234"	"2018-05-29"	"1"	"PURCHASE"	1926	323.00
"1234"	"2018-05-29"	"1"	"PURCHASE"	2961	500.00
"1234"	"2018-05-30"	"1"	"PURCHASE"	2763	618.00
"1234"	"2018-06-01"	"1"	"PURCHASE"	1392	656.00
"1234"	"2018-06-02"	"1"	"PURCHASE"	1221	54.00
"1234"	"2018-06-03"	"1"	"PURCHASE"	1028	511.00
"1234"	"2018-06-03"	"1"	"PURCHASE"	4448	580.00
"1234"	"2018-06-04"	"1"	"PURCHASE"	159	335.00
"1234"	"2018-06-06"	"1"	"PURCHASE"	1697	399.00
"1234"	"2018-06-10"	"1"	"PURCHASE"	2869	257.00
"1234"	"2018-06-10"	"1"	"PURCHASE"	4931	576.00
"1234"	"2018-06-11"	"1"	"PURCHASE"	1003	92.00
"1234"	"2018-06-12"	"1"	"PURCHASE"	3617	327.00
"1234"	"2018-06-12"	"1"	"PURCHASE"	4000	376.00
"1234"	"2018-06-15"	"1"	"PURCHASE"	564	411.00
"1234"	"2018-06-26"	"19"	"CKPAYMENT"	-1	-7809.00
"1234"	"2018-06-27"	"1"	"PURCHASE"	3421	326.00
"1234"	"2018-06-30"	"1"	"PURCHASE"	633	512.00
"1234"	"2018-07-01"	"1"	"PURCHASE"	2702	612.00
"1234"	"2018-07-02"	"1"	"PURCHASE"	965	243.00
"1234"	"2018-07-02"	"1"	"PURCHASE"	1087	406.00
"1234"	"2018-07-02"	"1"	"PURCHASE"	2503	448.00
"1234"	"2018-07-03"	"1"	"PURCHASE"	102	558.00
"1234"	"2018-07-04"	"1"	"PURCHASE"	2728	76.00
"1234"	"2018-07-05"	"1"	"PURCHASE"	161	36.00
"1234"	"2018-07-06"	"1"	"PURCHASE"	3882	41.00
"1234"	"2018-07-07"	"1"	"PURCHASE"	2080	573.00
"1234"	"2018-07-10"	"1"	"PURCHASE"	1005	475.00
"1234"	"2018-07-10"	"1"	"PURCHASE"	3405	64.00
"1234"	"2018-07-12"	"1"	"PURCHASE"	2760	517.00
"1234"	"2018-07-13"	"1"	"PURCHASE"	1522	449.00
"1234"	"2018-07-15"	"1"	"PURCHASE"	3778	30.00
"1234"	"2018-07-15"	"1"	"PURCHASE"	4659	84.00
"1234"	"2018-07-16"	"1"	"PURCHASE"	1979	342.00
"1234"	"2018-07-16"	"1"	"PURCHASE"	4882	706.00
"1234"	"2018-07-17"	"1"	"PURCHASE"	2738	436.00
"1234"	"2018-07-17"	"1"	"PURCHASE"	3689	150.00
"1234"	"2018-07-18"	"1"	"PURCHASE"	4351	652.00
"1234"	"2018-07-19"	"1"	"PURCHASE"	4099	131.00
"1234"	"2018-07-19"	"1"	"PURCHASE"	4649	33.00
"1234"	"2018-07-20"	"1"	"PURCHASE"	2573	26.00
"1234"	"2018-07-25"	"1"	"PURCHASE"	1788	34.00
"1234"	"2018-07-26"	"19"	"PPAYMENT"	-2	-7960.00
"1234"	"2018-07-27"	"1"	"PURCHASE"	238	175.00
"1234"	"2018-07-27"	"1"	"PURCHASE"	2526	395.00
"1234"	"2018-07-29"	"1"	"PURCHASE"	2210	262.00
"1234"	"2018-07-29"	"1"	"PURCHASE"	2230	729.00
"1234"	"2018-07-30"	"1"	"PURCHASE"	2345	136.00
"1234"	"2018-07-31"	"1"	"PURCHASE"	2867	295.00
"1234"	"2018-08-01"	"1"	"PURCHASE"	3733	548.00
"1234"	"2018-08-01"	"1"	"PURCHASE"	4378	38.00
"1234"	"2018-08-02"	"1"	"PURCHASE"	3074	58.00
"1234"	"2018-08-03"	"1"	"PURCHASE"	1369	529.00
"1234"	"2018-08-04"	"1"	"PURCHASE"	240	499.00
"1234"	"2018-08-04"	"1"	"PURCHASE"	3640	226.00
"1234"	"2018-08-06"	"1"	"PURCHASE"	657	157.00
"1234"	"2018-08-06"	"1"	"PURCHASE"	4027	15.00
"1234"	"2018-08-07"	"1"	"PURCHASE"	1505	731.00
"1234"	"2018-08-07"	"1"	"PURCHASE"	2304	339.00
"1234"	"2018-08-08"	"1"	"PURCHASE"	4425	302.00
"1234"	"2018-08-09"	"1"	"PURCHASE"	1718	94.00
"1234"	"2018-08-09"	"1"	"PURCHASE"	3782	428.00
"1234"	"2018-08-10"	"1"	"PURCHASE"	1819	566.00
"1234"	"2018-08-10"	"1"	"PURCHASE"	4239	490.00
"1234"	"2018-08-12"	"1"	"PURCHASE"	224	153.00
"1234"	"2018-08-12"	"1"	"PURCHASE"	3203	169.00
"1234"	"2018-08-14"	"1"	"PURCHASE"	1233	30.00
"1234"	"2018-08-15"	"1"	"PURCHASE"	2928	334.00
"1234"	"2018-08-16"	"1"	"PURCHASE"	4705	34.00
"1234"	"2018-08-20"	"1"	"PURCHASE"	3510	223.00
"1234"	"2018-08-26"	"19"	"TTPAYMENT"	-4	-7955.00
"1234"	"2018-08-27"	"1"	"PURCHASE"	126	447.00
"1234"	"2018-08-28"	"1"	"PURCHASE"	3541	36.00
"1234"	"2018-08-29"	"1"	"PURCHASE"	4051	381.00
"1234"	"2018-09-02"	"1"	"PURCHASE"	2251	280.00
"1234"	"2018-09-02"	"1"	"PURCHASE"	2647	202.00
"1234"	"2018-09-02"	"1"	"PURCHASE"	3286	446.00
"1234"	"2018-09-03"	"1"	"PURCHASE"	3357	271.00
"1234"	"2018-09-04"	"1"	"PURCHASE"	3087	605.00
"1234"	"2018-09-04"	"1"	"PURCHASE"	4535	31.00
"1234"	"2018-09-06"	"1"	"PURCHASE"	3300	670.00
"1234"	"2018-09-07"	"1"	"PURCHASE"	774	269.00
"1234"	"2018-09-08"	"1"	"PURCHASE"	1469	555.00
"1234"	"2018-09-08"	"1"	"PURCHASE"	3633	728.00
"1234"	"2018-09-08"	"1"	"PURCHASE"	3937	638.00
"1234"	"2018-09-10"	"1"	"PURCHASE"	3037	558.00
"1234"	"2018-09-11"	"1"	"PURCHASE"	4564	729.00
"1234"	"2018-09-12"	"1"	"PURCHASE"	4596	701.00
"1234"	"2018-09-14"	"1"	"PURCHASE"	2137	158.00
"1234"	"2018-09-16"	"1"	"PURCHASE"	108	199.00
"1234"	"2018-09-16"	"1"	"PURCHASE"	2199	88.00
"1234"	"2018-09-26"	"19"	"PPAYMENT"	-2	-7992.00
"1234"	"2018-09-27"	"1"	"PURCHASE"	2595	562.00
"1234"	"2018-09-28"	"1"	"PURCHASE"	4935	361.00
"1234"	"2018-10-01"	"1"	"PURCHASE"	685	144.00
"1234"	"2018-10-02"	"1"	"PURCHASE"	3353	461.00
"1234"	"2018-10-03"	"1"	"PURCHASE"	811	330.00
"1234"	"2018-10-03"	"1"	"PURCHASE"	4599	601.00
"1234"	"2018-10-07"	"1"	"PURCHASE"	2057	487.00
"1234"	"2018-10-08"	"1"	"PURCHASE"	3478	168.00
"1234"	"2018-10-09"	"1"	"PURCHASE"	1768	677.00
"1234"	"2018-10-11"	"1"	"PURCHASE"	973	748.00
"1234"	"2018-10-11"	"1"	"PURCHASE"	4358	550.00
"1234"	"2018-10-16"	"1"	"PURCHASE"	4197	617.00
"1234"	"2018-10-16"	"1"	"PURCHASE"	4744	538.00
"1234"	"2018-10-17"	"1"	"PURCHASE"	2425	79.00
"1234"	"2018-10-19"	"1"	"PURCHASE"	4224	197.00
"1234"	"2018-10-20"	"1"	"PURCHASE"	3264	140.00
"1234"	"2018-10-20"	"1"	"PURCHASE"	4503	410.00
"1234"	"2018-10-21"	"1"	"PURCHASE"	1895	738.00
"1234"	"2018-10-25"	"1"	"PURCHASE"	958	160.00
"1234"	"2018-10-26"	"19"	"TTPAYMENT"	-4	-7968.00
"1234"	"2018-10-27"	"1"	"PURCHASE"	3983	75.00
"1234"	"2018-11-01"	"1"	"PURCHASE"	3082	515.00
"1234"	"2018-11-02"	"1"	"PURCHASE"	1717	474.00
"1234"	"2018-11-03"	"1"	"PURCHASE"	1070	535.00
"1234"	"2018-11-04"	"1"	"PURCHASE"	4382	561.00
"1234"	"2018-11-06"	"1"	"PURCHASE"	1415	647.00
"1234"	"2018-11-09"	"1"	"PURCHASE"	1928	178.00
"1234"	"2018-11-09"	"1"	"PURCHASE"	4168	653.00
"1234"	"2018-11-11"	"1"	"PURCHASE"	4048	585.00
"1234"	"2018-11-14"	"1"	"PURCHASE"	1261	84.00
"1234"	"2018-11-15"	"1"	"PURCHASE"	4618	19.00
"1234"	"2018-11-16"	"1"	"PURCHASE"	754	459.00
"1234"	"2018-11-20"	"1"	"PURCHASE"	2619	539.00
"1234"	"2018-11-21"	"1"	"PURCHASE"	2932	80.00
"1234"	"2018-11-22"	"1"	"PURCHASE"	2093	166.00
"1234"	"2018-11-24"	"1"	"PURCHASE"	921	256.00
"1234"	"2018-11-24"	"1"	"PURCHASE"	3347	292.00
"1234"	"2018-11-25"	"1"	"PURCHASE"	3624	108.00
"1234"	"2018-11-26"	"1"	"PURCHASE"	195	742.00
"1234"	"2018-11-26"	"19"	"CKPAYMENT"	-1	-6968.00
"1234"	"2018-11-27"	"1"	"PURCHASE"	3609	705.00
"1234"	"2018-11-29"	"1"	"PURCHASE"	3823	469.00
"1234"	"2018-12-01"	"1"	"PURCHASE"	232	115.00
"1234"	"2018-12-01"	"1"	"PURCHASE"	2738	482.00
"1234"	"2018-12-04"	"1"	"PURCHASE"	194	417.00
"1234"	"2018-12-04"	"1"	"PURCHASE"	849	578.00
"1234"	"2018-12-05"	"1"	"PURCHASE"	1411	521.00
"1234"	"2018-12-06"	"1"	"PURCHASE"	4549	619.00
"1234"	"2018-12-08"	"1"	"PURCHASE"	4222	168.00
"1234"	"2018-12-09"	"1"	"PURCHASE"	3582	469.00
"1234"	"2018-12-10"	"1"	"PURCHASE"	518	699.00
"1234"	"2018-12-10"	"1"	"PURCHASE"	4966	553.00
"1234"	"2018-12-13"	"1"	"PURCHASE"	2906	77.00
"1234"	"2018-12-15"	"1"	"PURCHASE"	1770	376.00
"1234"	"2018-12-15"	"1"	"PURCHASE"	2605	490.00
"1234"	"2018-12-17"	"1"	"PURCHASE"	3861	179.00
"1234"	"2018-12-17"	"1"	"PURCHASE"	4926	547.00
"1234"	"2018-12-18"	"1"	"PURCHASE"	146	520.00
"1234"	"2018-12-26"	"19"	"CKPAYMENT"	-1	-7984.00
"1234"	"2018-12-28"	"1"	"PURCHASE"	957	90.00
"1234"	"2018-12-28"	"1"	"PURCHASE"	1790	730.00
"1234"	"2019-01-01"	"1"	"PURCHASE"	2358	477.00
"1234"	"2019-01-02"	"1"	"PURCHASE"	667	37.00
"1234"	"2019-01-02"	"1"	"PURCHASE"	2400	398.00
"1234"	"2019-01-02"	"1"	"PURCHASE"	4195	387.00
"1234"	"2019-01-03"	"1"	"PURCHASE"	300	661.00
"1234"	"2019-01-05"	"1"	"PURCHASE"	488	415.00
"1234"	"2019-01-05"	"1"	"PURCHASE"	1646	385.00
"1234"	"2019-01-07"	"1"	"PURCHASE"	1546	329.00
"1234"	"2019-01-08"	"1"	"PURCHASE"	968	323.00
"1234"	"2019-01-12"	"1"	"PURCHASE"	1867	412.00
"1234"	"2019-01-12"	"1"	"PURCHASE"	2795	721.00
"1234"	"2019-01-13"	"1"	"PURCHASE"	256	368.00
"1234"	"2019-01-17"	"1"	"PURCHASE"	4928	194.00
"1234"	"2019-01-18"	"1"	"PURCHASE"	4473	312.00
"1234"	"2019-01-20"	"1"	"PURCHASE"	3113	722.00
"1234"	"2019-01-21"	"1"	"PURCHASE"	2937	728.00
"1234"	"2019-01-26"	"19"	"PPAYMENT"	-2	-7689.00
"1234"	"2019-01-27"	"1"	"PURCHASE"	662	358.00
"1234"	"2019-01-28"	"1"	"PURCHASE"	528	689.00
"1234"	"2019-01-28"	"1"	"PURCHASE"	4123	99.00
"1234"	"2019-01-30"	"1"	"PURCHASE"	2256	422.00
"1234"	"2019-01-30"	"1"	"PURCHASE"	3097	319.00
"1234"	"2019-01-31"	"1"	"PURCHASE"	2281	624.00
"1234"	"2019-02-01"	"1"	"PURCHASE"	4360	690.00
"1234"	"2019-02-02"	"1"	"PURCHASE"	1002	429.00
"1234"	"2019-02-02"	"1"	"PURCHASE"	3103	567.00
"1234"	"2019-02-08"	"1"	"PURCHASE"	2941	130.00
"1234"	"2019-02-10"	"1"	"PURCHASE"	2848	134.00
"1234"	"2019-02-11"	"1"	"PURCHASE"	1201	40.00
"1234"	"2019-02-12"	"1"	"PURCHASE"	2678	605.00
"1234"	"2019-02-13"	"1"	"PURCHASE"	1939	701.00
"1234"	"2019-02-13"	"1"	"PURCHASE"	2684	326.00
"1234"	"2019-02-15"	"1"	"PURCHASE"	3792	293.00
"1234"	"2019-02-17"	"1"	"PURCHASE"	1356	469.00
"1234"	"2019-02-18"	"1"	"PURCHASE"	584	524.00
"1234"	"2019-02-18"	"1"	"PURCHASE"	1896	381.00
"1234"	"2019-02-19"	"1"	"PURCHASE"	1208	97.00
"1234"	"2019-02-19"	"1"	"PURCHASE"	2765	22.00
"1234"	"2019-02-26"	"19"	"CKPAYMENT"	-1	-7919.00
"1234"	"2019-02-27"	"1"	"PURCHASE"	3437	105.00
"1234"	"2019-02-28"	"1"	"PURCHASE"	2821	163.00
"1234"	"2019-03-01"	"1"	"PURCHASE"	4763	557.00
"1234"	"2019-03-03"	"1"	"PURCHASE"	4512	234.00
"1234"	"2019-03-05"	"1"	"PURCHASE"	2081	626.00
"1234"	"2019-03-07"	"1"	"PURCHASE"	1076	616.00
"1234"	"2019-03-07"	"1"	"PURCHASE"	1828	50.00
"1234"	"2019-03-09"	"1"	"PURCHASE"	3504	592.00
"1234"	"2019-03-11"	"1"	"PURCHASE"	4252	305.00
"1234"	"2019-03-12"	"1"	"PURCHASE"	2973	279.00
"1234"	"2019-03-13"	"1"	"PURCHASE"	3734	295.00
"1234"	"2019-03-13"	"1"	"PURCHASE"	4122	497.00
"1234"	"2019-03-14"	"1"	"PURCHASE"	3781	555.00
"1234"	"2019-03-15"	"1"	"PURCHASE"	4296	448.00
"1234"	"2019-03-16"	"1"	"PURCHASE"	2048	526.00
"1234"	"2019-03-17"	"1"	"PURCHASE"	3713	349.00
"1234"	"2019-03-18"	"1"	"PURCHASE"	840	612.00
"1234"	"2019-03-18"	"1"	"PURCHASE"	2490	63.00
