Temp,Flow,site_no,datetime,Precipitation,GageHeight
111.7,0.00,09424900,2018-07-05 16:30,0.00,-0.12
111.6,0.00,09424900,2018-07-05 16:45,0.00,-0.12
111.6,0.00,09424900,2018-07-05 17:00,0.00,-0.12
111.7,0.00,09424900,2018-07-05 17:15,0.00,-0.12
111.7,0.00,09424900,2018-07-05 17:30,0.00,-0.12
111.6,0.00,09424900,2018-07-05 17:45,0.00,-0.12
111.0,0.00,09424900,2018-07-05 18:00,0.00,-0.12
109.9,0.00,09424900,2018-07-05 18:15,0.00,-0.12
109.1,0.00,09424900,2018-07-05 18:30,0.00,-0.12
109.0,0.00,09424900,2018-07-05 18:45,0.00,-0.12
108.5,0.00,09424900,2018-07-05 19:00,0.00,-0.12
107.3,0.00,09424900,2018-07-05 19:15,0.00,-0.12
106.5,0.00,09424900,2018-07-05 19:30,0.00,-0.12
104.9,0.00,09424900,2018-07-05 19:45,0.00,-0.12
104.2,0.00,09424900,2018-07-05 20:00,0.00,-0.12
103.7,0.00,09424900,2018-07-05 20:15,0.00,-0.12
102.6,0.00,09424900,2018-07-05 20:30,0.00,-0.12
102.0,0.00,09424900,2018-07-05 20:45,0.00,-0.12
101.1,0.00,09424900,2018-07-05 21:00,0.00,-0.12
101.9,0.00,09424900,2018-07-05 21:15,0.00,-0.12
99.4,0.00,09424900,2018-07-05 21:30,0.00,-0.12
99.8,0.00,09424900,2018-07-05 21:45,0.00,-0.12
100.8,0.00,09424900,2018-07-05 22:00,0.00,-0.12
97.7,0.00,09424900,2018-07-05 22:15,0.00,-0.12
95.6,0.00,09424900,2018-07-05 22:30,0.00,-0.13
95.9,0.00,09424900,2018-07-05 22:45,0.00,-0.13
96.0,0.00,09424900,2018-07-05 23:00,0.00,-0.13
94.8,0.00,09424900,2018-07-05 23:15,0.00,-0.13
92.7,0.00,09424900,2018-07-05 23:30,0.00,-0.13
92.3,0.00,09424900,2018-07-05 23:45,0.00,-0.13
