Temp,Flow,site_no,datetime,Precipitation,GageHeight
102.1,0.00,09424900,2018-07-09 13:00,0.00,-0.12
103.8,0.00,09424900,2018-07-09 13:15,0.00,-0.12
105.4,0.00,09424900,2018-07-09 13:30,0.00,-0.12
102.8,0.00,09424900,2018-07-09 13:45,0.00,-0.12
104.9,0.00,09424900,2018-07-09 14:00,0.00,-0.12
105.2,0.00,09424900,2018-07-09 14:15,0.00,-0.12
105.2,0.00,09424900,2018-07-09 14:30,0.00,-0.12
103.7,0.00,09424900,2018-07-09 14:45,0.00,-0.12
105.8,0.00,09424900,2018-07-09 15:00,0.00,-0.12
101.7,0.00,09424900,2018-07-09 15:15,0.00,-0.12
91.0,0.00,09424900,2018-07-09 15:30,0.00,-0.13
84.7,0.00,09424900,2018-07-09 15:45,0.00,-0.13
88.5,0.00,09424900,2018-07-09 16:00,0.00,-0.13
87.2,0.00,09424900,2018-07-09 16:15,0.00,-0.13
87.0,0.00,09424900,2018-07-09 16:30,0.00,-0.13
86.9,0.00,09424900,2018-07-09 16:45,0.00,-0.13
87.1,0.00,09424900,2018-07-09 17:00,0.00,-0.13
87.7,0.00,09424900,2018-07-09 17:15,0.00,-0.13
88.6,0.00,09424900,2018-07-09 17:30,0.00,-0.13
88.9,0.00,09424900,2018-07-09 17:45,0.00,-0.13
89.6,0.00,09424900,2018-07-09 18:00,0.00,-0.13
90.0,0.00,09424900,2018-07-09 18:15,0.00,-0.13
90.4,0.00,09424900,2018-07-09 18:30,0.00,-0.13
90.9,0.00,09424900,2018-07-09 18:45,0.00,-0.13
91.3,0.00,09424900,2018-07-09 19:00,0.00,-0.13
88.6,0.00,09424900,2018-07-09 19:15,0.00,-0.13
87.5,0.00,09424900,2018-07-09 19:30,0.00,-0.13
86.7,0.00,09424900,2018-07-09 19:45,0.00,-0.13
86.4,0.00,09424900,2018-07-09 20:00,0.00,-0.13
86.5,0.00,09424900,2018-07-09 20:15,0.00,-0.13
86.4,0.00,09424900,2018-07-09 20:30,0.00,-0.13
86.0,0.00,09424900,2018-07-09 20:45,0.00,-0.13
85.9,0.00,09424900,2018-07-09 21:00,0.00,-0.13
85.8,0.00,09424900,2018-07-09 21:15,0.00,-0.13
84.5,0.00,09424900,2018-07-09 21:30,0.00,-0.13
81.9,0.00,09424900,2018-07-09 21:45,0.01,-0.13
79.8,0.00,09424900,2018-07-09 22:00,0.00,-0.13
79.5,0.00,09424900,2018-07-09 22:15,0.00,-0.13
79.4,0.00,09424900,2018-07-09 22:30,0.00,-0.13
80.1,0.00,09424900,2018-07-09 22:45,0.00,-0.13
80.5,0.00,09424900,2018-07-09 23:00,0.00,-0.13
81.5,0.00,09424900,2018-07-09 23:15,0.00,-0.13
81.1,0.00,09424900,2018-07-09 23:30,0.00,-0.13
81.2,0.00,09424900,2018-07-09 23:45,0.00,-0.13
