Temp,Flow,site_no,datetime,Precipitation,GageHeight
91.5,0.00,09424900,2018-07-21 18:00,0.00,0.02
90.0,0.00,09424900,2018-07-21 18:15,0.00,0.02
90.3,0.00,09424900,2018-07-21 18:30,0.00,0.02
90.4,0.00,09424900,2018-07-21 18:45,0.00,0.02
89.3,0.00,09424900,2018-07-21 19:00,0.00,0.02
88.3,0.00,09424900,2018-07-21 19:15,0.00,0.02
87.8,0.00,09424900,2018-07-21 19:30,0.00,0.02
87.8,0.00,09424900,2018-07-21 19:45,0.00,0.02
86.7,0.00,09424900,2018-07-21 20:00,0.00,0.02
86.4,0.00,09424900,2018-07-21 20:15,0.00,0.02
86.1,0.00,09424900,2018-07-21 20:30,0.00,0.02
85.2,0.00,09424900,2018-07-21 20:45,0.00,0.02
83.6,0.00,09424900,2018-07-21 21:00,0.00,0.02
82.5,0.00,09424900,2018-07-21 21:15,0.00,0.02
81.7,0.00,09424900,2018-07-21 21:30,0.00,0.02
80.9,0.00,09424900,2018-07-21 21:45,0.00,0.02
80.5,0.00,09424900,2018-07-21 22:00,0.00,0.02
79.6,0.00,09424900,2018-07-21 22:15,0.00,0.02
79.4,0.00,09424900,2018-07-21 22:30,0.00,0.02
78.3,0.00,09424900,2018-07-21 22:45,0.00,0.02
78.6,0.00,09424900,2018-07-21 23:00,0.00,0.02
78.1,0.00,09424900,2018-07-21 23:15,0.00,0.02
77.6,0.00,09424900,2018-07-21 23:30,0.00,0.02
77.9,0.00,09424900,2018-07-21 23:45,0.00,0.02
