Temp,Flow,site_no,datetime,Precipitation,GageHeight
98.3,0.00,09424900,2018-07-04 11:30,0.00,-0.12
99.4,0.00,09424900,2018-07-04 11:45,0.00,-0.12
100.1,0.00,09424900,2018-07-04 12:00,0.00,-0.12
101.3,0.00,09424900,2018-07-04 12:15,0.00,-0.12
101.8,0.00,09424900,2018-07-04 12:30,0.00,-0.12
101.8,0.00,09424900,2018-07-04 12:45,0.00,-0.12
100.3,0.00,09424900,2018-07-04 13:00,0.00,-0.12
100.5,0.00,09424900,2018-07-04 13:15,0.00,-0.12
101.4,0.00,09424900,2018-07-04 13:30,0.00,-0.12
102.9,0.00,09424900,2018-07-04 13:45,0.00,-0.12
104.3,0.00,09424900,2018-07-04 14:00,0.00,-0.12
103.4,0.00,09424900,2018-07-04 14:15,0.00,-0.12
103.2,0.00,09424900,2018-07-04 14:30,0.00,-0.12
104.0,0.00,09424900,2018-07-04 14:45,0.00,-0.12
105.1,0.00,09424900,2018-07-04 15:00,0.00,-0.12
103.6,0.00,09424900,2018-07-04 15:15,0.00,-0.12
105.5,0.00,09424900,2018-07-04 15:30,0.00,-0.12
105.6,0.00,09424900,2018-07-04 15:45,0.00,-0.12
104.4,0.00,09424900,2018-07-04 16:00,0.00,-0.12
105.4,0.00,09424900,2018-07-04 16:15,0.00,-0.12
106.6,0.00,09424900,2018-07-04 16:30,0.00,-0.12
104.4,0.00,09424900,2018-07-04 16:45,0.00,-0.12
106.3,0.00,09424900,2018-07-04 17:00,0.00,-0.12
105.3,0.00,09424900,2018-07-04 17:15,0.00,-0.12
104.4,0.00,09424900,2018-07-04 17:30,0.00,-0.12
103.8,0.00,09424900,2018-07-04 17:45,0.00,-0.12
103.8,0.00,09424900,2018-07-04 18:00,0.00,-0.12
103.0,0.00,09424900,2018-07-04 18:15,0.00,-0.12
103.1,0.00,09424900,2018-07-04 18:30,0.00,-0.12
102.2,0.00,09424900,2018-07-04 18:45,0.00,-0.12
101.7,0.00,09424900,2018-07-04 19:00,0.00,-0.12
100.8,0.00,09424900,2018-07-04 19:15,0.00,-0.12
100.6,0.00,09424900,2018-07-04 19:30,0.00,-0.12
99.6,0.00,09424900,2018-07-04 19:45,0.00,-0.12
99.2,0.00,09424900,2018-07-04 20:00,0.00,-0.12
97.0,0.00,09424900,2018-07-04 20:15,0.00,-0.12
96.1,0.00,09424900,2018-07-04 20:30,0.00,-0.12
95.0,0.00,09424900,2018-07-04 20:45,0.00,-0.13
92.8,0.00,09424900,2018-07-04 21:00,0.00,-0.13
90.4,0.00,09424900,2018-07-04 21:15,0.00,-0.13
89.1,0.00,09424900,2018-07-04 21:30,0.00,-0.13
88.7,0.00,09424900,2018-07-04 21:45,0.00,-0.13
88.2,0.00,09424900,2018-07-04 22:00,0.00,-0.13
88.0,0.00,09424900,2018-07-04 22:15,0.00,-0.13
90.2,0.00,09424900,2018-07-04 22:30,0.00,-0.13
91.9,0.00,09424900,2018-07-04 22:45,0.00,-0.13
91.0,0.00,09424900,2018-07-04 23:00,0.00,-0.13
87.0,0.00,09424900,2018-07-04 23:15,0.00,-0.13
85.4,0.00,09424900,2018-07-04 23:30,0.00,-0.13
83.3,0.00,09424900,2018-07-04 23:45,0.00,-0.13
