Temp,Flow,site_no,datetime,Precipitation,GageHeight
110.2,0.00,09424900,2018-07-26 15:15,0.00,0.02
110.3,0.00,09424900,2018-07-26 15:30,0.00,0.02
109.8,0.00,09424900,2018-07-26 15:45,0.00,0.02
109.7,0.00,09424900,2018-07-26 16:00,0.00,0.02
109.8,0.00,09424900,2018-07-26 16:15,0.00,0.02
110.2,0.00,09424900,2018-07-26 16:30,0.00,0.02
109.2,0.00,09424900,2018-07-26 16:45,0.00,0.02
110.6,0.00,09424900,2018-07-26 17:00,0.00,0.02
110.4,0.00,09424900,2018-07-26 17:15,0.00,0.02
109.5,0.00,09424900,2018-07-26 17:30,0.00,0.02
109.3,0.00,09424900,2018-07-26 17:45,0.00,0.02
107.6,0.00,09424900,2018-07-26 18:00,0.00,0.02
108.1,0.00,09424900,2018-07-26 18:15,0.00,0.02
107.8,0.00,09424900,2018-07-26 18:30,0.00,0.02
106.9,0.00,09424900,2018-07-26 18:45,0.00,0.02
106.6,0.00,09424900,2018-07-26 19:00,0.00,0.02
105.2,0.00,09424900,2018-07-26 19:15,0.00,0.02
104.3,0.00,09424900,2018-07-26 19:30,0.00,0.02
103.5,0.00,09424900,2018-07-26 19:45,0.00,0.02
102.6,0.00,09424900,2018-07-26 20:00,0.00,0.02
101.5,0.00,09424900,2018-07-26 20:15,0.00,0.02
99.4,0.00,09424900,2018-07-26 20:30,0.00,0.02
99.1,0.00,09424900,2018-07-26 20:45,0.00,0.02
97.8,0.00,09424900,2018-07-26 21:00,0.00,0.02
97.7,0.00,09424900,2018-07-26 21:15,0.00,0.02
96.6,0.00,09424900,2018-07-26 21:30,0.00,0.02
96.0,0.00,09424900,2018-07-26 21:45,0.00,0.02
97.7,0.00,09424900,2018-07-26 22:00,0.00,0.02
97.0,0.00,09424900,2018-07-26 22:15,0.00,0.02
94.6,0.00,09424900,2018-07-26 22:30,0.00,0.02
94.6,0.00,09424900,2018-07-26 22:45,0.00,0.02
94.6,0.00,09424900,2018-07-26 23:00,0.00,0.02
93.5,0.00,09424900,2018-07-26 23:15,0.00,0.02
92.3,0.00,09424900,2018-07-26 23:30,0.00,0.02
92.4,0.00,09424900,2018-07-26 23:45,0.00,0.02
