Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.5,11200,09380000,2018-06-27 08:30,668,0.00,8.92
10.6,11500,09380000,2018-06-27 08:45,668,0.00,9.00
10.6,11900,09380000,2018-06-27 09:00,669,0.00,9.08
10.7,12200,09380000,2018-06-27 09:15,670,0.00,9.15
10.7,12500,09380000,2018-06-27 09:30,672,0.00,9.23
10.7,12800,09380000,2018-06-27 09:45,671,0.00,9.29
10.8,13200,09380000,2018-06-27 10:00,671,0.00,9.38
10.8,13500,09380000,2018-06-27 10:15,671,0.00,9.44
10.9,13900,09380000,2018-06-27 10:30,672,0.00,9.53
10.9,14100,09380000,2018-06-27 10:45,671,0.00,9.57
11.0,14300,09380000,2018-06-27 11:00,670,0.00,9.60
11.0,14500,09380000,2018-06-27 11:15,675,0.00,9.65
11.1,14600,09380000,2018-06-27 11:30,669,0.00,9.67
11.1,14800,09380000,2018-06-27 11:45,669,0.00,9.71
11.2,15000,09380000,2018-06-27 12:00,674,0.00,9.75
11.3,15100,09380000,2018-06-27 12:15,672,0.00,9.77
11.4,15400,09380000,2018-06-27 12:30,671,0.00,9.81
11.4,15600,09380000,2018-06-27 12:45,670,0.00,9.85
11.5,15700,09380000,2018-06-27 13:00,669,0.00,9.87
11.6,15900,09380000,2018-06-27 13:15,666,0.00,9.91
11.6,16000,09380000,2018-06-27 13:30,668,0.00,9.93
11.7,16100,09380000,2018-06-27 13:45,663,0.00,9.96
11.8,16400,09380000,2018-06-27 14:00,668,0.00,10.00
11.8,16400,09380000,2018-06-27 14:15,668,0.00,10.01
11.8,16400,09380000,2018-06-27 14:30,670,0.00,10.01
11.9,16600,09380000,2018-06-27 14:45,665,0.00,10.04
11.9,16600,09380000,2018-06-27 15:00,669,0.00,10.05
12.0,16700,09380000,2018-06-27 15:15,668,0.00,10.07
12.0,16700,09380000,2018-06-27 15:30,667,0.00,10.07
12.0,16700,09380000,2018-06-27 15:45,663,0.00,10.07
12.0,16800,09380000,2018-06-27 16:00,666,0.00,10.09
12.0,16800,09380000,2018-06-27 16:15,667,0.00,10.08
12.0,16800,09380000,2018-06-27 16:30,667,0.00,10.08
12.0,16800,09380000,2018-06-27 16:45,668,0.00,10.09
12.0,16900,09380000,2018-06-27 17:00,670,0.00,10.10
12.0,16800,09380000,2018-06-27 17:15,670,0.00,10.09
12.0,16800,09380000,2018-06-27 17:30,671,0.00,10.08
12.0,16800,09380000,2018-06-27 17:45,673,0.00,10.09
12.0,16900,09380000,2018-06-27 18:00,672,0.00,10.10
12.0,16900,09380000,2018-06-27 18:15,673,0.00,10.11
11.9,16900,09380000,2018-06-27 18:30,674,0.00,10.10
11.9,17000,09380000,2018-06-27 18:45,676,0.00,10.12
11.8,16900,09380000,2018-06-27 19:00,675,0.00,10.10
11.8,16800,09380000,2018-06-27 19:15,674,0.00,10.09
11.8,16900,09380000,2018-06-27 19:30,673,0.00,10.10
11.7,16900,09380000,2018-06-27 19:45,672,0.00,10.10
11.7,16900,09380000,2018-06-27 20:00,675,0.00,10.10
11.6,16900,09380000,2018-06-27 20:15,680,0.00,10.11
11.6,17000,09380000,2018-06-27 20:30,671,0.00,10.12
11.6,16800,09380000,2018-06-27 20:45,671,0.00,10.09
11.5,17000,09380000,2018-06-27 21:00,671,0.00,10.12
11.5,17000,09380000,2018-06-27 21:15,671,0.00,10.12
11.4,16900,09380000,2018-06-27 21:30,671,0.00,10.11
11.4,16900,09380000,2018-06-27 21:45,671,0.00,10.10
11.4,17000,09380000,2018-06-27 22:00,670,0.00,10.12
11.3,16900,09380000,2018-06-27 22:15,670,0.00,10.11
11.3,16900,09380000,2018-06-27 22:30,670,0.00,10.10
11.2,16900,09380000,2018-06-27 22:45,670,0.00,10.10
11.2,16700,09380000,2018-06-27 23:00,672,0.00,10.07
11.1,16600,09380000,2018-06-27 23:15,673,0.00,10.04
11.1,16400,09380000,2018-06-27 23:30,673,0.00,10.01
11.0,16200,09380000,2018-06-27 23:45,669,0.00,9.97
