Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.5,10600,09380000,2018-06-28 08:30,666,0.00,8.78
10.5,10900,09380000,2018-06-28 08:45,667,0.00,8.85
10.6,11200,09380000,2018-06-28 09:00,669,0.00,8.93
10.6,11500,09380000,2018-06-28 09:15,669,0.00,9.00
10.6,11800,09380000,2018-06-28 09:30,674,0.00,9.08
10.7,12300,09380000,2018-06-28 09:45,671,0.00,9.19
10.7,12800,09380000,2018-06-28 10:00,669,0.00,9.28
10.8,13100,09380000,2018-06-28 10:15,673,0.00,9.36
10.8,13600,09380000,2018-06-28 10:30,664,0.00,9.46
10.9,13900,09380000,2018-06-28 10:45,667,0.00,9.53
10.9,14300,09380000,2018-06-28 11:00,664,0.00,9.61
10.9,14700,09380000,2018-06-28 11:15,669,0.00,9.68
11.0,15000,09380000,2018-06-28 11:30,674,0.00,9.74
11.0,15200,09380000,2018-06-28 11:45,677,0.00,9.78
11.0,15500,09380000,2018-06-28 12:00,672,0.00,9.84
11.1,15700,09380000,2018-06-28 12:15,675,0.00,9.88
11.1,15900,09380000,2018-06-28 12:30,678,0.00,9.92
11.2,16000,09380000,2018-06-28 12:45,677,0.00,9.93
11.2,16100,09380000,2018-06-28 13:00,678,0.00,9.96
11.3,16200,09380000,2018-06-28 13:15,677,0.00,9.97
11.3,16400,09380000,2018-06-28 13:30,673,0.00,10.01
11.4,16400,09380000,2018-06-28 13:45,673,0.00,10.01
11.4,16400,09380000,2018-06-28 14:00,675,0.00,10.01
11.4,16600,09380000,2018-06-28 14:15,678,0.00,10.05
11.5,16600,09380000,2018-06-28 14:30,671,0.00,10.04
11.5,16700,09380000,2018-06-28 14:45,677,0.00,10.06
11.5,16800,09380000,2018-06-28 15:00,680,0.00,10.08
11.6,16700,09380000,2018-06-28 15:15,680,0.00,10.07
11.6,16800,09380000,2018-06-28 15:30,675,0.00,10.09
11.6,16800,09380000,2018-06-28 15:45,675,0.00,10.08
11.6,16800,09380000,2018-06-28 16:00,682,0.00,10.09
11.6,16900,09380000,2018-06-28 16:15,682,0.00,10.10
11.6,16800,09380000,2018-06-28 16:30,682,0.00,10.09
11.6,16900,09380000,2018-06-28 16:45,683,0.00,10.11
11.6,17000,09380000,2018-06-28 17:00,683,0.00,10.12
11.6,16900,09380000,2018-06-28 17:15,683,0.00,10.11
11.6,16800,09380000,2018-06-28 17:30,681,0.00,10.09
11.6,16900,09380000,2018-06-28 17:45,680,0.00,10.11
11.6,17100,09380000,2018-06-28 18:00,681,0.00,10.13
11.6,16900,09380000,2018-06-28 18:15,678,0.00,10.11
11.6,16900,09380000,2018-06-28 18:30,678,0.00,10.11
11.5,17000,09380000,2018-06-28 18:45,680,0.00,10.12
11.5,16900,09380000,2018-06-28 19:00,679,0.00,10.11
11.5,16900,09380000,2018-06-28 19:15,679,0.00,10.11
11.4,16900,09380000,2018-06-28 19:30,679,0.00,10.10
11.4,16900,09380000,2018-06-28 19:45,675,0.00,10.11
11.4,16900,09380000,2018-06-28 20:00,670,0.00,10.11
11.3,16900,09380000,2018-06-28 20:15,674,0.00,10.11
11.3,16900,09380000,2018-06-28 20:30,675,0.00,10.10
11.2,16800,09380000,2018-06-28 20:45,673,0.00,10.09
11.2,16800,09380000,2018-06-28 21:00,672,0.00,10.09
11.1,16800,09380000,2018-06-28 21:15,670,0.00,10.09
11.1,16800,09380000,2018-06-28 21:30,670,0.00,10.09
11.1,16800,09380000,2018-06-28 21:45,671,0.00,10.09
11.0,16900,09380000,2018-06-28 22:00,670,0.00,10.10
11.0,16800,09380000,2018-06-28 22:15,672,0.00,10.09
10.9,16800,09380000,2018-06-28 22:30,672,0.00,10.08
10.9,16600,09380000,2018-06-28 22:45,675,0.00,10.05
10.8,16500,09380000,2018-06-28 23:00,674,0.00,10.03
10.8,16300,09380000,2018-06-28 23:15,679,0.00,10.00
10.7,16100,09380000,2018-06-28 23:30,679,0.00,9.96
10.7,15900,09380000,2018-06-28 23:45,681,0.00,9.92
