Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.1,11300,09380000,2018-07-21 11:30,675,0.00,8.97
11.2,11400,09380000,2018-07-21 11:45,675,0.00,8.98
11.2,11400,09380000,2018-07-21 12:00,673,0.00,8.98
11.3,11300,09380000,2018-07-21 12:15,674,0.00,8.97
11.3,11400,09380000,2018-07-21 12:30,671,0.00,8.98
11.4,11400,09380000,2018-07-21 12:45,677,0.00,8.98
11.4,11300,09380000,2018-07-21 13:00,672,0.00,8.97
11.4,11300,09380000,2018-07-21 13:15,674,0.00,8.97
11.4,11400,09380000,2018-07-21 13:30,673,0.00,8.98
11.4,11400,09380000,2018-07-21 13:45,673,0.00,8.99
11.5,11400,09380000,2018-07-21 14:00,671,0.00,8.99
11.4,11300,09380000,2018-07-21 14:15,671,0.01,8.97
11.5,11400,09380000,2018-07-21 14:30,669,0.07,8.98
11.5,11300,09380000,2018-07-21 14:45,669,0.14,8.96
11.5,11300,09380000,2018-07-21 15:00,670,0.00,8.97
11.5,11300,09380000,2018-07-21 15:15,670,0.00,8.97
11.5,11400,09380000,2018-07-21 15:30,670,0.00,8.99
11.5,11400,09380000,2018-07-21 15:45,670,0.00,8.98
11.5,11300,09380000,2018-07-21 16:00,669,0.00,8.97
11.6,11300,09380000,2018-07-21 16:15,669,0.00,8.97
11.6,11400,09380000,2018-07-21 16:30,670,0.00,8.98
11.6,11300,09380000,2018-07-21 16:45,670,0.00,8.97
11.6,11300,09380000,2018-07-21 17:00,666,0.00,8.97
11.6,11400,09380000,2018-07-21 17:15,665,0.00,8.98
11.7,11300,09380000,2018-07-21 17:30,669,0.00,8.97
11.7,11400,09380000,2018-07-21 17:45,666,0.00,8.99
11.6,11400,09380000,2018-07-21 18:00,672,0.00,8.99
11.6,11400,09380000,2018-07-21 18:15,669,0.00,8.99
11.6,11400,09380000,2018-07-21 18:30,669,0.00,8.99
11.6,11400,09380000,2018-07-21 18:45,667,0.00,8.98
11.6,11300,09380000,2018-07-21 19:00,664,0.00,8.97
11.6,11400,09380000,2018-07-21 19:15,673,0.00,8.98
11.6,11300,09380000,2018-07-21 19:30,670,0.00,8.97
11.6,11300,09380000,2018-07-21 19:45,667,0.00,8.97
11.6,11400,09380000,2018-07-21 20:00,670,0.00,8.99
11.6,11500,09380000,2018-07-21 20:15,669,0.00,9.00
11.6,11300,09380000,2018-07-21 20:30,666,0.00,8.97
11.6,11400,09380000,2018-07-21 20:45,668,0.00,8.98
11.6,11400,09380000,2018-07-21 21:00,667,0.00,8.98
11.6,11400,09380000,2018-07-21 21:15,668,0.00,8.98
11.6,11300,09380000,2018-07-21 21:30,668,0.00,8.97
11.6,11400,09380000,2018-07-21 21:45,663,0.00,8.98
11.6,11400,09380000,2018-07-21 22:00,659,0.00,8.98
11.6,11400,09380000,2018-07-21 22:15,659,0.00,8.99
11.5,11400,09380000,2018-07-21 22:30,662,0.00,8.98
11.5,11400,09380000,2018-07-21 22:45,662,0.00,8.99
11.5,11400,09380000,2018-07-21 23:00,666,0.00,8.98
11.5,11400,09380000,2018-07-21 23:15,666,0.00,8.99
11.4,11400,09380000,2018-07-21 23:30,659,0.00,8.99
11.4,11400,09380000,2018-07-21 23:45,664,0.00,8.99
