Temp,Flow,site_no,datetime,Velocity,GageHeight
83.5,116,09429070,2018-07-10 18:15,0.91,4.22
83.4,134,09429070,2018-07-10 18:30,1.05,4.21
83.4,126,09429070,2018-07-10 18:45,0.99,4.20
83.3,115,09429070,2018-07-10 19:00,0.90,4.20
83.3,122,09429070,2018-07-10 19:15,0.96,4.20
83.2,128,09429070,2018-07-10 19:30,0.99,4.24
83.2,127,09429070,2018-07-10 19:45,0.97,4.30
83.1,148,09429070,2018-07-10 20:00,1.12,4.33
83.0,155,09429070,2018-07-10 20:15,1.16,4.36
82.9,148,09429070,2018-07-10 20:30,1.08,4.44
82.8,143,09429070,2018-07-10 20:45,1.02,4.52
82.6,141,09429070,2018-07-10 21:00,0.99,4.56
82.5,140,09429070,2018-07-10 21:15,0.97,4.59
82.4,140,09429070,2018-07-10 21:30,0.97,4.62
82.2,141,09429070,2018-07-10 21:45,0.95,4.73
82.1,137,09429070,2018-07-10 22:00,0.90,4.80
82.0,139,09429070,2018-07-10 22:15,0.90,4.84
82.0,144,09429070,2018-07-10 22:30,0.90,4.99
82.0,136,09429070,2018-07-10 22:45,0.84,5.07
81.9,140,09429070,2018-07-10 23:00,0.84,5.12
81.8,133,09429070,2018-07-10 23:15,0.80,5.17
81.8,128,09429070,2018-07-10 23:30,0.74,5.28
81.7,129,09429070,2018-07-10 23:45,0.74,5.37
