Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.3,15600,09380000,2018-07-23 11:15,659,0.00,9.86
11.3,15900,09380000,2018-07-23 11:30,660,0.00,9.93
11.3,16300,09380000,2018-07-23 11:45,660,0.00,10.00
11.4,16700,09380000,2018-07-23 12:00,660,0.00,10.08
11.4,17100,09380000,2018-07-23 12:15,659,0.00,10.15
11.4,17300,09380000,2018-07-23 12:30,660,0.00,10.18
11.5,17500,09380000,2018-07-23 12:45,662,0.00,10.21
11.5,17700,09380000,2018-07-23 13:00,662,0.00,10.26
11.5,17900,09380000,2018-07-23 13:15,662,0.00,10.29
11.6,18000,09380000,2018-07-23 13:30,662,0.00,10.30
11.6,18100,09380000,2018-07-23 13:45,662,0.00,10.33
11.7,18300,09380000,2018-07-23 14:00,662,0.00,10.36
11.7,18400,09380000,2018-07-23 14:15,661,0.00,10.37
11.8,18400,09380000,2018-07-23 14:30,661,0.00,10.37
11.8,18400,09380000,2018-07-23 14:45,661,0.00,10.38
11.8,18500,09380000,2018-07-23 15:00,661,0.00,10.40
11.9,18600,09380000,2018-07-23 15:15,661,0.00,10.41
11.9,18500,09380000,2018-07-23 15:30,661,0.00,10.40
11.9,18600,09380000,2018-07-23 15:45,660,0.00,10.41
11.9,18600,09380000,2018-07-23 16:00,662,0.00,10.41
11.9,18700,09380000,2018-07-23 16:15,663,0.00,10.43
11.9,18700,09380000,2018-07-23 16:30,664,0.00,10.43
11.9,18700,09380000,2018-07-23 16:45,662,0.00,10.43
11.9,18700,09380000,2018-07-23 17:00,667,0.00,10.43
11.9,18700,09380000,2018-07-23 17:15,668,0.00,10.43
11.9,18800,09380000,2018-07-23 17:30,669,0.00,10.44
11.8,18800,09380000,2018-07-23 17:45,666,0.00,10.44
11.8,18800,09380000,2018-07-23 18:00,671,0.00,10.44
11.8,18800,09380000,2018-07-23 18:15,670,0.00,10.44
11.7,18800,09380000,2018-07-23 18:30,667,0.00,10.44
11.7,18800,09380000,2018-07-23 18:45,672,0.00,10.44
11.7,18800,09380000,2018-07-23 19:00,676,0.00,10.45
11.6,18900,09380000,2018-07-23 19:15,678,0.00,10.46
11.6,18800,09380000,2018-07-23 19:30,673,0.00,10.45
11.5,18800,09380000,2018-07-23 19:45,680,0.00,10.44
11.5,19000,09380000,2018-07-23 20:00,678,0.00,10.47
11.4,18800,09380000,2018-07-23 20:15,678,0.00,10.44
11.4,18800,09380000,2018-07-23 20:30,674,0.00,10.45
11.4,18800,09380000,2018-07-23 20:45,674,0.00,10.45
11.3,18800,09380000,2018-07-23 21:00,676,0.00,10.45
11.3,18800,09380000,2018-07-23 21:15,678,0.00,10.45
11.3,18800,09380000,2018-07-23 21:30,676,0.00,10.45
11.2,18800,09380000,2018-07-23 21:45,675,0.00,10.44
11.2,18800,09380000,2018-07-23 22:00,676,0.00,10.45
11.2,18800,09380000,2018-07-23 22:15,676,0.00,10.44
11.1,18700,09380000,2018-07-23 22:30,674,0.00,10.43
11.1,18700,09380000,2018-07-23 22:45,670,0.00,10.42
11.0,18500,09380000,2018-07-23 23:00,670,0.00,10.40
11.0,18500,09380000,2018-07-23 23:15,669,0.00,10.39
10.9,18200,09380000,2018-07-23 23:30,668,0.00,10.34
10.9,17900,09380000,2018-07-23 23:45,670,0.00,10.28
