Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.2,18700,09380000,2018-07-18 19:30,679,0.00,10.42
11.2,18800,09380000,2018-07-18 19:45,678,0.00,10.44
11.1,18700,09380000,2018-07-18 20:00,678,0.00,10.43
11.1,18800,09380000,2018-07-18 20:15,681,0.00,10.44
11.1,18800,09380000,2018-07-18 20:30,686,0.00,10.44
11.0,18700,09380000,2018-07-18 20:45,683,0.00,10.43
11.0,18700,09380000,2018-07-18 21:00,681,0.00,10.43
11.0,18700,09380000,2018-07-18 21:15,684,0.00,10.43
10.9,18700,09380000,2018-07-18 21:30,684,0.00,10.42
10.9,18600,09380000,2018-07-18 21:45,683,0.00,10.41
10.8,18500,09380000,2018-07-18 22:00,692,0.00,10.40
10.8,18500,09380000,2018-07-18 22:15,684,0.00,10.39
10.8,18300,09380000,2018-07-18 22:30,684,0.00,10.36
10.7,18300,09380000,2018-07-18 22:45,685,0.00,10.35
10.7,18100,09380000,2018-07-18 23:00,694,0.00,10.33
10.6,18000,09380000,2018-07-18 23:15,687,0.00,10.30
10.6,17700,09380000,2018-07-18 23:30,681,0.00,10.25
10.6,17500,09380000,2018-07-18 23:45,686,0.00,10.22
