"549125","2010-08-19 21:56:46.000000",6,"BILL DISPUTE"
"549125","2010-08-19 21:58:23.000000",6,"ACCOUNT SUMMARY"
"549125","2010-08-19 22:01:26.000000",6,"REVIEW CONTRACT"
"549125","2010-08-27 07:01:26.000000",7,"BILL DISPUTE"
"549125","2010-08-27 20:01:26.000000",8,"BILL DISPUTE"
"549125","2010-09-04 06:01:26.000000",9,"SERVICE COMPLAINT"
"549125","2010-09-06 00:01:26.000000",10,"SERVICE COMPLAINT"
"549125","2010-09-14 18:01:26.000000",11,"CANCEL SERVICE"
"356793","2010-07-20 12:40:49.000000",0,"ACCOUNT SUMMARY"
"356793","2010-07-20 12:43:55.000000",0,"BILL DISPUTE"
"356793","2010-07-20 12:45:48.000000",0,"PROFILE UPDATE"
"356793","2010-07-20 12:47:56.000000",0,"ACCOUNT SUMMARY"
"356793","2010-07-30 10:47:56.000000",1,"SERVICE COMPLAINT"
"356793","2010-08-04 03:47:56.000000",2,"CANCEL SERVICE"
"652742","2010-07-14 23:18:57.000000",0,"SERVICE COMPLAINT"
"652742","2010-07-24 15:18:57.000000",1,"SERVICE COMPLAINT"
"652742","2010-07-28 16:18:57.000000",2,"BILL DISPUTE"
"652742","2010-07-29 21:18:57.000000",3,"SERVICE COMPLAINT"
"652742","2010-08-04 18:18:57.000000",4,"BILL DISPUTE"
"652742","2010-08-06 06:18:57.000000",5,"BILL DISPUTE"
"652742","2010-08-10 10:18:57.000000",6,"SERVICE COMPLAINT"
"652742","2010-08-10 10:22:05.000000",7,"ACCOUNT SUMMARY"
"652742","2010-08-10 10:24:20.000000",7,"ACCOUNT SUMMARY"
"652742","2010-08-10 10:26:48.000000",8,"ACCOUNT SUMMARY"
"652742","2010-08-10 10:28:23.000000",8,"BROWSE DEVICES"
"652742","2010-08-11 06:28:23.000000",9,"BILL DISPUTE"
"652742","2010-08-11 06:31:53.000000",10,"ACCOUNT SUMMARY"
"652742","2010-08-18 12:31:53.000000",11,"BILL DISPUTE"
"652742","2010-08-20 00:31:53.000000",12,"CANCEL SERVICE"
"474817","2010-08-09 04:00:43.000000",0,"ACCOUNT SUMMARY"
"474817","2010-08-09 04:03:41.000000",0,"ACCOUNT SUMMARY"
"474817","2010-08-11 12:03:41.000000",1,"BILL DISPUTE"
"474817","2010-08-12 17:03:41.000000",2,"SERVICE COMPLAINT"
"474817","2010-08-18 09:03:41.000000",3,"SERVICE COMPLAINT"
"474817","2010-08-23 10:03:41.000000",4,"SERVICE COMPLAINT"
"474817","2010-08-28 10:03:41.000000",5,"SERVICE COMPLAINT"
"474817","2010-09-04 12:03:41.000000",6,"BILL DISPUTE"
"474817","2010-09-05 16:03:41.000000",7,"SERVICE COMPLAINT"
"474817","2010-09-13 10:03:41.000000",8,"SERVICE COMPLAINT"
"474817","2010-09-22 00:03:41.000000",9,"SERVICE COMPLAINT"
"474817","2010-09-28 23:03:41.000000",10,"BILL DISPUTE"
"474817","2010-10-07 16:03:41.000000",11,"CANCEL SERVICE"
"616345","2010-08-08 12:49:11.000000",0,"SERVICE COMPLAINT"
"616345","2010-08-08 12:53:08.000000",1,"ACCOUNT SUMMARY"
"616345","2010-08-08 12:56:21.000000",1,"PROFILE UPDATE"
"616345","2010-08-08 12:58:56.000000",1,"FAQ"
"616345","2010-08-08 13:02:23.000000",1,"FAQ"
"616345","2010-08-08 13:03:56.000000",1,"SERVICE COMPLAINT"
"616345","2010-08-08 13:07:36.000000",2,"ACCOUNT SUMMARY"
"616345","2010-08-17 01:07:36.000000",3,"BILL DISPUTE"
"616345","2010-08-19 21:07:36.000000",4,"SERVICE COMPLAINT"
"616345","2010-08-25 04:07:36.000000",5,"SERVICE COMPLAINT"
"616345","2010-08-25 04:09:11.000000",6,"ACCOUNT SUMMARY"
"616345","2010-08-25 04:10:24.000000",6,"BROWSE DEVICES"
"616345","2010-09-03 06:10:24.000000",7,"BILL DISPUTE"
"616345","2010-09-10 18:10:24.000000",8,"BILL DISPUTE"
"616345","2010-09-13 08:10:24.000000",9,"SERVICE COMPLAINT"
"616345","2010-09-21 23:10:24.000000",10,"SERVICE COMPLAINT"
"616345","2010-09-21 23:11:50.000000",11,"ACCOUNT SUMMARY"
"616345","2010-09-21 23:15:23.000000",12,"ACCOUNT SUMMARY"
"616345","2010-09-21 23:18:22.000000",12,"PROFILE UPDATE"
"616345","2010-09-28 22:18:22.000000",13,"BILL DISPUTE"
"616345","2010-09-28 22:20:37.000000",14,"ACCOUNT SUMMARY"
"616345","2010-09-28 22:21:30.000000",14,"BROWSE DEVICES"
"616345","2010-09-28 22:24:58.000000",14,"SERVICE COMPLAINT"
"616345","2010-09-28 22:26:59.000000",14,"BILL DISPUTE"
"616345","2010-09-28 22:30:02.000000",14,"CANCEL SERVICE"
"475984","2010-08-15 08:01:06.000000",0,"SERVICE COMPLAINT"
"475984","2010-08-16 07:01:06.000000",1,"BILL DISPUTE"
"475984","2010-08-17 09:01:06.000000",2,"BILL DISPUTE"
"475984","2010-08-24 08:01:06.000000",3,"SERVICE COMPLAINT"
"475984","2010-09-01 06:01:06.000000",4,"SERVICE COMPLAINT"
"475984","2010-09-01 06:03:39.000000",5,"ACCOUNT SUMMARY"
