BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-10 20:45,0.00,-0.01
,0.00,09400815,2018-07-10 21:00,0.00,-0.01
12.7,,09400815,2018-07-10 21:07,,
,0.00,09400815,2018-07-10 21:15,0.00,-0.01
,0.00,09400815,2018-07-10 21:30,0.00,-0.01
,0.00,09400815,2018-07-10 21:45,0.00,-0.01
,0.00,09400815,2018-07-10 22:00,0.00,-0.01
12.6,,09400815,2018-07-10 22:07,,
,0.00,09400815,2018-07-10 22:15,0.00,-0.01
,0.00,09400815,2018-07-10 22:30,0.00,-0.01
,0.00,09400815,2018-07-10 22:45,0.00,-0.01
,0.00,09400815,2018-07-10 23:00,0.00,-0.01
12.6,,09400815,2018-07-10 23:07,,
,0.00,09400815,2018-07-10 23:15,0.00,-0.01
,0.00,09400815,2018-07-10 23:30,0.00,-0.01
,0.00,09400815,2018-07-10 23:45,0.00,-0.01
