Temp,Flow,site_no,datetime,Velocity,GageHeight
78.3,189,09429070,2018-07-06 09:15,1.73,3.76
78.4,206,09429070,2018-07-06 09:30,1.89,3.75
78.5,257,09429070,2018-07-06 09:45,2.38,3.74
78.7,227,09429070,2018-07-06 10:00,2.10,3.73
78.9,152,09429070,2018-07-06 10:15,1.42,3.71
79.1,145,09429070,2018-07-06 10:30,1.37,3.69
79.3,124,09429070,2018-07-06 10:45,1.17,3.68
79.3,125,09429070,2018-07-06 11:00,1.17,3.70
79.8,118,09429070,2018-07-06 11:15,1.11,3.69
79.8,130,09429070,2018-07-06 11:30,1.23,3.69
80.1,127,09429070,2018-07-06 11:45,1.19,3.70
80.4,146,09429070,2018-07-06 12:00,1.37,3.69
80.4,145,09429070,2018-07-06 12:15,1.37,3.68
80.9,139,09429070,2018-07-06 12:30,1.33,3.65
81.1,135,09429070,2018-07-06 12:45,1.30,3.63
81.3,131,09429070,2018-07-06 13:00,1.28,3.60
81.6,128,09429070,2018-07-06 13:15,1.26,3.58
81.7,138,09429070,2018-07-06 13:30,1.36,3.56
81.9,132,09429070,2018-07-06 13:45,1.30,3.56
82.1,134,09429070,2018-07-06 14:00,1.32,3.56
82.3,158,09429070,2018-07-06 14:15,1.55,3.58
82.4,172,09429070,2018-07-06 14:30,1.70,3.57
82.6,168,09429070,2018-07-06 14:45,1.66,3.57
82.9,159,09429070,2018-07-06 15:00,1.56,3.58
83.1,135,09429070,2018-07-06 15:15,1.33,3.58
83.4,115,09429070,2018-07-06 15:30,1.14,3.57
83.5,121,09429070,2018-07-06 15:45,1.19,3.58
83.7,155,09429070,2018-07-06 16:00,1.53,3.56
83.8,158,09429070,2018-07-06 16:15,1.55,3.59
83.9,151,09429070,2018-07-06 16:30,1.46,3.63
83.9,134,09429070,2018-07-06 16:45,1.28,3.66
83.9,126,09429070,2018-07-06 17:00,1.20,3.66
84.0,143,09429070,2018-07-06 17:15,1.36,3.66
84.0,128,09429070,2018-07-06 17:30,1.21,3.67
83.9,139,09429070,2018-07-06 17:45,1.29,3.73
83.8,128,09429070,2018-07-06 18:00,1.18,3.76
83.8,136,09429070,2018-07-06 18:15,1.24,3.77
83.6,129,09429070,2018-07-06 18:30,1.17,3.79
83.5,124,09429070,2018-07-06 18:45,1.11,3.81
83.4,119,09429070,2018-07-06 19:00,1.06,3.82
83.2,123,09429070,2018-07-06 19:15,1.06,3.91
83.1,120,09429070,2018-07-06 19:30,1.02,3.95
82.9,126,09429070,2018-07-06 19:45,1.06,3.99
82.8,179,09429070,2018-07-06 20:00,1.49,4.02
82.8,133,09429070,2018-07-06 20:15,1.11,4.04
82.8,134,09429070,2018-07-06 20:30,1.11,4.04
82.7,142,09429070,2018-07-06 20:45,1.15,4.12
82.6,132,09429070,2018-07-06 21:00,1.04,4.18
82.4,146,09429070,2018-07-06 21:15,1.14,4.23
82.4,147,09429070,2018-07-06 21:30,1.14,4.26
82.3,152,09429070,2018-07-06 21:45,1.16,4.29
82.1,137,09429070,2018-07-06 22:00,1.04,4.31
82.0,138,09429070,2018-07-06 22:15,1.05,4.32
81.9,149,09429070,2018-07-06 22:30,1.12,4.34
81.8,149,09429070,2018-07-06 22:45,1.11,4.36
81.7,150,09429070,2018-07-06 23:00,1.12,4.36
81.6,137,09429070,2018-07-06 23:15,1.00,4.43
81.5,138,09429070,2018-07-06 23:30,0.98,4.51
81.4,144,09429070,2018-07-06 23:45,1.01,4.56
