Temp,Flow,site_no,datetime,Velocity,GageHeight
82.9,161,09429070,2018-07-12 13:15,0.82,5.84
83.1,161,09429070,2018-07-12 13:30,0.84,5.75
83.3,152,09429070,2018-07-12 13:45,0.81,5.68
83.5,153,09429070,2018-07-12 14:00,0.82,5.62
83.7,154,09429070,2018-07-12 14:15,0.84,5.58
83.9,164,09429070,2018-07-12 14:30,0.92,5.43
84.0,155,09429070,2018-07-12 14:45,0.89,5.33
84.2,157,09429070,2018-07-12 15:00,0.92,5.26
84.3,159,09429070,2018-07-12 15:15,0.95,5.19
84.4,160,09429070,2018-07-12 15:30,1.00,5.01
84.5,163,09429070,2018-07-12 15:45,1.04,4.91
84.6,159,09429070,2018-07-12 16:00,1.03,4.84
84.7,161,09429070,2018-07-12 16:15,1.07,4.78
84.7,160,09429070,2018-07-12 16:30,1.09,4.67
84.8,152,09429070,2018-07-12 16:45,1.08,4.54
84.8,155,09429070,2018-07-12 17:00,1.13,4.45
84.8,138,09429070,2018-07-12 17:15,1.02,4.39
84.8,134,09429070,2018-07-12 17:30,1.01,4.35
84.8,145,09429070,2018-07-12 17:45,1.13,4.21
84.7,140,09429070,2018-07-12 18:00,1.13,4.11
84.6,134,09429070,2018-07-12 18:15,1.11,4.04
84.4,131,09429070,2018-07-12 18:30,1.10,4.01
84.3,136,09429070,2018-07-12 18:45,1.15,3.97
84.2,133,09429070,2018-07-12 19:00,1.14,3.94
84.0,128,09429070,2018-07-12 19:15,1.11,3.92
83.8,133,09429070,2018-07-12 19:30,1.18,3.86
83.7,129,09429070,2018-07-12 19:45,1.17,3.80
83.5,135,09429070,2018-07-12 20:00,1.23,3.77
83.4,123,09429070,2018-07-12 20:15,1.13,3.75
83.2,128,09429070,2018-07-12 20:30,1.18,3.74
83.1,130,09429070,2018-07-12 20:45,1.20,3.73
82.9,137,09429070,2018-07-12 21:00,1.29,3.69
82.8,152,09429070,2018-07-12 21:15,1.45,3.65
82.6,142,09429070,2018-07-12 21:30,1.36,3.65
82.4,141,09429070,2018-07-12 21:45,1.35,3.64
82.3,133,09429070,2018-07-12 22:00,1.28,3.63
82.1,120,09429070,2018-07-12 22:15,1.16,3.63
82.0,116,09429070,2018-07-12 22:30,1.12,3.62
81.8,117,09429070,2018-07-12 22:45,1.13,3.63
81.7,123,09429070,2018-07-12 23:00,1.19,3.62
81.6,121,09429070,2018-07-12 23:15,1.17,3.62
81.5,109,09429070,2018-07-12 23:30,1.06,3.60
81.3,114,09429070,2018-07-12 23:45,1.11,3.61
