Temp,Flow,site_no,datetime,Velocity,GageHeight
83.7,152,09429070,2018-07-17 14:00,0.89,5.27
84.0,161,09429070,2018-07-17 14:15,0.98,5.11
84.1,161,09429070,2018-07-17 14:30,1.01,5.00
84.2,158,09429070,2018-07-17 14:45,1.01,4.91
84.3,150,09429070,2018-07-17 15:00,0.97,4.85
84.4,148,09429070,2018-07-17 15:15,1.01,4.67
84.5,144,09429070,2018-07-17 15:30,1.01,4.58
84.6,144,09429070,2018-07-17 15:45,1.03,4.51
84.7,150,09429070,2018-07-17 16:00,1.09,4.46
84.8,140,09429070,2018-07-17 16:15,1.04,4.38
84.8,133,09429070,2018-07-17 16:30,1.02,4.26
84.8,140,09429070,2018-07-17 16:45,1.11,4.19
84.8,137,09429070,2018-07-17 17:00,1.09,4.16
84.8,140,09429070,2018-07-17 17:15,1.12,4.13
84.7,148,09429070,2018-07-17 17:30,1.20,4.10
84.7,138,09429070,2018-07-17 17:45,1.12,4.09
84.6,141,09429070,2018-07-17 18:00,1.15,4.08
84.5,145,09429070,2018-07-17 18:15,1.19,4.06
84.4,146,09429070,2018-07-17 18:30,1.21,4.05
84.3,144,09429070,2018-07-17 18:45,1.17,4.09
84.2,143,09429070,2018-07-17 19:00,1.15,4.12
84.1,140,09429070,2018-07-17 19:15,1.12,4.14
83.9,150,09429070,2018-07-17 19:30,1.20,4.14
83.8,131,09429070,2018-07-17 19:45,1.02,4.23
83.7,128,09429070,2018-07-17 20:00,0.98,4.26
83.6,135,09429070,2018-07-17 20:15,1.03,4.29
83.4,137,09429070,2018-07-17 20:30,1.05,4.29
83.3,136,09429070,2018-07-17 20:45,1.02,4.36
83.2,143,09429070,2018-07-17 21:00,1.04,4.44
83.1,135,09429070,2018-07-17 21:15,0.97,4.49
83.0,153,09429070,2018-07-17 21:30,1.09,4.51
82.9,142,09429070,2018-07-17 21:45,0.98,4.64
82.8,146,09429070,2018-07-17 22:00,0.96,4.80
82.6,147,09429070,2018-07-17 22:15,0.94,4.90
82.5,146,09429070,2018-07-17 22:30,0.92,4.97
82.4,160,09429070,2018-07-17 22:45,0.99,5.03
82.3,150,09429070,2018-07-17 23:00,0.92,5.06
82.2,144,09429070,2018-07-17 23:15,0.88,5.10
82.1,155,09429070,2018-07-17 23:30,0.93,5.13
82.0,148,09429070,2018-07-17 23:45,0.89,5.15
