Temp,Flow,site_no,datetime,Velocity,GageHeight
82.8,137,09429070,2018-07-26 13:15,0.98,4.49
82.8,138,09429070,2018-07-26 13:30,1.03,4.36
82.9,133,09429070,2018-07-26 13:45,1.02,4.27
83.0,125,09429070,2018-07-26 14:00,0.98,4.21
83.1,124,09429070,2018-07-26 14:15,0.98,4.17
83.1,128,09429070,2018-07-26 14:30,1.02,4.13
83.2,128,09429070,2018-07-26 14:45,1.08,4.00
83.3,126,09429070,2018-07-26 15:00,1.08,3.94
83.4,132,09429070,2018-07-26 15:15,1.15,3.90
83.6,122,09429070,2018-07-26 15:30,1.07,3.89
83.8,127,09429070,2018-07-26 15:45,1.12,3.87
83.9,131,09429070,2018-07-26 16:00,1.19,3.78
84.0,130,09429070,2018-07-26 16:15,1.19,3.76
84.1,122,09429070,2018-07-26 16:30,1.12,3.75
84.2,122,09429070,2018-07-26 16:45,1.13,3.73
84.2,135,09429070,2018-07-26 17:00,1.26,3.71
84.2,134,09429070,2018-07-26 17:15,1.26,3.69
84.1,136,09429070,2018-07-26 17:30,1.28,3.68
84.1,136,09429070,2018-07-26 17:45,1.29,3.67
84.0,148,09429070,2018-07-26 18:00,1.41,3.64
84.0,135,09429070,2018-07-26 18:15,1.31,3.61
83.9,129,09429070,2018-07-26 18:30,1.26,3.60
83.8,132,09429070,2018-07-26 18:45,1.27,3.62
83.8,130,09429070,2018-07-26 19:00,1.25,3.64
83.7,124,09429070,2018-07-26 19:15,1.18,3.65
83.7,119,09429070,2018-07-26 19:30,1.13,3.65
83.7,121,09429070,2018-07-26 19:45,1.15,3.65
83.6,116,09429070,2018-07-26 20:00,1.10,3.66
83.6,125,09429070,2018-07-26 20:15,1.18,3.68
83.5,123,09429070,2018-07-26 20:30,1.16,3.68
83.5,126,09429070,2018-07-26 20:45,1.19,3.69
83.4,135,09429070,2018-07-26 21:00,1.27,3.68
83.3,140,09429070,2018-07-26 21:15,1.31,3.70
83.3,142,09429070,2018-07-26 21:30,1.31,3.75
83.2,134,09429070,2018-07-26 21:45,1.22,3.77
83.2,130,09429070,2018-07-26 22:00,1.17,3.80
83.2,112,09429070,2018-07-26 22:15,1.00,3.82
83.1,149,09429070,2018-07-26 22:30,1.33,3.83
83.1,140,09429070,2018-07-26 22:45,1.21,3.90
83.0,145,09429070,2018-07-26 23:00,1.24,3.95
83.0,132,09429070,2018-07-26 23:15,1.12,3.97
83.0,137,09429070,2018-07-26 23:30,1.15,3.99
82.9,134,09429070,2018-07-26 23:45,1.10,4.07
