Temp,Flow,site_no,datetime,Velocity,GageHeight
81.6,173,09429070,2018-07-18 10:15,0.71,6.99
81.8,167,09429070,2018-07-18 10:30,0.69,6.95
82.0,163,09429070,2018-07-18 10:45,0.68,6.91
82.2,162,09429070,2018-07-18 11:00,0.68,6.89
82.4,169,09429070,2018-07-18 11:15,0.72,6.80
82.4,166,09429070,2018-07-18 11:30,0.72,6.69
82.8,167,09429070,2018-07-18 11:45,0.73,6.63
83.0,161,09429070,2018-07-18 12:00,0.71,6.58
83.1,164,09429070,2018-07-18 12:15,0.74,6.48
83.3,170,09429070,2018-07-18 12:30,0.78,6.36
83.5,170,09429070,2018-07-18 12:45,0.80,6.26
83.6,170,09429070,2018-07-18 13:00,0.81,6.21
83.8,180,09429070,2018-07-18 13:15,0.88,6.06
84.0,184,09429070,2018-07-18 13:30,0.92,5.96
84.2,171,09429070,2018-07-18 13:45,0.87,5.87
84.3,170,09429070,2018-07-18 14:00,0.88,5.81
84.5,175,09429070,2018-07-18 14:15,0.94,5.63
84.6,184,09429070,2018-07-18 14:30,1.01,5.53
84.7,177,09429070,2018-07-18 14:45,0.99,5.45
84.8,181,09429070,2018-07-18 15:00,1.03,5.40
84.9,178,09429070,2018-07-18 15:15,1.05,5.22
85.0,170,09429070,2018-07-18 15:30,1.03,5.12
85.1,163,09429070,2018-07-18 15:45,1.00,5.06
85.1,165,09429070,2018-07-18 16:00,1.03,5.00
85.2,169,09429070,2018-07-18 16:15,1.07,4.94
85.2,164,09429070,2018-07-18 16:30,1.09,4.78
85.2,154,09429070,2018-07-18 16:45,1.05,4.68
85.2,153,09429070,2018-07-18 17:00,1.05,4.63
85.2,148,09429070,2018-07-18 17:15,1.04,4.58
85.1,151,09429070,2018-07-18 17:30,1.06,4.55
85.1,145,09429070,2018-07-18 17:45,1.04,4.52
85.0,145,09429070,2018-07-18 18:00,1.04,4.48
84.9,152,09429070,2018-07-18 18:15,1.10,4.48
84.8,142,09429070,2018-07-18 18:30,1.02,4.48
84.7,144,09429070,2018-07-18 18:45,1.02,4.55
84.6,142,09429070,2018-07-18 19:00,1.00,4.57
84.5,142,09429070,2018-07-18 19:15,0.99,4.58
84.4,144,09429070,2018-07-18 19:30,1.00,4.59
84.3,149,09429070,2018-07-18 19:45,1.01,4.68
84.2,148,09429070,2018-07-18 20:00,0.99,4.74
84.2,155,09429070,2018-07-18 20:15,1.02,4.78
84.1,148,09429070,2018-07-18 20:30,0.95,4.89
84.0,155,09429070,2018-07-18 20:45,0.98,4.97
83.9,154,09429070,2018-07-18 21:00,0.96,5.02
83.9,147,09429070,2018-07-18 21:15,0.88,5.14
83.8,153,09429070,2018-07-18 21:30,0.90,5.24
83.8,156,09429070,2018-07-18 21:45,0.89,5.36
83.8,148,09429070,2018-07-18 22:00,0.81,5.52
83.7,152,09429070,2018-07-18 22:15,0.82,5.62
83.6,156,09429070,2018-07-18 22:30,0.82,5.70
83.6,158,09429070,2018-07-18 22:45,0.83,5.75
83.5,152,09429070,2018-07-18 23:00,0.77,5.90
83.4,149,09429070,2018-07-18 23:15,0.73,6.07
83.4,151,09429070,2018-07-18 23:30,0.72,6.19
83.3,147,09429070,2018-07-18 23:45,0.69,6.27
