Temp,Flow,site_no,datetime,Velocity,GageHeight
82.4,174,09429070,2018-07-05 15:30,0.99,5.38
82.6,174,09429070,2018-07-05 15:45,1.02,5.24
82.8,164,09429070,2018-07-05 16:00,0.98,5.15
82.9,158,09429070,2018-07-05 16:15,0.97,5.08
83.0,158,09429070,2018-07-05 16:30,0.98,5.02
83.0,141,09429070,2018-07-05 16:45,0.88,4.99
83.1,144,09429070,2018-07-05 17:00,0.91,4.96
83.1,157,09429070,2018-07-05 17:15,1.02,4.86
83.1,161,09429070,2018-07-05 17:30,1.07,4.76
83.1,169,09429070,2018-07-05 17:45,1.14,4.70
83.1,157,09429070,2018-07-05 18:00,1.08,4.65
83.0,154,09429070,2018-07-05 18:15,1.06,4.62
83.0,156,09429070,2018-07-05 18:30,1.09,4.59
82.9,148,09429070,2018-07-05 18:45,1.04,4.56
82.8,194,09429070,2018-07-05 19:00,1.37,4.54
82.8,142,09429070,2018-07-05 19:15,1.01,4.53
82.6,127,09429070,2018-07-05 19:30,0.93,4.40
82.6,134,09429070,2018-07-05 19:45,1.00,4.36
82.5,151,09429070,2018-07-05 20:00,1.15,4.30
82.4,164,09429070,2018-07-05 20:15,1.26,4.27
82.3,165,09429070,2018-07-05 20:30,1.27,4.25
82.2,160,09429070,2018-07-05 20:45,1.24,4.24
82.0,135,09429070,2018-07-05 21:00,1.05,4.23
81.9,117,09429070,2018-07-05 21:15,0.91,4.23
81.8,104,09429070,2018-07-05 21:30,0.81,4.20
81.6,133,09429070,2018-07-05 21:45,1.04,4.20
81.4,124,09429070,2018-07-05 22:00,0.98,4.16
81.3,131,09429070,2018-07-05 22:15,1.07,4.10
81.1,142,09429070,2018-07-05 22:30,1.17,4.06
81.0,115,09429070,2018-07-05 22:45,0.96,4.04
80.8,137,09429070,2018-07-05 23:00,1.14,4.03
80.7,134,09429070,2018-07-05 23:15,1.12,4.01
80.6,147,09429070,2018-07-05 23:30,1.23,4.01
80.5,147,09429070,2018-07-05 23:45,1.23,4.00
