Temp,Flow,site_no,datetime,Velocity,GageHeight
84.2,168,09429070,2018-07-15 15:30,0.81,6.13
84.3,175,09429070,2018-07-15 15:45,0.88,5.92
84.4,168,09429070,2018-07-15 16:00,0.86,5.84
84.5,167,09429070,2018-07-15 16:15,0.87,5.76
84.6,172,09429070,2018-07-15 16:30,0.91,5.71
84.6,179,09429070,2018-07-15 16:45,0.98,5.56
84.7,177,09429070,2018-07-15 17:00,0.99,5.44
84.7,168,09429070,2018-07-15 17:15,0.96,5.36
84.8,170,09429070,2018-07-15 17:30,0.98,5.30
84.8,167,09429070,2018-07-15 17:45,0.98,5.25
84.8,162,09429070,2018-07-15 18:00,0.96,5.22
84.7,163,09429070,2018-07-15 18:15,0.97,5.18
84.7,163,09429070,2018-07-15 18:30,0.98,5.16
84.7,168,09429070,2018-07-15 18:45,1.01,5.14
84.7,170,09429070,2018-07-15 19:00,1.03,5.13
84.7,164,09429070,2018-07-15 19:15,1.00,5.11
84.7,163,09429070,2018-07-15 19:30,0.99,5.11
84.7,163,09429070,2018-07-15 19:45,0.99,5.10
84.7,166,09429070,2018-07-15 20:00,1.01,5.09
84.7,167,09429070,2018-07-15 20:15,1.02,5.09
84.6,164,09429070,2018-07-15 20:30,1.00,5.08
84.5,165,09429070,2018-07-15 20:45,1.00,5.12
84.4,166,09429070,2018-07-15 21:00,0.99,5.19
84.3,168,09429070,2018-07-15 21:15,0.99,5.23
84.2,164,09429070,2018-07-15 21:30,0.96,5.25
84.2,160,09429070,2018-07-15 21:45,0.93,5.29
84.0,157,09429070,2018-07-15 22:00,0.89,5.41
84.0,142,09429070,2018-07-15 22:15,0.77,5.59
83.9,159,09429070,2018-07-15 22:30,0.85,5.66
83.8,177,09429070,2018-07-15 22:45,0.95,5.64
83.7,181,09429070,2018-07-15 23:00,0.97,5.64
83.6,172,09429070,2018-07-15 23:15,0.92,5.64
83.5,177,09429070,2018-07-15 23:30,0.94,5.67
83.4,171,09429070,2018-07-15 23:45,0.91,5.67
