Temp,Flow,site_no,datetime,Velocity,GageHeight
79.8,176,09429070,2018-07-21 12:00,0.98,5.46
79.8,168,09429070,2018-07-21 12:15,0.96,5.37
79.7,165,09429070,2018-07-21 12:30,0.95,5.33
79.7,168,09429070,2018-07-21 12:45,0.98,5.29
79.7,170,09429070,2018-07-21 13:00,1.00,5.24
79.7,165,09429070,2018-07-21 13:15,0.98,5.16
79.7,165,09429070,2018-07-21 13:30,1.02,5.03
79.7,153,09429070,2018-07-21 13:45,0.97,4.95
79.7,155,09429070,2018-07-21 14:00,0.99,4.91
79.7,152,09429070,2018-07-21 14:15,0.98,4.87
79.8,148,09429070,2018-07-21 14:30,1.00,4.71
79.9,149,09429070,2018-07-21 14:45,1.03,4.61
80.1,171,09429070,2018-07-21 15:00,1.20,4.55
80.2,148,09429070,2018-07-21 15:15,1.06,4.49
80.4,145,09429070,2018-07-21 15:30,1.05,4.45
80.5,145,09429070,2018-07-21 15:45,1.07,4.42
80.6,138,09429070,2018-07-21 16:00,1.02,4.39
80.7,139,09429070,2018-07-21 16:15,1.04,4.36
80.8,134,09429070,2018-07-21 16:30,1.01,4.32
80.9,142,09429070,2018-07-21 16:45,1.12,4.20
80.9,140,09429070,2018-07-21 17:00,1.12,4.14
80.9,132,09429070,2018-07-21 17:15,1.08,4.10
80.9,132,09429070,2018-07-21 17:30,1.08,4.08
80.8,134,09429070,2018-07-21 17:45,1.11,4.05
80.8,138,09429070,2018-07-21 18:00,1.15,4.02
80.8,133,09429070,2018-07-21 18:15,1.08,4.10
80.8,131,09429070,2018-07-21 18:30,1.05,4.12
80.8,136,09429070,2018-07-21 18:45,1.09,4.14
80.8,135,09429070,2018-07-21 19:00,1.07,4.15
80.8,135,09429070,2018-07-21 19:15,1.08,4.15
80.7,148,09429070,2018-07-21 19:30,1.18,4.16
80.7,135,09429070,2018-07-21 19:45,1.08,4.15
80.7,132,09429070,2018-07-21 20:00,1.05,4.17
80.6,125,09429070,2018-07-21 20:15,0.99,4.17
80.6,126,09429070,2018-07-21 20:30,1.00,4.17
80.5,132,09429070,2018-07-21 20:45,1.02,4.25
80.5,135,09429070,2018-07-21 21:00,1.03,4.31
80.4,128,09429070,2018-07-21 21:15,0.97,4.33
80.4,130,09429070,2018-07-21 21:30,0.97,4.36
80.4,131,09429070,2018-07-21 21:45,0.97,4.39
80.3,138,09429070,2018-07-21 22:00,1.02,4.40
80.2,138,09429070,2018-07-21 22:15,0.99,4.51
80.1,134,09429070,2018-07-21 22:30,0.94,4.58
80.0,138,09429070,2018-07-21 22:45,0.95,4.62
79.9,137,09429070,2018-07-21 23:00,0.94,4.65
79.8,138,09429070,2018-07-21 23:15,0.94,4.68
79.7,138,09429070,2018-07-21 23:30,0.91,4.78
79.6,145,09429070,2018-07-21 23:45,0.94,4.87
