Temp,Flow,site_no,datetime,Velocity,GageHeight
81.3,156,09429070,2018-07-16 08:45,0.64,7.00
81.3,155,09429070,2018-07-16 09:00,0.64,6.94
81.4,152,09429070,2018-07-16 09:15,0.64,6.89
81.4,158,09429070,2018-07-16 09:30,0.67,6.85
81.4,158,09429070,2018-07-16 09:45,0.67,6.84
81.6,153,09429070,2018-07-16 10:00,0.67,6.67
81.7,163,09429070,2018-07-16 10:15,0.72,6.61
81.8,162,09429070,2018-07-16 10:30,0.72,6.56
81.9,161,09429070,2018-07-16 10:45,0.72,6.52
82.1,184,09429070,2018-07-16 11:00,0.85,6.38
82.1,181,09429070,2018-07-16 11:15,0.85,6.29
82.7,183,09429070,2018-07-16 11:30,0.87,6.23
82.9,180,09429070,2018-07-16 11:45,0.86,6.18
83.1,190,09429070,2018-07-16 12:00,0.94,6.03
83.1,186,09429070,2018-07-16 12:15,0.94,5.93
83.5,186,09429070,2018-07-16 12:30,0.95,5.86
83.5,184,09429070,2018-07-16 12:45,0.95,5.81
83.8,181,09429070,2018-07-16 13:00,0.97,5.62
83.8,177,09429070,2018-07-16 13:15,0.97,5.53
84.0,177,09429070,2018-07-16 13:30,0.99,5.46
84.1,184,09429070,2018-07-16 13:45,1.04,5.40
84.2,185,09429070,2018-07-16 14:00,1.08,5.28
84.3,174,09429070,2018-07-16 14:15,1.05,5.16
84.5,165,09429070,2018-07-16 14:30,1.01,5.08
84.6,170,09429070,2018-07-16 14:45,1.05,5.01
84.7,165,09429070,2018-07-16 15:00,1.05,4.91
84.7,159,09429070,2018-07-16 15:15,1.05,4.78
84.8,150,09429070,2018-07-16 15:30,1.02,4.70
84.9,156,09429070,2018-07-16 15:45,1.08,4.63
85.0,147,09429070,2018-07-16 16:00,1.02,4.59
85.0,152,09429070,2018-07-16 16:15,1.07,4.56
85.0,147,09429070,2018-07-16 16:30,1.05,4.51
85.0,151,09429070,2018-07-16 16:45,1.12,4.37
84.9,147,09429070,2018-07-16 17:00,1.12,4.30
84.9,155,09429070,2018-07-16 17:15,1.20,4.24
84.9,137,09429070,2018-07-16 17:30,1.07,4.22
84.8,134,09429070,2018-07-16 17:45,1.06,4.18
84.7,127,09429070,2018-07-16 18:00,1.01,4.16
84.6,136,09429070,2018-07-16 18:15,1.09,4.16
84.6,135,09429070,2018-07-16 18:30,1.09,4.14
84.6,151,09429070,2018-07-16 18:45,1.22,4.12
84.5,156,09429070,2018-07-16 19:00,1.26,4.12
84.4,142,09429070,2018-07-16 19:15,1.15,4.10
84.3,143,09429070,2018-07-16 19:30,1.16,4.11
84.3,129,09429070,2018-07-16 19:45,1.04,4.12
84.2,143,09429070,2018-07-16 20:00,1.13,4.18
84.1,166,09429070,2018-07-16 20:15,1.31,4.19
84.0,174,09429070,2018-07-16 20:30,1.36,4.21
83.9,156,09429070,2018-07-16 20:45,1.22,4.21
83.8,140,09429070,2018-07-16 21:00,1.09,4.22
83.7,143,09429070,2018-07-16 21:15,1.12,4.22
83.6,140,09429070,2018-07-16 21:30,1.06,4.31
83.4,153,09429070,2018-07-16 21:45,1.14,4.36
83.3,155,09429070,2018-07-16 22:00,1.15,4.38
83.2,159,09429070,2018-07-16 22:15,1.17,4.40
83.1,146,09429070,2018-07-16 22:30,1.05,4.49
83.0,137,09429070,2018-07-16 22:45,0.97,4.54
82.8,148,09429070,2018-07-16 23:00,1.02,4.60
82.7,150,09429070,2018-07-16 23:15,1.03,4.63
82.6,148,09429070,2018-07-16 23:30,0.99,4.72
82.5,155,09429070,2018-07-16 23:45,1.02,4.81
