Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.4,13600,09380000,2018-07-25 10:30,662,0.00,9.47
11.4,14100,09380000,2018-07-25 10:45,662,0.00,9.57
11.5,14700,09380000,2018-07-25 11:00,665,0.00,9.69
11.5,15200,09380000,2018-07-25 11:15,664,0.00,9.79
11.5,15700,09380000,2018-07-25 11:30,663,0.00,9.88
11.6,16100,09380000,2018-07-25 11:45,663,0.00,9.96
11.6,16500,09380000,2018-07-25 12:00,662,0.00,10.03
11.6,16800,09380000,2018-07-25 12:15,662,0.00,10.09
11.7,17200,09380000,2018-07-25 12:30,658,0.00,10.16
11.7,17400,09380000,2018-07-25 12:45,659,0.00,10.20
11.7,17600,09380000,2018-07-25 13:00,659,0.00,10.24
11.8,17700,09380000,2018-07-25 13:15,659,0.00,10.26
11.8,17700,09380000,2018-07-25 13:30,658,0.00,10.26
11.8,18000,09380000,2018-07-25 13:45,660,0.00,10.30
11.8,18100,09380000,2018-07-25 14:00,659,0.00,10.33
11.9,18100,09380000,2018-07-25 14:15,658,0.00,10.33
11.9,18300,09380000,2018-07-25 14:30,660,0.00,10.35
11.9,18400,09380000,2018-07-25 14:45,662,0.00,10.38
11.9,18400,09380000,2018-07-25 15:00,663,0.00,10.37
11.9,18500,09380000,2018-07-25 15:15,664,0.00,10.39
11.9,18500,09380000,2018-07-25 15:30,666,0.00,10.40
11.8,18500,09380000,2018-07-25 15:45,664,0.00,10.39
11.8,18500,09380000,2018-07-25 16:00,668,0.00,10.40
11.7,18500,09380000,2018-07-25 16:15,670,0.00,10.40
11.7,18600,09380000,2018-07-25 16:30,672,0.00,10.41
11.6,18500,09380000,2018-07-25 16:45,673,0.00,10.40
11.6,18700,09380000,2018-07-25 17:00,675,0.00,10.42
11.5,18700,09380000,2018-07-25 17:15,677,0.00,10.42
11.5,18600,09380000,2018-07-25 17:30,677,0.00,10.41
11.5,18600,09380000,2018-07-25 17:45,680,0.00,10.41
11.5,18600,09380000,2018-07-25 18:00,681,0.00,10.41
11.5,18600,09380000,2018-07-25 18:15,682,0.00,10.41
11.4,18700,09380000,2018-07-25 18:30,692,0.00,10.42
11.4,18800,09380000,2018-07-25 18:45,692,0.00,10.44
11.3,18700,09380000,2018-07-25 19:00,693,0.00,10.42
11.3,18700,09380000,2018-07-25 19:15,694,0.00,10.43
11.2,18700,09380000,2018-07-25 19:30,694,0.00,10.43
11.2,18700,09380000,2018-07-25 19:45,695,0.00,10.42
11.2,18700,09380000,2018-07-25 20:00,695,0.00,10.43
11.1,18700,09380000,2018-07-25 20:15,695,0.00,10.42
11.1,18700,09380000,2018-07-25 20:30,690,0.00,10.43
11.0,18800,09380000,2018-07-25 20:45,688,0.00,10.44
11.0,18800,09380000,2018-07-25 21:00,689,0.00,10.44
11.0,18700,09380000,2018-07-25 21:15,690,0.00,10.43
10.9,18700,09380000,2018-07-25 21:30,684,0.00,10.43
10.9,18800,09380000,2018-07-25 21:45,689,0.00,10.44
10.8,18700,09380000,2018-07-25 22:00,687,0.00,10.43
10.8,18700,09380000,2018-07-25 22:15,687,0.00,10.43
10.8,18500,09380000,2018-07-25 22:30,685,0.00,10.40
10.7,18500,09380000,2018-07-25 22:45,684,0.00,10.40
10.7,18400,09380000,2018-07-25 23:00,685,0.00,10.37
10.7,18100,09380000,2018-07-25 23:15,684,0.00,10.33
10.7,17900,09380000,2018-07-25 23:30,683,0.00,10.28
10.6,17700,09380000,2018-07-25 23:45,684,0.00,10.25
