Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.0,12400,09380000,2018-07-13 09:30,676,0.00,9.22
11.0,12900,09380000,2018-07-13 09:45,675,0.00,9.31
11.1,13200,09380000,2018-07-13 10:00,675,0.00,9.39
11.1,13700,09380000,2018-07-13 10:15,674,0.00,9.49
11.1,14200,09380000,2018-07-13 10:30,676,0.00,9.60
11.1,14600,09380000,2018-07-13 10:45,674,0.00,9.67
11.2,15200,09380000,2018-07-13 11:00,674,0.00,9.78
11.2,15600,09380000,2018-07-13 11:15,675,0.00,9.86
11.2,15900,09380000,2018-07-13 11:30,675,0.00,9.93
11.2,16400,09380000,2018-07-13 11:45,676,0.00,10.01
11.2,16700,09380000,2018-07-13 12:00,676,0.00,10.07
11.2,17000,09380000,2018-07-13 12:15,676,0.00,10.13
11.2,17300,09380000,2018-07-13 12:30,676,0.00,10.18
11.2,17400,09380000,2018-07-13 12:45,676,0.00,10.20
11.2,17700,09380000,2018-07-13 13:00,676,0.00,10.25
11.2,17700,09380000,2018-07-13 13:15,676,0.00,10.26
11.2,18000,09380000,2018-07-13 13:30,677,0.00,10.30
11.2,18100,09380000,2018-07-13 13:45,678,0.00,10.32
11.1,18100,09380000,2018-07-13 14:00,678,0.00,10.32
11.0,18300,09380000,2018-07-13 14:15,681,0.00,10.35
11.0,18200,09380000,2018-07-13 14:30,679,0.00,10.34
11.0,18300,09380000,2018-07-13 14:45,679,0.00,10.36
11.0,18400,09380000,2018-07-13 15:00,677,0.00,10.37
11.0,18500,09380000,2018-07-13 15:15,679,0.00,10.39
11.0,18500,09380000,2018-07-13 15:30,679,0.00,10.40
11.1,18500,09380000,2018-07-13 15:45,680,0.00,10.40
11.1,18500,09380000,2018-07-13 16:00,682,0.00,10.40
11.2,18600,09380000,2018-07-13 16:15,683,0.00,10.41
11.2,18700,09380000,2018-07-13 16:30,684,0.00,10.42
11.2,18800,09380000,2018-07-13 16:45,685,0.00,10.44
11.2,18700,09380000,2018-07-13 17:00,686,0.00,10.43
11.2,18700,09380000,2018-07-13 17:15,686,0.00,10.43
11.2,18700,09380000,2018-07-13 17:30,687,0.00,10.43
11.2,18700,09380000,2018-07-13 17:45,689,0.00,10.43
11.2,18700,09380000,2018-07-13 18:00,688,0.00,10.43
11.2,18800,09380000,2018-07-13 18:15,691,0.00,10.44
11.2,18900,09380000,2018-07-13 18:30,691,0.00,10.46
11.2,18800,09380000,2018-07-13 18:45,690,0.00,10.45
11.1,18800,09380000,2018-07-13 19:00,689,0.00,10.45
11.1,19000,09380000,2018-07-13 19:15,680,0.00,10.47
11.1,18900,09380000,2018-07-13 19:30,690,0.00,10.46
11.1,19000,09380000,2018-07-13 19:45,687,0.00,10.48
11.1,18800,09380000,2018-07-13 20:00,688,0.00,10.45
11.1,18800,09380000,2018-07-13 20:15,687,0.00,10.45
11.1,18900,09380000,2018-07-13 20:30,687,0.00,10.46
11.1,18800,09380000,2018-07-13 20:45,686,0.00,10.44
11.1,18800,09380000,2018-07-13 21:00,682,0.00,10.45
11.0,18800,09380000,2018-07-13 21:15,686,0.00,10.44
11.0,18800,09380000,2018-07-13 21:30,686,0.00,10.44
11.0,18800,09380000,2018-07-13 21:45,686,0.00,10.44
11.0,18900,09380000,2018-07-13 22:00,683,0.00,10.46
10.9,18800,09380000,2018-07-13 22:15,686,0.00,10.44
10.9,18700,09380000,2018-07-13 22:30,687,0.00,10.43
10.8,18700,09380000,2018-07-13 22:45,687,0.00,10.42
10.8,18500,09380000,2018-07-13 23:00,687,0.00,10.40
10.7,18300,09380000,2018-07-13 23:15,687,0.00,10.36
10.7,18100,09380000,2018-07-13 23:30,687,0.00,10.33
10.6,17900,09380000,2018-07-13 23:45,687,0.00,10.29
