Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.7,17400,09380000,2018-07-20 13:15,656,0.00,10.20
11.7,17500,09380000,2018-07-20 13:30,658,0.00,10.22
11.7,17700,09380000,2018-07-20 13:45,659,0.00,10.26
11.8,17900,09380000,2018-07-20 14:00,664,0.00,10.28
11.8,18000,09380000,2018-07-20 14:15,663,0.00,10.30
11.7,18100,09380000,2018-07-20 14:30,664,0.00,10.32
11.7,18100,09380000,2018-07-20 14:45,661,0.00,10.33
11.7,18300,09380000,2018-07-20 15:00,666,0.00,10.35
11.7,18300,09380000,2018-07-20 15:15,668,0.00,10.36
11.6,18400,09380000,2018-07-20 15:30,668,0.00,10.37
11.6,18400,09380000,2018-07-20 15:45,669,0.00,10.38
11.6,18400,09380000,2018-07-20 16:00,669,0.00,10.38
11.6,18500,09380000,2018-07-20 16:15,669,0.00,10.40
11.7,18500,09380000,2018-07-20 16:30,669,0.00,10.40
11.6,18600,09380000,2018-07-20 16:45,668,0.00,10.41
11.6,18600,09380000,2018-07-20 17:00,663,0.00,10.41
11.6,18600,09380000,2018-07-20 17:15,669,0.00,10.41
11.6,18700,09380000,2018-07-20 17:30,669,0.00,10.42
11.6,18500,09380000,2018-07-20 17:45,662,0.00,10.40
11.6,18600,09380000,2018-07-20 18:00,668,0.00,10.41
11.5,18700,09380000,2018-07-20 18:15,668,0.00,10.42
11.5,18800,09380000,2018-07-20 18:30,668,0.00,10.44
11.5,18700,09380000,2018-07-20 18:45,670,0.00,10.43
11.4,18700,09380000,2018-07-20 19:00,674,0.00,10.43
11.4,18700,09380000,2018-07-20 19:15,671,0.00,10.43
11.4,18700,09380000,2018-07-20 19:30,669,0.00,10.42
11.4,18700,09380000,2018-07-20 19:45,669,0.00,10.42
11.4,18700,09380000,2018-07-20 20:00,675,0.00,10.43
11.3,18700,09380000,2018-07-20 20:15,676,0.00,10.43
11.3,18700,09380000,2018-07-20 20:30,676,0.00,10.43
11.3,18600,09380000,2018-07-20 20:45,674,0.00,10.41
11.3,18500,09380000,2018-07-20 21:00,678,0.00,10.40
11.2,18500,09380000,2018-07-20 21:15,677,0.00,10.40
11.2,18600,09380000,2018-07-20 21:30,675,0.00,10.41
11.2,18500,09380000,2018-07-20 21:45,675,0.00,10.39
11.1,18500,09380000,2018-07-20 22:00,672,0.00,10.39
11.1,18300,09380000,2018-07-20 22:15,677,0.00,10.36
11.0,18200,09380000,2018-07-20 22:30,674,0.00,10.34
11.0,18100,09380000,2018-07-20 22:45,666,0.00,10.33
11.0,18000,09380000,2018-07-20 23:00,672,0.00,10.31
10.9,17900,09380000,2018-07-20 23:15,676,0.00,10.28
10.8,17700,09380000,2018-07-20 23:30,680,0.00,10.25
10.8,17500,09380000,2018-07-20 23:45,681,0.00,10.22
