Temp,Flow,site_no,datetime,Velocity,GageHeight
79.0,156,09429070,2018-07-22 09:45,0.76,6.07
79.2,164,09429070,2018-07-22 10:00,0.80,6.07
79.4,161,09429070,2018-07-22 10:15,0.79,6.06
79.6,159,09429070,2018-07-22 10:30,0.78,6.05
79.8,152,09429070,2018-07-22 10:45,0.75,6.03
80.0,223,09429070,2018-07-22 11:00,1.13,5.89
80.2,158,09429070,2018-07-22 11:15,0.81,5.83
80.4,170,09429070,2018-07-22 11:30,0.88,5.79
80.7,164,09429070,2018-07-22 11:45,0.85,5.76
81.1,177,09429070,2018-07-22 12:00,0.93,5.74
81.4,164,09429070,2018-07-22 12:15,0.87,5.71
81.6,170,09429070,2018-07-22 12:30,0.90,5.69
81.9,168,09429070,2018-07-22 12:45,0.89,5.69
82.2,171,09429070,2018-07-22 13:00,0.94,5.52
82.4,172,09429070,2018-07-22 13:15,0.96,5.46
82.6,167,09429070,2018-07-22 13:30,0.94,5.41
82.9,172,09429070,2018-07-22 13:45,0.98,5.36
83.1,170,09429070,2018-07-22 14:00,1.01,5.21
83.3,156,09429070,2018-07-22 14:15,0.95,5.10
83.5,155,09429070,2018-07-22 14:30,0.96,5.04
83.6,149,09429070,2018-07-22 14:45,0.93,4.99
83.8,155,09429070,2018-07-22 15:00,0.98,4.96
83.9,142,09429070,2018-07-22 15:15,0.91,4.92
84.1,146,09429070,2018-07-22 15:30,0.97,4.75
84.2,150,09429070,2018-07-22 15:45,1.03,4.66
84.2,149,09429070,2018-07-22 16:00,1.04,4.60
84.2,146,09429070,2018-07-22 16:15,1.03,4.55
84.2,145,09429070,2018-07-22 16:30,1.04,4.50
84.2,134,09429070,2018-07-22 16:45,0.97,4.48
84.2,142,09429070,2018-07-22 17:00,1.03,4.44
84.2,137,09429070,2018-07-22 17:15,1.00,4.42
84.1,134,09429070,2018-07-22 17:30,0.99,4.40
84.0,134,09429070,2018-07-22 17:45,0.99,4.39
83.9,133,09429070,2018-07-22 18:00,0.98,4.38
83.8,139,09429070,2018-07-22 18:15,1.03,4.39
83.8,143,09429070,2018-07-22 18:30,1.09,4.29
83.7,138,09429070,2018-07-22 18:45,1.08,4.23
83.7,140,09429070,2018-07-22 19:00,1.11,4.19
83.6,144,09429070,2018-07-22 19:15,1.13,4.21
83.6,138,09429070,2018-07-22 19:30,1.07,4.24
83.5,128,09429070,2018-07-22 19:45,0.99,4.26
83.4,142,09429070,2018-07-22 20:00,1.09,4.27
83.3,140,09429070,2018-07-22 20:15,1.08,4.27
83.3,137,09429070,2018-07-22 20:30,1.02,4.36
83.2,147,09429070,2018-07-22 20:45,1.08,4.40
83.0,142,09429070,2018-07-22 21:00,1.03,4.44
83.0,143,09429070,2018-07-22 21:15,1.03,4.47
82.9,129,09429070,2018-07-22 21:30,0.93,4.49
82.8,135,09429070,2018-07-22 21:45,0.97,4.51
82.6,141,09429070,2018-07-22 22:00,1.01,4.51
82.5,149,09429070,2018-07-22 22:15,1.05,4.54
82.4,145,09429070,2018-07-22 22:30,1.00,4.64
82.4,148,09429070,2018-07-22 22:45,1.00,4.70
82.3,144,09429070,2018-07-22 23:00,0.96,4.74
82.2,140,09429070,2018-07-22 23:15,0.93,4.77
82.1,151,09429070,2018-07-22 23:30,0.99,4.83
82.0,156,09429070,2018-07-22 23:45,0.99,4.93
