BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-24 16:15,0.00,0.38
,0.00,09400815,2018-07-24 16:30,0.00,0.38
,0.00,09400815,2018-07-24 16:45,0.00,0.38
,0.00,09400815,2018-07-24 17:00,0.00,0.38
13.0,,09400815,2018-07-24 17:07,,
,0.00,09400815,2018-07-24 17:15,0.00,0.38
,0.00,09400815,2018-07-24 17:30,0.00,0.38
,0.00,09400815,2018-07-24 17:45,0.00,0.38
,0.00,09400815,2018-07-24 18:00,0.00,0.38
13.1,,09400815,2018-07-24 18:07,,
,0.00,09400815,2018-07-24 18:15,0.00,0.38
,0.00,09400815,2018-07-24 18:30,0.00,0.38
,0.00,09400815,2018-07-24 18:45,0.00,0.38
,0.00,09400815,2018-07-24 19:00,0.00,0.38
12.3,,09400815,2018-07-24 19:07,,
,0.00,09400815,2018-07-24 19:15,0.00,0.38
,0.00,09400815,2018-07-24 19:30,0.00,0.38
,0.00,09400815,2018-07-24 19:45,0.00,0.38
,0.00,09400815,2018-07-24 20:00,0.00,0.38
12.7,,09400815,2018-07-24 20:07,,
,0.00,09400815,2018-07-24 20:15,0.00,0.37
,0.00,09400815,2018-07-24 20:30,0.00,0.37
,0.00,09400815,2018-07-24 20:45,0.00,0.37
,0.00,09400815,2018-07-24 21:00,0.00,0.37
12.7,,09400815,2018-07-24 21:07,,
,0.00,09400815,2018-07-24 21:15,0.00,0.37
,0.00,09400815,2018-07-24 21:30,0.00,0.37
,0.00,09400815,2018-07-24 21:45,0.00,0.37
,0.00,09400815,2018-07-24 22:00,0.00,0.37
12.6,,09400815,2018-07-24 22:07,,
,0.00,09400815,2018-07-24 22:15,0.00,0.37
,0.00,09400815,2018-07-24 22:30,0.00,0.37
,0.00,09400815,2018-07-24 22:45,0.00,0.37
,0.00,09400815,2018-07-24 23:00,0.00,0.37
12.6,,09400815,2018-07-24 23:07,,
,0.00,09400815,2018-07-24 23:15,0.00,0.37
,0.00,09400815,2018-07-24 23:30,0.00,0.37
,0.00,09400815,2018-07-24 23:45,0.00,0.37
