BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-06-27 07:45,0.00,-0.01
,0.00,09400815,2018-06-27 08:00,0.00,-0.01
12.5,,09400815,2018-06-27 08:07,,
,0.00,09400815,2018-06-27 08:15,0.00,-0.01
,0.00,09400815,2018-06-27 08:30,0.00,-0.01
,0.00,09400815,2018-06-27 08:45,0.00,-0.01
,0.00,09400815,2018-06-27 09:00,0.00,-0.01
12.5,,09400815,2018-06-27 09:07,,
,0.00,09400815,2018-06-27 09:15,0.00,-0.01
,0.00,09400815,2018-06-27 09:30,0.00,-0.01
,0.00,09400815,2018-06-27 09:45,0.00,-0.01
,0.00,09400815,2018-06-27 10:00,0.00,-0.01
13.4,,09400815,2018-06-27 10:07,,
,0.00,09400815,2018-06-27 10:15,0.00,-0.01
,0.00,09400815,2018-06-27 10:30,0.00,-0.01
,0.00,09400815,2018-06-27 10:45,0.00,-0.01
,0.00,09400815,2018-06-27 11:00,0.00,-0.01
12.9,,09400815,2018-06-27 11:07,,
,0.00,09400815,2018-06-27 11:15,0.00,-0.01
,0.00,09400815,2018-06-27 11:30,0.00,-0.01
,0.00,09400815,2018-06-27 11:45,0.00,-0.01
,0.00,09400815,2018-06-27 12:00,0.00,-0.01
13.0,,09400815,2018-06-27 12:07,,
,0.00,09400815,2018-06-27 12:15,0.00,-0.01
,0.00,09400815,2018-06-27 12:30,0.00,-0.01
,0.00,09400815,2018-06-27 12:45,0.00,-0.01
,0.00,09400815,2018-06-27 13:00,0.00,-0.01
12.9,,09400815,2018-06-27 13:07,,
,0.00,09400815,2018-06-27 13:15,0.00,-0.01
,0.00,09400815,2018-06-27 13:30,0.00,-0.01
,0.00,09400815,2018-06-27 13:45,0.00,-0.01
,0.00,09400815,2018-06-27 14:00,0.00,-0.01
13.8,,09400815,2018-06-27 14:07,,
,0.00,09400815,2018-06-27 14:15,0.00,-0.01
,0.00,09400815,2018-06-27 14:30,0.00,-0.01
,0.00,09400815,2018-06-27 14:45,0.00,-0.01
,0.00,09400815,2018-06-27 15:00,0.00,-0.01
13.5,,09400815,2018-06-27 15:07,,
,0.00,09400815,2018-06-27 15:15,0.00,-0.01
,0.00,09400815,2018-06-27 15:30,0.00,-0.01
,0.00,09400815,2018-06-27 15:45,0.00,-0.01
,0.00,09400815,2018-06-27 16:00,0.00,-0.01
13.4,,09400815,2018-06-27 16:07,,
,0.00,09400815,2018-06-27 16:15,0.00,-0.01
,0.00,09400815,2018-06-27 16:30,0.00,-0.01
,0.00,09400815,2018-06-27 16:45,0.00,0.00
,0.00,09400815,2018-06-27 17:00,0.00,-0.01
13.3,,09400815,2018-06-27 17:07,,
,0.00,09400815,2018-06-27 17:15,0.00,-0.01
,0.00,09400815,2018-06-27 17:30,0.00,0.00
,0.00,09400815,2018-06-27 17:45,0.00,0.00
,0.00,09400815,2018-06-27 18:00,0.00,-0.01
13.1,,09400815,2018-06-27 18:07,,
,0.00,09400815,2018-06-27 18:15,0.00,-0.01
,0.00,09400815,2018-06-27 18:30,0.00,-0.01
,0.00,09400815,2018-06-27 18:45,0.00,-0.01
,0.00,09400815,2018-06-27 19:00,0.00,-0.01
13.0,,09400815,2018-06-27 19:07,,
,0.00,09400815,2018-06-27 19:15,0.00,-0.01
,0.00,09400815,2018-06-27 19:30,0.00,-0.01
,0.00,09400815,2018-06-27 19:45,0.00,-0.01
,0.00,09400815,2018-06-27 20:00,0.00,-0.01
12.8,,09400815,2018-06-27 20:07,,
,0.00,09400815,2018-06-27 20:15,0.00,-0.01
,0.00,09400815,2018-06-27 20:30,0.00,-0.01
,0.00,09400815,2018-06-27 20:45,0.00,-0.01
,0.00,09400815,2018-06-27 21:00,0.00,-0.01
12.8,,09400815,2018-06-27 21:07,,
,0.00,09400815,2018-06-27 21:15,0.00,-0.01
,0.00,09400815,2018-06-27 21:30,0.00,-0.01
,0.00,09400815,2018-06-27 21:45,0.00,-0.01
,0.00,09400815,2018-06-27 22:00,0.00,-0.01
12.7,,09400815,2018-06-27 22:07,,
,0.00,09400815,2018-06-27 22:15,0.00,-0.01
,0.00,09400815,2018-06-27 22:30,0.00,-0.01
,0.00,09400815,2018-06-27 22:45,0.00,-0.01
,0.00,09400815,2018-06-27 23:00,0.00,-0.01
12.6,,09400815,2018-06-27 23:07,,
,0.00,09400815,2018-06-27 23:15,0.00,-0.01
,0.00,09400815,2018-06-27 23:30,0.00,-0.01
,0.00,09400815,2018-06-27 23:45,0.00,-0.01
