BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-09 13:00,0.00,-0.01
13.4,,09400815,2018-07-09 13:07,,
,0.00,09400815,2018-07-09 13:15,0.00,-0.01
,0.00,09400815,2018-07-09 13:30,0.00,-0.01
,0.00,09400815,2018-07-09 13:45,0.00,-0.01
,0.00,09400815,2018-07-09 14:00,0.00,-0.01
13.1,,09400815,2018-07-09 14:07,,
,0.00,09400815,2018-07-09 14:15,0.00,-0.01
,0.00,09400815,2018-07-09 14:30,0.00,-0.01
,0.00,09400815,2018-07-09 14:45,0.00,-0.01
,0.00,09400815,2018-07-09 15:00,0.00,-0.01
13.8,,09400815,2018-07-09 15:07,,
,0.00,09400815,2018-07-09 15:15,0.00,-0.01
,0.00,09400815,2018-07-09 15:30,0.00,-0.01
,0.00,09400815,2018-07-09 15:45,0.00,-0.01
,0.00,09400815,2018-07-09 16:00,0.00,-0.01
12.9,,09400815,2018-07-09 16:07,,
,0.00,09400815,2018-07-09 16:15,0.00,-0.01
,0.00,09400815,2018-07-09 16:30,0.00,-0.01
,0.00,09400815,2018-07-09 16:45,0.00,-0.01
,0.00,09400815,2018-07-09 17:00,0.03,-0.01
12.9,,09400815,2018-07-09 17:07,,
,0.00,09400815,2018-07-09 17:15,0.00,-0.01
,0.00,09400815,2018-07-09 17:30,0.00,-0.01
,0.00,09400815,2018-07-09 17:45,0.00,-0.01
,0.00,09400815,2018-07-09 18:00,0.00,-0.01
12.8,,09400815,2018-07-09 18:07,,
,0.00,09400815,2018-07-09 18:15,0.00,-0.01
,0.00,09400815,2018-07-09 18:30,0.00,-0.01
,0.00,09400815,2018-07-09 18:45,0.00,-0.01
,0.00,09400815,2018-07-09 19:00,0.00,-0.01
12.9,,09400815,2018-07-09 19:07,,
,0.00,09400815,2018-07-09 19:15,0.00,-0.01
,0.00,09400815,2018-07-09 19:30,0.00,-0.01
,0.00,09400815,2018-07-09 19:45,0.00,-0.01
,0.00,09400815,2018-07-09 20:00,0.00,-0.01
12.7,,09400815,2018-07-09 20:07,,
,0.00,09400815,2018-07-09 20:15,0.00,-0.01
,0.00,09400815,2018-07-09 20:30,0.00,-0.01
,0.00,09400815,2018-07-09 20:45,0.00,-0.01
,0.00,09400815,2018-07-09 21:00,0.00,-0.01
12.7,,09400815,2018-07-09 21:07,,
,0.00,09400815,2018-07-09 21:15,0.00,-0.01
,0.00,09400815,2018-07-09 21:30,0.00,-0.01
,0.00,09400815,2018-07-09 21:45,0.00,-0.01
,0.00,09400815,2018-07-09 22:00,0.00,-0.01
12.6,,09400815,2018-07-09 22:07,,
,0.00,09400815,2018-07-09 22:15,0.00,-0.01
,0.00,09400815,2018-07-09 22:30,0.00,-0.01
,0.00,09400815,2018-07-09 22:45,0.00,-0.01
,0.00,09400815,2018-07-09 23:00,0.00,-0.01
12.6,,09400815,2018-07-09 23:07,,
,0.00,09400815,2018-07-09 23:15,0.00,-0.01
,0.00,09400815,2018-07-09 23:30,0.00,-0.01
,0.00,09400815,2018-07-09 23:45,0.00,-0.01
