Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.4,11400,09380000,2018-07-01 08:00,667,0.00,8.97
10.4,11400,09380000,2018-07-01 08:15,672,0.00,8.97
10.4,11400,09380000,2018-07-01 08:30,671,0.00,8.97
10.5,11400,09380000,2018-07-01 08:45,672,0.00,8.97
10.5,11400,09380000,2018-07-01 09:00,670,0.00,8.97
10.5,11400,09380000,2018-07-01 09:15,666,0.00,8.97
10.6,11400,09380000,2018-07-01 09:30,670,0.00,8.98
10.6,11400,09380000,2018-07-01 09:45,666,0.00,8.99
10.6,11400,09380000,2018-07-01 10:00,670,0.00,8.98
10.6,11400,09380000,2018-07-01 10:15,672,0.00,8.99
10.7,11400,09380000,2018-07-01 10:30,667,0.00,8.98
10.7,11400,09380000,2018-07-01 10:45,667,0.00,8.98
10.7,11400,09380000,2018-07-01 11:00,670,0.00,8.98
10.8,11400,09380000,2018-07-01 11:15,672,0.00,8.98
10.8,11400,09380000,2018-07-01 11:30,673,0.00,8.99
10.9,11400,09380000,2018-07-01 11:45,672,0.00,8.99
10.9,11400,09380000,2018-07-01 12:00,671,0.00,8.98
11.0,11400,09380000,2018-07-01 12:15,667,0.00,8.98
11.1,11400,09380000,2018-07-01 12:30,671,0.00,8.99
11.1,11400,09380000,2018-07-01 12:45,671,0.00,8.98
11.2,11500,09380000,2018-07-01 13:00,671,0.00,9.00
11.2,11400,09380000,2018-07-01 13:15,670,0.00,8.99
11.2,11400,09380000,2018-07-01 13:30,670,0.00,8.99
11.3,11400,09380000,2018-07-01 13:45,669,0.00,8.99
11.4,11400,09380000,2018-07-01 14:00,673,0.00,8.98
11.4,11400,09380000,2018-07-01 14:15,673,0.00,8.99
11.5,11400,09380000,2018-07-01 14:30,673,0.00,8.99
11.5,11400,09380000,2018-07-01 14:45,673,0.00,8.97
11.5,11400,09380000,2018-07-01 15:00,673,0.00,8.97
11.6,11400,09380000,2018-07-01 15:15,672,0.00,8.99
11.6,11500,09380000,2018-07-01 15:30,670,0.00,9.00
11.6,11400,09380000,2018-07-01 15:45,675,0.00,8.99
11.7,11400,09380000,2018-07-01 16:00,671,0.00,8.98
11.8,11400,09380000,2018-07-01 16:15,671,0.00,8.99
11.8,11400,09380000,2018-07-01 16:30,671,0.00,8.99
11.8,11400,09380000,2018-07-01 16:45,671,0.00,8.99
11.8,11500,09380000,2018-07-01 17:00,670,0.00,9.00
11.8,11400,09380000,2018-07-01 17:15,670,0.00,8.99
11.8,11400,09380000,2018-07-01 17:30,672,0.00,8.99
11.8,11400,09380000,2018-07-01 17:45,671,0.00,8.99
11.9,11400,09380000,2018-07-01 18:00,669,0.00,8.99
11.9,11400,09380000,2018-07-01 18:15,671,0.00,8.97
11.8,11400,09380000,2018-07-01 18:30,668,0.00,8.99
11.8,11400,09380000,2018-07-01 18:45,672,0.00,8.99
11.8,11400,09380000,2018-07-01 19:00,670,0.00,8.98
11.8,11400,09380000,2018-07-01 19:15,669,0.00,8.98
11.8,11400,09380000,2018-07-01 19:30,669,0.00,8.99
11.8,11400,09380000,2018-07-01 19:45,669,0.00,8.99
11.8,11400,09380000,2018-07-01 20:00,668,0.00,8.97
11.8,11400,09380000,2018-07-01 20:15,667,0.00,8.98
11.7,11400,09380000,2018-07-01 20:30,667,0.00,8.99
11.7,11400,09380000,2018-07-01 20:45,663,0.00,8.98
11.7,11500,09380000,2018-07-01 21:00,666,0.00,9.00
11.7,11400,09380000,2018-07-01 21:15,660,0.00,8.99
11.7,11400,09380000,2018-07-01 21:30,662,0.00,8.99
11.6,11400,09380000,2018-07-01 21:45,661,0.00,8.99
11.6,11500,09380000,2018-07-01 22:00,660,0.00,9.00
11.6,11400,09380000,2018-07-01 22:15,663,0.00,8.99
11.6,11400,09380000,2018-07-01 22:30,663,0.00,8.99
11.6,11400,09380000,2018-07-01 22:45,657,0.00,8.99
11.6,11400,09380000,2018-07-01 23:00,658,0.00,8.98
11.5,11400,09380000,2018-07-01 23:15,658,0.00,8.99
11.5,11400,09380000,2018-07-01 23:30,655,0.00,8.99
11.5,11400,09380000,2018-07-01 23:45,654,0.00,8.99
