Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.2,14100,09380000,2018-07-24 10:30,664,0.00,9.56
11.2,14600,09380000,2018-07-24 10:45,662,0.00,9.68
11.2,15100,09380000,2018-07-24 11:00,662,0.00,9.76
11.3,15500,09380000,2018-07-24 11:15,659,0.00,9.84
11.4,15900,09380000,2018-07-24 11:30,659,0.00,9.93
11.4,16400,09380000,2018-07-24 11:45,657,0.00,10.01
11.4,16700,09380000,2018-07-24 12:00,659,0.00,10.07
11.5,16900,09380000,2018-07-24 12:15,659,0.00,10.11
11.6,17100,09380000,2018-07-24 12:30,658,0.00,10.15
11.6,17300,09380000,2018-07-24 12:45,655,0.00,10.18
11.6,17600,09380000,2018-07-24 13:00,654,0.00,10.23
11.6,17700,09380000,2018-07-24 13:15,655,0.00,10.25
11.6,17900,09380000,2018-07-24 13:30,654,0.00,10.28
11.7,17900,09380000,2018-07-24 13:45,656,0.00,10.29
11.7,18100,09380000,2018-07-24 14:00,655,0.00,10.32
11.7,18200,09380000,2018-07-24 14:15,656,0.00,10.34
11.7,18200,09380000,2018-07-24 14:30,659,0.00,10.34
11.8,18200,09380000,2018-07-24 14:45,658,0.00,10.34
11.8,18300,09380000,2018-07-24 15:00,658,0.00,10.35
11.8,18400,09380000,2018-07-24 15:15,659,0.00,10.37
11.8,18400,09380000,2018-07-24 15:30,660,0.00,10.37
11.8,18400,09380000,2018-07-24 15:45,660,0.00,10.37
11.8,18300,09380000,2018-07-24 16:00,661,0.00,10.36
11.7,18400,09380000,2018-07-24 16:15,660,0.00,10.37
11.7,18500,09380000,2018-07-24 16:30,661,0.00,10.39
11.7,18500,09380000,2018-07-24 16:45,665,0.00,10.40
11.7,18600,09380000,2018-07-24 17:00,666,0.00,10.41
11.7,18500,09380000,2018-07-24 17:15,670,0.00,10.40
11.7,18700,09380000,2018-07-24 17:30,671,0.00,10.42
11.7,18600,09380000,2018-07-24 17:45,671,0.00,10.41
11.7,18600,09380000,2018-07-24 18:00,670,0.00,10.41
11.7,18600,09380000,2018-07-24 18:15,674,0.00,10.41
11.7,18600,09380000,2018-07-24 18:30,677,0.00,10.41
11.6,18600,09380000,2018-07-24 18:45,680,0.00,10.41
11.6,18600,09380000,2018-07-24 19:00,679,0.00,10.41
11.6,18700,09380000,2018-07-24 19:15,681,0.00,10.42
11.6,18700,09380000,2018-07-24 19:30,681,0.00,10.43
11.5,18600,09380000,2018-07-24 19:45,676,0.00,10.41
11.5,18600,09380000,2018-07-24 20:00,674,0.00,10.41
11.4,18700,09380000,2018-07-24 20:15,672,0.00,10.42
11.4,18700,09380000,2018-07-24 20:30,676,0.00,10.43
11.4,18700,09380000,2018-07-24 20:45,676,0.00,10.42
11.4,18600,09380000,2018-07-24 21:00,676,0.00,10.41
11.3,18600,09380000,2018-07-24 21:15,676,0.00,10.41
11.2,18500,09380000,2018-07-24 21:30,676,0.00,10.40
11.2,18700,09380000,2018-07-24 21:45,675,0.00,10.42
11.2,18600,09380000,2018-07-24 22:00,676,0.00,10.41
11.1,18600,09380000,2018-07-24 22:15,678,0.00,10.41
11.0,18500,09380000,2018-07-24 22:30,683,0.00,10.40
11.0,18500,09380000,2018-07-24 22:45,684,0.00,10.39
11.0,18400,09380000,2018-07-24 23:00,682,0.00,10.38
10.9,18100,09380000,2018-07-24 23:15,682,0.00,10.33
10.9,18100,09380000,2018-07-24 23:30,680,0.00,10.32
10.9,17700,09380000,2018-07-24 23:45,680,0.00,10.26
