Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.2,16300,09380000,2018-07-19 11:45,678,0.00,10.00
11.2,16600,09380000,2018-07-19 12:00,680,0.00,10.06
11.3,17000,09380000,2018-07-19 12:15,675,0.00,10.12
11.3,17100,09380000,2018-07-19 12:30,673,0.00,10.15
11.4,17400,09380000,2018-07-19 12:45,666,0.00,10.19
11.4,17600,09380000,2018-07-19 13:00,675,0.00,10.23
11.4,17700,09380000,2018-07-19 13:15,678,0.00,10.25
11.5,17900,09380000,2018-07-19 13:30,673,0.00,10.28
11.5,18000,09380000,2018-07-19 13:45,667,0.00,10.31
11.6,18100,09380000,2018-07-19 14:00,666,0.00,10.33
11.6,18100,09380000,2018-07-19 14:15,664,0.00,10.33
11.7,18300,09380000,2018-07-19 14:30,664,0.00,10.35
11.8,18300,09380000,2018-07-19 14:45,664,0.00,10.36
11.9,18500,09380000,2018-07-19 15:00,654,0.00,10.39
12.0,18500,09380000,2018-07-19 15:15,652,0.00,10.39
12.0,18500,09380000,2018-07-19 15:30,654,0.00,10.39
12.0,18600,09380000,2018-07-19 15:45,656,0.00,10.41
12.0,18700,09380000,2018-07-19 16:00,658,0.00,10.42
12.0,18600,09380000,2018-07-19 16:15,657,0.00,10.41
12.0,18600,09380000,2018-07-19 16:30,662,0.00,10.41
11.9,18800,09380000,2018-07-19 16:45,664,0.00,10.44
11.9,18800,09380000,2018-07-19 17:00,665,0.00,10.44
11.8,18500,09380000,2018-07-19 17:15,665,0.00,10.39
11.8,18600,09380000,2018-07-19 17:30,665,0.00,10.41
11.8,18600,09380000,2018-07-19 17:45,663,0.00,10.41
11.7,18700,09380000,2018-07-19 18:00,670,0.00,10.43
11.7,18800,09380000,2018-07-19 18:15,674,0.00,10.44
11.6,18800,09380000,2018-07-19 18:30,675,0.02,10.44
11.6,18800,09380000,2018-07-19 18:45,678,0.02,10.45
11.6,18800,09380000,2018-07-19 19:00,679,0.03,10.45
11.6,18800,09380000,2018-07-19 19:15,681,0.01,10.45
11.5,18700,09380000,2018-07-19 19:30,681,0.00,10.43
11.5,18800,09380000,2018-07-19 19:45,686,0.00,10.45
11.4,18800,09380000,2018-07-19 20:00,686,0.00,10.45
11.4,18900,09380000,2018-07-19 20:15,686,0.00,10.46
11.4,19000,09380000,2018-07-19 20:30,687,0.00,10.48
11.3,18800,09380000,2018-07-19 20:45,688,0.00,10.44
11.2,18700,09380000,2018-07-19 21:00,688,0.00,10.43
11.2,18600,09380000,2018-07-19 21:15,688,0.00,10.41
11.2,18700,09380000,2018-07-19 21:30,688,0.00,10.43
11.1,18600,09380000,2018-07-19 21:45,690,0.00,10.41
11.1,18500,09380000,2018-07-19 22:00,690,0.00,10.40
11.1,18700,09380000,2018-07-19 22:15,691,0.00,10.42
11.0,18500,09380000,2018-07-19 22:30,691,0.00,10.40
11.0,18400,09380000,2018-07-19 22:45,690,0.00,10.37
11.0,18300,09380000,2018-07-19 23:00,689,0.00,10.36
11.0,18300,09380000,2018-07-19 23:15,694,0.00,10.35
11.0,18000,09380000,2018-07-19 23:30,688,0.00,10.31
11.0,17900,09380000,2018-07-19 23:45,688,0.00,10.28
