Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.6,11400,09380000,2018-07-11 08:45,670,0.00,8.98
10.6,11600,09380000,2018-07-11 09:00,673,0.00,9.04
10.6,12000,09380000,2018-07-11 09:15,670,0.00,9.11
10.7,12400,09380000,2018-07-11 09:30,669,0.00,9.21
10.7,12900,09380000,2018-07-11 09:45,669,0.00,9.31
10.7,13300,09380000,2018-07-11 10:00,668,0.00,9.40
10.8,13800,09380000,2018-07-11 10:15,668,0.00,9.51
10.8,14200,09380000,2018-07-11 10:30,668,0.00,9.60
10.9,14600,09380000,2018-07-11 10:45,669,0.00,9.68
10.9,15200,09380000,2018-07-11 11:00,673,0.00,9.79
11.0,15600,09380000,2018-07-11 11:15,671,0.00,9.87
11.0,16000,09380000,2018-07-11 11:30,670,0.00,9.95
11.0,16400,09380000,2018-07-11 11:45,673,0.00,10.02
11.0,16600,09380000,2018-07-11 12:00,672,0.00,10.06
11.1,17000,09380000,2018-07-11 12:15,672,0.00,10.12
11.1,17200,09380000,2018-07-11 12:30,672,0.00,10.16
11.2,17500,09380000,2018-07-11 12:45,671,0.00,10.22
11.2,17600,09380000,2018-07-11 13:00,670,0.00,10.23
11.2,17900,09380000,2018-07-11 13:15,668,0.00,10.28
11.3,17900,09380000,2018-07-11 13:30,667,0.00,10.29
11.3,18100,09380000,2018-07-11 13:45,669,0.00,10.33
11.4,18300,09380000,2018-07-11 14:00,665,0.00,10.35
11.4,18300,09380000,2018-07-11 14:15,669,0.00,10.36
11.4,18400,09380000,2018-07-11 14:30,666,0.00,10.38
11.5,18400,09380000,2018-07-11 14:45,664,0.00,10.38
11.5,18500,09380000,2018-07-11 15:00,665,0.00,10.40
11.5,18500,09380000,2018-07-11 15:15,667,0.00,10.40
11.5,18500,09380000,2018-07-11 15:30,666,0.00,10.40
11.5,18500,09380000,2018-07-11 15:45,670,0.00,10.40
11.5,18600,09380000,2018-07-11 16:00,671,0.00,10.41
11.4,18700,09380000,2018-07-11 16:15,673,0.00,10.42
11.4,18600,09380000,2018-07-11 16:30,675,0.00,10.41
11.4,18700,09380000,2018-07-11 16:45,676,0.00,10.42
11.4,18700,09380000,2018-07-11 17:00,677,0.00,10.43
11.4,18700,09380000,2018-07-11 17:15,679,0.00,10.42
11.3,18700,09380000,2018-07-11 17:30,680,0.00,10.43
11.3,18800,09380000,2018-07-11 17:45,681,0.00,10.44
11.3,18700,09380000,2018-07-11 18:00,681,0.00,10.42
11.3,18800,09380000,2018-07-11 18:15,683,0.00,10.44
11.2,18700,09380000,2018-07-11 18:30,683,0.00,10.42
11.2,18700,09380000,2018-07-11 18:45,684,0.00,10.42
11.2,18700,09380000,2018-07-11 19:00,682,0.00,10.43
11.2,18800,09380000,2018-07-11 19:15,682,0.00,10.44
11.2,18700,09380000,2018-07-11 19:30,681,0.00,10.43
11.2,18700,09380000,2018-07-11 19:45,679,0.00,10.42
11.2,18700,09380000,2018-07-11 20:00,678,0.00,10.42
11.2,18800,09380000,2018-07-11 20:15,683,0.00,10.44
11.2,18600,09380000,2018-07-11 20:30,676,0.00,10.41
11.2,18700,09380000,2018-07-11 20:45,677,0.00,10.43
11.2,18800,09380000,2018-07-11 21:00,675,0.00,10.44
11.2,18400,09380000,2018-07-11 21:15,671,0.08,10.38
11.2,18700,09380000,2018-07-11 21:30,671,0.01,10.42
11.2,18600,09380000,2018-07-11 21:45,674,0.01,10.41
11.2,18600,09380000,2018-07-11 22:00,668,0.00,10.41
11.2,18600,09380000,2018-07-11 22:15,663,0.00,10.41
11.2,18600,09380000,2018-07-11 22:30,662,0.00,10.41
11.2,18500,09380000,2018-07-11 22:45,667,0.00,10.39
11.2,18400,09380000,2018-07-11 23:00,666,0.01,10.37
11.2,18300,09380000,2018-07-11 23:15,666,0.00,10.35
11.2,18000,09380000,2018-07-11 23:30,664,0.00,10.31
11.1,17900,09380000,2018-07-11 23:45,667,0.01,10.28
