Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.6,11400,09380000,2018-07-07 21:00,663,0.00,8.99
11.7,11500,09380000,2018-07-07 21:15,664,0.00,9.00
11.7,11500,09380000,2018-07-07 21:30,663,0.00,9.00
11.6,11500,09380000,2018-07-07 21:45,660,0.00,9.01
11.6,11600,09380000,2018-07-07 22:00,657,0.00,9.02
11.6,11500,09380000,2018-07-07 22:15,658,0.00,9.01
11.6,11500,09380000,2018-07-07 22:30,661,0.00,9.01
11.6,11600,09380000,2018-07-07 22:45,666,0.00,9.02
11.6,11500,09380000,2018-07-07 23:00,665,0.00,9.01
11.5,11500,09380000,2018-07-07 23:15,666,0.00,9.01
11.5,11500,09380000,2018-07-07 23:30,665,0.00,9.00
11.5,11500,09380000,2018-07-07 23:45,665,0.00,9.01
