Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
10.8,15500,09380000,2018-07-03 11:30,670,0.00,9.85
10.8,16100,09380000,2018-07-03 11:45,667,0.00,9.95
10.9,16400,09380000,2018-07-03 12:00,666,0.00,10.01
10.9,16700,09380000,2018-07-03 12:15,667,0.00,10.07
11.0,17000,09380000,2018-07-03 12:30,671,0.00,10.13
11.0,17300,09380000,2018-07-03 12:45,673,0.00,10.17
11.1,17500,09380000,2018-07-03 13:00,667,0.00,10.21
11.1,17800,09380000,2018-07-03 13:15,668,0.00,10.26
11.2,17900,09380000,2018-07-03 13:30,666,0.00,10.28
11.2,18200,09380000,2018-07-03 13:45,664,0.00,10.33
11.3,18200,09380000,2018-07-03 14:00,664,0.00,10.33
11.4,18300,09380000,2018-07-03 14:15,665,0.00,10.35
11.4,18300,09380000,2018-07-03 14:30,663,0.00,10.35
11.4,18500,09380000,2018-07-03 14:45,662,0.00,10.38
11.5,18600,09380000,2018-07-03 15:00,663,0.00,10.40
11.5,18600,09380000,2018-07-03 15:15,664,0.00,10.40
11.5,18600,09380000,2018-07-03 15:30,662,0.00,10.41
11.5,18600,09380000,2018-07-03 15:45,662,0.00,10.40
11.6,18700,09380000,2018-07-03 16:00,672,0.00,10.43
11.6,18700,09380000,2018-07-03 16:15,669,0.00,10.42
11.6,18700,09380000,2018-07-03 16:30,668,0.00,10.43
11.6,18700,09380000,2018-07-03 16:45,668,0.00,10.43
11.6,18700,09380000,2018-07-03 17:00,668,0.00,10.42
11.6,18800,09380000,2018-07-03 17:15,668,0.00,10.44
11.6,18900,09380000,2018-07-03 17:30,672,0.00,10.45
11.6,18900,09380000,2018-07-03 17:45,672,0.00,10.45
11.5,18800,09380000,2018-07-03 18:00,674,0.00,10.44
11.5,18900,09380000,2018-07-03 18:15,672,0.00,10.45
11.5,18900,09380000,2018-07-03 18:30,674,0.00,10.45
11.5,18900,09380000,2018-07-03 18:45,674,0.00,10.45
11.4,18900,09380000,2018-07-03 19:00,672,0.00,10.45
11.4,18900,09380000,2018-07-03 19:15,675,0.00,10.45
11.4,19000,09380000,2018-07-03 19:30,675,0.00,10.47
11.3,18900,09380000,2018-07-03 19:45,672,0.00,10.45
11.3,18900,09380000,2018-07-03 20:00,673,0.00,10.46
11.3,18900,09380000,2018-07-03 20:15,674,0.00,10.46
11.2,18900,09380000,2018-07-03 20:30,674,0.00,10.46
11.2,18900,09380000,2018-07-03 20:45,673,0.00,10.46
11.2,19000,09380000,2018-07-03 21:00,676,0.00,10.47
11.1,18800,09380000,2018-07-03 21:15,671,0.00,10.44
11.1,18800,09380000,2018-07-03 21:30,674,0.00,10.44
11.1,19000,09380000,2018-07-03 21:45,678,0.00,10.47
11.0,18900,09380000,2018-07-03 22:00,677,0.00,10.45
11.0,18900,09380000,2018-07-03 22:15,681,0.00,10.46
10.9,18900,09380000,2018-07-03 22:30,681,0.00,10.45
10.9,18700,09380000,2018-07-03 22:45,681,0.00,10.43
10.8,18600,09380000,2018-07-03 23:00,682,0.00,10.40
10.8,18400,09380000,2018-07-03 23:15,682,0.00,10.37
10.7,18200,09380000,2018-07-03 23:30,682,0.00,10.33
10.7,18000,09380000,2018-07-03 23:45,682,0.00,10.30
