Temp,Flow,site_no,datetime,Velocity,GageHeight
85.4,149,09429070,2018-07-24 13:30,1.02,4.67
85.5,156,09429070,2018-07-24 13:45,1.11,4.53
85.7,140,09429070,2018-07-24 14:00,1.02,4.44
85.8,154,09429070,2018-07-24 14:15,1.15,4.37
86.0,140,09429070,2018-07-24 14:30,1.05,4.33
86.1,146,09429070,2018-07-24 14:45,1.13,4.24
86.2,136,09429070,2018-07-24 15:00,1.08,4.18
86.3,140,09429070,2018-07-24 15:15,1.12,4.15
86.4,144,09429070,2018-07-24 15:30,1.16,4.11
86.4,140,09429070,2018-07-24 15:45,1.17,4.00
86.5,147,09429070,2018-07-24 16:00,1.26,3.94
86.5,149,09429070,2018-07-24 16:15,1.29,3.91
86.5,132,09429070,2018-07-24 16:30,1.15,3.89
86.5,143,09429070,2018-07-24 16:45,1.26,3.88
86.5,142,09429070,2018-07-24 17:00,1.25,3.87
86.5,140,09429070,2018-07-24 17:15,1.23,3.87
86.5,125,09429070,2018-07-24 17:30,1.09,3.87
86.4,130,09429070,2018-07-24 17:45,1.14,3.88
86.3,134,09429070,2018-07-24 18:00,1.18,3.86
86.2,132,09429070,2018-07-24 18:15,1.17,3.86
86.1,121,09429070,2018-07-24 18:30,1.07,3.86
86.0,146,09429070,2018-07-24 18:45,1.29,3.86
85.9,157,09429070,2018-07-24 19:00,1.38,3.86
85.7,153,09429070,2018-07-24 19:15,1.35,3.85
85.6,148,09429070,2018-07-24 19:30,1.30,3.87
85.5,160,09429070,2018-07-24 19:45,1.39,3.91
85.4,140,09429070,2018-07-24 20:00,1.20,3.93
85.3,140,09429070,2018-07-24 20:15,1.20,3.95
85.2,137,09429070,2018-07-24 20:30,1.17,3.95
85.1,140,09429070,2018-07-24 20:45,1.19,3.97
85.0,137,09429070,2018-07-24 21:00,1.15,4.00
84.9,142,09429070,2018-07-24 21:15,1.17,4.04
84.8,147,09429070,2018-07-24 21:30,1.21,4.06
84.7,155,09429070,2018-07-24 21:45,1.26,4.09
84.6,153,09429070,2018-07-24 22:00,1.24,4.10
84.5,140,09429070,2018-07-24 22:15,1.15,4.09
84.5,141,09429070,2018-07-24 22:30,1.15,4.10
84.4,136,09429070,2018-07-24 22:45,1.08,4.16
84.2,148,09429070,2018-07-24 23:00,1.16,4.21
84.2,136,09429070,2018-07-24 23:15,1.06,4.24
84.1,141,09429070,2018-07-24 23:30,1.08,4.27
84.0,142,09429070,2018-07-24 23:45,1.08,4.29
