Temp,Flow,site_no,datetime,Conductance,Precipitation,GageHeight
11.0,16400,09380000,2018-07-05 11:45,668,0.00,10.01
11.0,16700,09380000,2018-07-05 12:00,668,0.00,10.07
11.1,17000,09380000,2018-07-05 12:15,672,0.00,10.13
11.1,17200,09380000,2018-07-05 12:30,672,0.00,10.16
11.1,17500,09380000,2018-07-05 12:45,671,0.00,10.21
11.1,17700,09380000,2018-07-05 13:00,672,0.00,10.25
11.2,17900,09380000,2018-07-05 13:15,675,0.00,10.28
11.2,17900,09380000,2018-07-05 13:30,673,0.00,10.29
11.2,18000,09380000,2018-07-05 13:45,675,0.00,10.31
11.3,18200,09380000,2018-07-05 14:00,672,0.00,10.33
11.3,18300,09380000,2018-07-05 14:15,673,0.00,10.35
11.3,18400,09380000,2018-07-05 14:30,674,0.00,10.37
11.3,18400,09380000,2018-07-05 14:45,675,0.00,10.37
11.4,18600,09380000,2018-07-05 15:00,676,0.00,10.41
11.4,18400,09380000,2018-07-05 15:15,678,0.00,10.38
11.4,18600,09380000,2018-07-05 15:30,680,0.00,10.40
11.4,18600,09380000,2018-07-05 15:45,678,0.00,10.41
11.4,18600,09380000,2018-07-05 16:00,677,0.00,10.41
11.4,18600,09380000,2018-07-05 16:15,676,0.00,10.41
11.4,18700,09380000,2018-07-05 16:30,679,0.00,10.43
11.4,18700,09380000,2018-07-05 16:45,679,0.00,10.43
11.5,18600,09380000,2018-07-05 17:00,676,0.00,10.41
11.5,18700,09380000,2018-07-05 17:15,680,0.00,10.42
11.5,18800,09380000,2018-07-05 17:30,674,0.00,10.44
11.5,18700,09380000,2018-07-05 17:45,680,0.00,10.43
11.5,18800,09380000,2018-07-05 18:00,680,0.00,10.44
11.5,18800,09380000,2018-07-05 18:15,680,0.00,10.44
11.5,18800,09380000,2018-07-05 18:30,680,0.00,10.44
11.5,18800,09380000,2018-07-05 18:45,679,0.00,10.44
11.5,18800,09380000,2018-07-05 19:00,679,0.00,10.44
11.4,18800,09380000,2018-07-05 19:15,680,0.00,10.44
11.4,18800,09380000,2018-07-05 19:30,678,0.00,10.44
11.4,18800,09380000,2018-07-05 19:45,676,0.00,10.44
11.4,18700,09380000,2018-07-05 20:00,678,0.00,10.42
11.4,18800,09380000,2018-07-05 20:15,679,0.00,10.44
11.4,18600,09380000,2018-07-05 20:30,679,0.00,10.41
11.4,18600,09380000,2018-07-05 20:45,679,0.00,10.41
11.3,18900,09380000,2018-07-05 21:00,678,0.00,10.45
11.3,18800,09380000,2018-07-05 21:15,679,0.00,10.44
11.3,18900,09380000,2018-07-05 21:30,674,0.00,10.45
11.2,18800,09380000,2018-07-05 21:45,684,0.00,10.44
11.2,18800,09380000,2018-07-05 22:00,674,0.00,10.44
11.2,18700,09380000,2018-07-05 22:15,677,0.00,10.43
11.1,18800,09380000,2018-07-05 22:30,677,0.00,10.44
11.1,18600,09380000,2018-07-05 22:45,677,0.00,10.40
11.1,18400,09380000,2018-07-05 23:00,678,0.00,10.38
11.0,18300,09380000,2018-07-05 23:15,678,0.00,10.35
11.0,18200,09380000,2018-07-05 23:30,678,0.00,10.33
10.9,17900,09380000,2018-07-05 23:45,678,0.00,10.29
