Temp,Flow,site_no,datetime,Velocity,GageHeight
84.1,168,09429070,2018-07-19 13:15,0.75,6.55
84.3,162,09429070,2018-07-19 13:30,0.73,6.46
84.5,170,09429070,2018-07-19 13:45,0.80,6.29
84.6,167,09429070,2018-07-19 14:00,0.80,6.19
84.8,160,09429070,2018-07-19 14:15,0.78,6.08
84.9,157,09429070,2018-07-19 14:30,0.79,5.94
85.1,166,09429070,2018-07-19 14:45,0.86,5.78
85.2,164,09429070,2018-07-19 15:00,0.87,5.68
85.3,168,09429070,2018-07-19 15:15,0.92,5.53
85.4,162,09429070,2018-07-19 15:30,0.92,5.38
85.5,158,09429070,2018-07-19 15:45,0.92,5.28
85.6,158,09429070,2018-07-19 16:00,0.94,5.19
85.6,169,09429070,2018-07-19 16:15,1.05,5.02
85.6,164,09429070,2018-07-19 16:30,1.05,4.90
85.7,162,09429070,2018-07-19 16:45,1.06,4.82
85.7,159,09429070,2018-07-19 17:00,1.06,4.74
85.6,147,09429070,2018-07-19 17:15,1.03,4.58
85.6,151,09429070,2018-07-19 17:30,1.09,4.47
85.5,138,09429070,2018-07-19 17:45,1.02,4.40
85.4,142,09429070,2018-07-19 18:00,1.07,4.34
85.2,145,09429070,2018-07-19 18:15,1.11,4.29
85.1,145,09429070,2018-07-19 18:30,1.12,4.26
85.0,136,09429070,2018-07-19 18:45,1.10,4.11
84.9,143,09429070,2018-07-19 19:00,1.18,4.05
84.8,128,09429070,2018-07-19 19:15,1.07,4.01
84.6,125,09429070,2018-07-19 19:30,1.07,3.96
84.5,124,09429070,2018-07-19 19:45,1.06,3.95
84.4,123,09429070,2018-07-19 20:00,1.06,3.93
84.2,120,09429070,2018-07-19 20:15,1.04,3.92
84.1,126,09429070,2018-07-19 20:30,1.09,3.90
84.0,119,09429070,2018-07-19 20:45,1.04,3.90
83.9,137,09429070,2018-07-19 21:00,1.20,3.87
83.8,130,09429070,2018-07-19 21:15,1.14,3.86
83.8,130,09429070,2018-07-19 21:30,1.14,3.86
83.6,136,09429070,2018-07-19 21:45,1.19,3.87
83.4,121,09429070,2018-07-19 22:00,1.07,3.86
83.3,128,09429070,2018-07-19 22:15,1.13,3.85
83.2,114,09429070,2018-07-19 22:30,1.01,3.85
83.0,118,09429070,2018-07-19 22:45,1.05,3.84
82.9,124,09429070,2018-07-19 23:00,1.10,3.83
82.9,124,09429070,2018-07-19 23:15,1.10,3.83
82.8,125,09429070,2018-07-19 23:30,1.12,3.83
82.8,127,09429070,2018-07-19 23:45,1.12,3.87
