Temp,Flow,site_no,datetime,Velocity,GageHeight
,,09429070,2018-07-02 15:16,1.15,
,,09429070,2018-07-02 15:17,1.18,
,,09429070,2018-07-02 15:18,1.09,
,,09429070,2018-07-02 15:19,1.14,
,,09429070,2018-07-02 15:20,1.14,
,,09429070,2018-07-02 15:21,0.92,
,,09429070,2018-07-02 15:22,1.23,
,,09429070,2018-07-02 15:23,1.09,
,,09429070,2018-07-02 15:24,1.14,
,,09429070,2018-07-02 15:25,1.27,
,,09429070,2018-07-02 15:26,1.25,
,,09429070,2018-07-02 15:27,1.13,
,,09429070,2018-07-02 15:28,1.15,
,,09429070,2018-07-02 15:29,1.17,
0.0,232,09429070,2018-07-02 15:30,1.19,5.83
,,09429070,2018-07-02 15:31,0.88,
,,09429070,2018-07-02 15:32,1.07,
,,09429070,2018-07-02 15:33,1.12,
,,09429070,2018-07-02 15:34,1.17,
,,09429070,2018-07-02 15:35,1.12,
,,09429070,2018-07-02 15:36,1.10,
,,09429070,2018-07-02 15:37,1.10,
,,09429070,2018-07-02 15:38,1.14,
,,09429070,2018-07-02 15:39,1.10,
,,09429070,2018-07-02 15:40,1.15,
,,09429070,2018-07-02 15:41,1.14,
,,09429070,2018-07-02 15:42,1.22,
,,09429070,2018-07-02 15:43,1.22,
,,09429070,2018-07-02 15:44,1.12,
0.0,215,09429070,2018-07-02 15:45,1.11,5.82
,,09429070,2018-07-02 15:46,1.26,
,,09429070,2018-07-02 15:47,1.17,
,,09429070,2018-07-02 15:48,1.12,
,,09429070,2018-07-02 15:49,1.23,
,,09429070,2018-07-02 15:50,1.19,
,,09429070,2018-07-02 15:51,1.30,
,,09429070,2018-07-02 15:52,1.28,
,,09429070,2018-07-02 15:53,1.27,
0.0,216,09429070,2018-07-02 16:00,,5.66
82.0,165,09429070,2018-07-02 16:15,0.90,5.57
81.9,158,09429070,2018-07-02 16:30,0.87,5.52
81.8,171,09429070,2018-07-02 16:45,0.94,5.49
81.8,164,09429070,2018-07-02 17:00,0.91,5.46
81.8,163,09429070,2018-07-02 17:15,0.91,5.44
81.7,157,09429070,2018-07-02 17:30,0.88,5.42
81.6,154,09429070,2018-07-02 17:45,0.87,5.41
81.5,161,09429070,2018-07-02 18:00,0.91,5.40
81.5,161,09429070,2018-07-02 18:15,0.91,5.38
81.4,159,09429070,2018-07-02 18:30,0.91,5.37
81.4,159,09429070,2018-07-02 18:45,0.91,5.37
81.2,162,09429070,2018-07-02 19:00,0.92,5.35
81.0,156,09429070,2018-07-02 19:15,0.90,5.35
80.9,169,09429070,2018-07-02 19:30,0.97,5.34
80.8,175,09429070,2018-07-02 19:45,1.02,5.26
80.6,165,09429070,2018-07-02 20:00,0.99,5.17
80.5,167,09429070,2018-07-02 20:15,1.01,5.12
80.3,159,09429070,2018-07-02 20:30,0.97,5.08
80.2,161,09429070,2018-07-02 20:45,1.00,5.04
80.0,153,09429070,2018-07-02 21:00,0.95,5.03
79.9,162,09429070,2018-07-02 21:15,1.01,5.01
79.9,161,09429070,2018-07-02 21:30,1.01,4.99
79.6,151,09429070,2018-07-02 21:45,0.92,5.09
79.5,161,09429070,2018-07-02 22:00,0.97,5.13
79.3,163,09429070,2018-07-02 22:15,0.98,5.15
79.2,151,09429070,2018-07-02 22:30,0.90,5.16
79.0,161,09429070,2018-07-02 22:45,0.99,5.06
78.9,154,09429070,2018-07-02 23:00,0.96,5.01
78.8,151,09429070,2018-07-02 23:15,0.94,4.98
78.7,150,09429070,2018-07-02 23:30,0.95,4.95
78.6,195,09429070,2018-07-02 23:45,1.22,5.01
