BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-21 08:15,0.00,0.43
,0.00,09400815,2018-07-21 08:30,0.00,0.43
,0.00,09400815,2018-07-21 08:45,0.00,0.43
,0.00,09400815,2018-07-21 09:00,0.00,0.43
12.7,,09400815,2018-07-21 09:07,,
,0.00,09400815,2018-07-21 09:15,0.00,0.43
,0.00,09400815,2018-07-21 09:30,0.00,0.43
,0.00,09400815,2018-07-21 09:45,0.00,0.43
,0.00,09400815,2018-07-21 10:00,0.00,0.43
13.1,,09400815,2018-07-21 10:07,,
,0.00,09400815,2018-07-21 10:15,0.00,0.43
,0.00,09400815,2018-07-21 10:30,0.00,0.43
,0.00,09400815,2018-07-21 10:45,0.00,0.43
,0.00,09400815,2018-07-21 11:00,0.00,0.43
13.1,,09400815,2018-07-21 11:07,,
,0.00,09400815,2018-07-21 11:15,0.00,0.43
,0.00,09400815,2018-07-21 11:30,0.00,0.43
,0.00,09400815,2018-07-21 11:45,0.00,0.43
,0.00,09400815,2018-07-21 12:00,0.00,0.43
13.4,,09400815,2018-07-21 12:07,,
,0.00,09400815,2018-07-21 12:15,0.00,0.43
,0.00,09400815,2018-07-21 12:30,0.00,0.43
,0.00,09400815,2018-07-21 12:45,0.00,0.43
,0.00,09400815,2018-07-21 13:00,0.00,0.42
13.5,,09400815,2018-07-21 13:07,,
,0.00,09400815,2018-07-21 13:15,0.00,0.42
,0.00,09400815,2018-07-21 13:30,0.00,0.42
,0.00,09400815,2018-07-21 13:45,0.00,0.42
,0.00,09400815,2018-07-21 14:00,0.00,0.42
13.8,,09400815,2018-07-21 14:07,,
,0.00,09400815,2018-07-21 14:15,0.00,0.42
,0.00,09400815,2018-07-21 14:30,0.01,0.42
,0.02,09400815,2018-07-21 14:45,0.07,0.44
,0.02,09400815,2018-07-21 15:00,0.00,0.44
12.8,,09400815,2018-07-21 15:07,,
,0.05,09400815,2018-07-21 15:15,0.00,0.45
,0.05,09400815,2018-07-21 15:30,0.00,0.45
,0.02,09400815,2018-07-21 15:45,0.00,0.44
,0.02,09400815,2018-07-21 16:00,0.00,0.44
12.7,,09400815,2018-07-21 16:07,,
,0.02,09400815,2018-07-21 16:15,0.00,0.44
,0.02,09400815,2018-07-21 16:30,0.00,0.44
,0.02,09400815,2018-07-21 16:45,0.00,0.44
,0.02,09400815,2018-07-21 17:00,0.00,0.44
13.9,,09400815,2018-07-21 17:07,,
,0.02,09400815,2018-07-21 17:15,0.00,0.44
,0.02,09400815,2018-07-21 17:30,0.00,0.44
,0.02,09400815,2018-07-21 17:45,0.00,0.44
,0.02,09400815,2018-07-21 18:00,0.00,0.44
13.2,,09400815,2018-07-21 18:07,,
,0.02,09400815,2018-07-21 18:15,0.00,0.44
,0.02,09400815,2018-07-21 18:30,0.00,0.44
,0.02,09400815,2018-07-21 18:45,0.00,0.44
,0.02,09400815,2018-07-21 19:00,0.00,0.44
12.9,,09400815,2018-07-21 19:07,,
,0.02,09400815,2018-07-21 19:15,0.00,0.44
,0.02,09400815,2018-07-21 19:30,0.00,0.44
,0.02,09400815,2018-07-21 19:45,0.00,0.44
,0.02,09400815,2018-07-21 20:00,0.00,0.44
12.8,,09400815,2018-07-21 20:07,,
,0.02,09400815,2018-07-21 20:15,0.00,0.44
,0.02,09400815,2018-07-21 20:30,0.00,0.44
,0.02,09400815,2018-07-21 20:45,0.00,0.44
,0.02,09400815,2018-07-21 21:00,0.00,0.44
12.7,,09400815,2018-07-21 21:07,,
,0.02,09400815,2018-07-21 21:15,0.00,0.44
,0.02,09400815,2018-07-21 21:30,0.00,0.44
,0.02,09400815,2018-07-21 21:45,0.00,0.44
,0.02,09400815,2018-07-21 22:00,0.00,0.44
12.6,,09400815,2018-07-21 22:07,,
,0.02,09400815,2018-07-21 22:15,0.00,0.44
,0.02,09400815,2018-07-21 22:30,0.00,0.44
,0.02,09400815,2018-07-21 22:45,0.00,0.44
,0.02,09400815,2018-07-21 23:00,0.00,0.44
12.6,,09400815,2018-07-21 23:07,,
,0.02,09400815,2018-07-21 23:15,0.00,0.44
,0.02,09400815,2018-07-21 23:30,0.00,0.44
,0.00,09400815,2018-07-21 23:45,0.00,0.43
