BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
13.3,,09400815,2018-07-14 13:07,,
,0.00,09400815,2018-07-14 13:15,0.00,0.33
,0.00,09400815,2018-07-14 13:30,0.00,0.33
,0.00,09400815,2018-07-14 13:45,0.00,0.33
,0.00,09400815,2018-07-14 14:00,0.00,0.33
13.2,,09400815,2018-07-14 14:07,,
,0.00,09400815,2018-07-14 14:15,0.00,0.33
,0.00,09400815,2018-07-14 14:30,0.00,0.33
,0.00,09400815,2018-07-14 14:45,0.04,0.34
,0.00,09400815,2018-07-14 15:00,0.00,0.34
13.9,,09400815,2018-07-14 15:07,,
,0.00,09400815,2018-07-14 15:15,0.00,0.34
,0.00,09400815,2018-07-14 15:30,0.00,0.34
,0.00,09400815,2018-07-14 15:45,0.00,0.34
,0.00,09400815,2018-07-14 16:00,0.00,0.34
13.0,,09400815,2018-07-14 16:07,,
,0.00,09400815,2018-07-14 16:15,0.00,0.34
,0.00,09400815,2018-07-14 16:30,0.00,0.34
,0.00,09400815,2018-07-14 16:45,0.00,0.34
,0.00,09400815,2018-07-14 17:00,0.00,0.34
12.9,,09400815,2018-07-14 17:07,,
,0.00,09400815,2018-07-14 17:15,0.00,0.34
,0.00,09400815,2018-07-14 17:30,0.00,0.34
,0.00,09400815,2018-07-14 17:45,0.00,0.34
,0.00,09400815,2018-07-14 18:00,0.00,0.34
12.9,,09400815,2018-07-14 18:07,,
,0.00,09400815,2018-07-14 18:15,0.00,0.33
,0.00,09400815,2018-07-14 18:30,0.00,0.34
,0.00,09400815,2018-07-14 18:45,0.00,0.33
,0.00,09400815,2018-07-14 19:00,0.00,0.33
12.9,,09400815,2018-07-14 19:07,,
,0.00,09400815,2018-07-14 19:15,0.00,0.33
,0.00,09400815,2018-07-14 19:30,0.00,0.34
,0.00,09400815,2018-07-14 19:45,0.00,0.33
,0.00,09400815,2018-07-14 20:00,0.00,0.33
12.8,,09400815,2018-07-14 20:07,,
,0.00,09400815,2018-07-14 20:15,0.00,0.33
,0.00,09400815,2018-07-14 20:30,0.00,0.33
,0.00,09400815,2018-07-14 20:45,0.00,0.33
,0.00,09400815,2018-07-14 21:00,0.00,0.33
12.7,,09400815,2018-07-14 21:07,,
,0.00,09400815,2018-07-14 21:15,0.00,0.33
,0.00,09400815,2018-07-14 21:30,0.00,0.33
,0.00,09400815,2018-07-14 21:45,0.00,0.33
,0.00,09400815,2018-07-14 22:00,0.00,0.33
12.6,,09400815,2018-07-14 22:07,,
,0.00,09400815,2018-07-14 22:15,0.00,0.33
,0.00,09400815,2018-07-14 22:30,0.00,0.33
,0.00,09400815,2018-07-14 22:45,0.00,0.33
,0.00,09400815,2018-07-14 23:00,0.00,0.33
12.6,,09400815,2018-07-14 23:07,,
,0.00,09400815,2018-07-14 23:15,0.00,0.33
,0.00,09400815,2018-07-14 23:30,0.00,0.33
,0.00,09400815,2018-07-14 23:45,0.00,0.33
