Temp,Flow,site_no,datetime,Precipitation,GageHeight
88.2,0.00,09424900,2018-07-14 17:00,0.00,-0.13
87.7,0.00,09424900,2018-07-14 17:15,0.00,-0.13
89.2,0.00,09424900,2018-07-14 17:30,0.00,-0.13
90.4,0.00,09424900,2018-07-14 17:45,0.00,-0.13
90.4,0.00,09424900,2018-07-14 18:00,0.00,-0.13
89.9,0.00,09424900,2018-07-14 18:15,0.00,-0.13
89.6,0.00,09424900,2018-07-14 18:30,0.00,-0.13
89.4,0.00,09424900,2018-07-14 18:45,0.00,-0.13
89.3,0.00,09424900,2018-07-14 19:00,0.00,-0.13
89.4,0.00,09424900,2018-07-14 19:15,0.00,-0.13
89.3,0.00,09424900,2018-07-14 19:30,0.00,-0.13
88.8,0.00,09424900,2018-07-14 19:45,0.00,-0.13
88.8,0.00,09424900,2018-07-14 20:00,0.00,-0.13
88.6,0.00,09424900,2018-07-14 20:15,0.00,-0.13
88.6,0.00,09424900,2018-07-14 20:30,0.00,-0.13
88.3,0.00,09424900,2018-07-14 20:45,0.00,-0.13
88.2,0.00,09424900,2018-07-14 21:00,0.00,-0.13
88.7,0.00,09424900,2018-07-14 21:15,0.00,-0.13
89.0,0.00,09424900,2018-07-14 21:30,0.00,-0.13
88.7,0.00,09424900,2018-07-14 21:45,0.00,-0.13
88.7,0.00,09424900,2018-07-14 22:00,0.00,-0.13
88.2,0.00,09424900,2018-07-14 22:15,0.00,-0.13
88.3,0.00,09424900,2018-07-14 22:30,0.00,-0.13
88.0,0.00,09424900,2018-07-14 22:45,0.00,-0.13
87.8,0.00,09424900,2018-07-14 23:00,0.00,-0.13
87.8,0.00,09424900,2018-07-14 23:15,0.00,-0.13
87.9,0.00,09424900,2018-07-14 23:30,0.00,-0.13
88.4,0.00,09424900,2018-07-14 23:45,0.00,-0.13
