Temp,Flow,site_no,datetime,Precipitation,GageHeight
84.7,0.00,09424900,2018-07-12 14:00,0.00,-0.13
84.4,0.00,09424900,2018-07-12 14:15,0.00,-0.13
84.4,0.00,09424900,2018-07-12 14:30,0.00,-0.13
85.5,0.00,09424900,2018-07-12 14:45,0.00,-0.13
85.7,0.00,09424900,2018-07-12 15:00,0.00,-0.13
87.1,0.00,09424900,2018-07-12 15:15,0.00,-0.13
87.7,0.00,09424900,2018-07-12 15:30,0.00,-0.13
88.0,0.00,09424900,2018-07-12 15:45,0.00,-0.13
88.1,0.00,09424900,2018-07-12 16:00,0.00,-0.13
88.6,0.00,09424900,2018-07-12 16:15,0.00,-0.13
88.3,0.00,09424900,2018-07-12 16:30,0.00,-0.13
88.4,0.00,09424900,2018-07-12 16:45,0.00,-0.13
88.6,0.00,09424900,2018-07-12 17:00,0.00,-0.13
88.8,0.00,09424900,2018-07-12 17:15,0.00,-0.13
89.1,0.00,09424900,2018-07-12 17:30,0.00,-0.13
89.1,0.00,09424900,2018-07-12 17:45,0.00,-0.13
88.8,0.00,09424900,2018-07-12 18:00,0.00,-0.13
88.5,0.00,09424900,2018-07-12 18:15,0.00,-0.13
88.4,0.00,09424900,2018-07-12 18:30,0.00,-0.13
88.4,0.00,09424900,2018-07-12 18:45,0.00,-0.13
88.3,0.00,09424900,2018-07-12 19:00,0.00,-0.13
87.9,0.00,09424900,2018-07-12 19:15,0.00,-0.13
87.6,0.00,09424900,2018-07-12 19:30,0.00,-0.13
86.6,0.00,09424900,2018-07-12 19:45,0.00,-0.13
86.1,0.00,09424900,2018-07-12 20:00,0.00,-0.13
85.0,0.00,09424900,2018-07-12 20:15,0.00,-0.13
85.6,0.00,09424900,2018-07-12 20:30,0.00,-0.13
84.0,0.00,09424900,2018-07-12 20:45,0.00,-0.13
84.0,0.00,09424900,2018-07-12 21:00,0.00,-0.13
83.2,0.00,09424900,2018-07-12 21:15,0.00,-0.13
82.2,0.00,09424900,2018-07-12 21:30,0.00,-0.13
81.7,0.00,09424900,2018-07-12 21:45,0.00,-0.13
81.8,0.00,09424900,2018-07-12 22:00,0.00,-0.13
81.3,0.00,09424900,2018-07-12 22:15,0.00,-0.13
80.2,0.00,09424900,2018-07-12 22:30,0.00,-0.13
79.7,0.00,09424900,2018-07-12 22:45,0.00,-0.13
79.1,0.00,09424900,2018-07-12 23:00,0.00,-0.13
79.1,0.00,09424900,2018-07-12 23:15,0.00,-0.13
79.2,0.00,09424900,2018-07-12 23:30,0.00,-0.13
78.4,0.00,09424900,2018-07-12 23:45,0.00,-0.13
