BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-22 20:45,0.00,0.42
,0.00,09400815,2018-07-22 21:00,0.00,0.42
12.8,,09400815,2018-07-22 21:07,,
,0.00,09400815,2018-07-22 21:15,0.00,0.42
,0.00,09400815,2018-07-22 21:30,0.00,0.42
,0.00,09400815,2018-07-22 21:45,0.00,0.42
,0.00,09400815,2018-07-22 22:00,0.00,0.42
12.7,,09400815,2018-07-22 22:07,,
,0.00,09400815,2018-07-22 22:15,0.00,0.42
,0.00,09400815,2018-07-22 22:30,0.00,0.42
,0.00,09400815,2018-07-22 22:45,0.00,0.42
,0.00,09400815,2018-07-22 23:00,0.00,0.42
12.7,,09400815,2018-07-22 23:07,,
,0.00,09400815,2018-07-22 23:15,0.00,0.42
,0.00,09400815,2018-07-22 23:30,0.00,0.42
,0.00,09400815,2018-07-22 23:45,0.00,0.42
