BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.00,09400815,2018-07-16 14:15,0.00,0.43
,0.00,09400815,2018-07-16 14:30,0.00,0.43
,0.00,09400815,2018-07-16 14:45,0.00,0.43
,0.00,09400815,2018-07-16 15:00,0.00,0.42
,0.00,09400815,2018-07-16 15:15,0.00,0.43
,0.00,09400815,2018-07-16 15:30,0.00,0.43
,0.00,09400815,2018-07-16 15:45,0.00,0.43
,0.00,09400815,2018-07-16 16:00,0.00,0.43
13.7,,09400815,2018-07-16 16:07,,
,0.00,09400815,2018-07-16 16:15,0.00,0.42
,0.00,09400815,2018-07-16 16:30,0.00,0.42
,0.00,09400815,2018-07-16 16:45,0.00,0.43
,0.00,09400815,2018-07-16 17:00,0.00,0.42
12.8,,09400815,2018-07-16 17:07,,
,0.00,09400815,2018-07-16 17:15,0.00,0.43
,0.00,09400815,2018-07-16 17:30,0.00,0.42
,0.00,09400815,2018-07-16 17:45,0.00,0.42
,0.00,09400815,2018-07-16 18:00,0.02,0.43
12.9,,09400815,2018-07-16 18:07,,
,0.00,09400815,2018-07-16 18:15,0.00,0.43
,0.00,09400815,2018-07-16 18:30,0.01,0.43
,0.00,09400815,2018-07-16 18:45,0.00,0.43
,0.00,09400815,2018-07-16 19:00,0.00,0.43
12.7,,09400815,2018-07-16 19:07,,
,0.00,09400815,2018-07-16 19:15,0.00,0.43
,0.00,09400815,2018-07-16 19:30,0.01,0.43
,0.00,09400815,2018-07-16 19:45,0.00,0.43
,0.00,09400815,2018-07-16 20:00,0.00,0.43
12.7,,09400815,2018-07-16 20:07,,
,0.00,09400815,2018-07-16 20:15,0.00,0.43
,0.00,09400815,2018-07-16 20:30,0.00,0.43
,0.00,09400815,2018-07-16 20:45,0.00,0.43
,0.00,09400815,2018-07-16 21:00,0.00,0.43
12.6,,09400815,2018-07-16 21:07,,
,0.02,09400815,2018-07-16 21:15,0.01,0.44
,0.02,09400815,2018-07-16 21:30,0.00,0.44
,0.02,09400815,2018-07-16 21:45,0.00,0.44
,0.02,09400815,2018-07-16 22:00,0.00,0.44
12.6,,09400815,2018-07-16 22:07,,
,0.02,09400815,2018-07-16 22:15,0.00,0.44
,0.02,09400815,2018-07-16 22:30,0.00,0.44
,0.02,09400815,2018-07-16 22:45,0.00,0.44
,0.02,09400815,2018-07-16 23:00,0.00,0.44
12.6,,09400815,2018-07-16 23:07,,
,0.02,09400815,2018-07-16 23:15,0.00,0.44
,0.02,09400815,2018-07-16 23:30,0.00,0.44
,0.02,09400815,2018-07-16 23:45,0.00,0.44
