BatteryVoltage,Flow,site_no,datetime,Precipitation,GageHeight
,0.19,09400815,2018-07-20 19:00,0.01,0.51
12.5,,09400815,2018-07-20 19:07,,
,0.17,09400815,2018-07-20 19:15,0.00,0.50
,0.14,09400815,2018-07-20 19:30,0.00,0.49
,0.12,09400815,2018-07-20 19:45,0.00,0.48
,0.12,09400815,2018-07-20 20:00,0.00,0.48
12.7,,09400815,2018-07-20 20:07,,
,0.12,09400815,2018-07-20 20:15,0.00,0.48
,0.10,09400815,2018-07-20 20:30,0.00,0.47
,0.10,09400815,2018-07-20 20:45,0.00,0.47
,0.10,09400815,2018-07-20 21:00,0.00,0.47
12.6,,09400815,2018-07-20 21:07,,
,0.07,09400815,2018-07-20 21:15,0.00,0.46
,0.07,09400815,2018-07-20 21:30,0.00,0.46
,0.07,09400815,2018-07-20 21:45,0.00,0.46
,0.07,09400815,2018-07-20 22:00,0.00,0.46
12.6,,09400815,2018-07-20 22:07,,
,0.07,09400815,2018-07-20 22:15,0.00,0.46
,0.05,09400815,2018-07-20 22:30,0.00,0.45
,0.05,09400815,2018-07-20 22:45,0.00,0.45
,0.05,09400815,2018-07-20 23:00,0.00,0.45
12.6,,09400815,2018-07-20 23:07,,
,0.05,09400815,2018-07-20 23:15,0.00,0.45
,0.05,09400815,2018-07-20 23:30,0.00,0.45
,0.05,09400815,2018-07-20 23:45,0.00,0.45
