Temp,Flow,site_no,datetime,Precipitation,GageHeight
93.7,0.00,09424900,2018-07-02 08:00,0.00,-0.13
94.5,0.00,09424900,2018-07-02 08:15,0.00,-0.12
95.2,0.00,09424900,2018-07-02 08:30,0.00,-0.12
96.7,0.00,09424900,2018-07-02 08:45,0.00,-0.12
100.0,0.00,09424900,2018-07-02 09:00,0.00,-0.12
96.1,0.00,09424900,2018-07-02 09:15,0.00,-0.12
95.9,0.00,09424900,2018-07-02 09:30,0.00,-0.12
97.8,0.00,09424900,2018-07-02 09:45,0.00,-0.12
100.9,0.00,09424900,2018-07-02 10:00,0.00,-0.12
97.9,0.00,09424900,2018-07-02 10:15,0.00,-0.12
100.4,0.00,09424900,2018-07-02 10:30,0.00,-0.12
100.3,0.00,09424900,2018-07-02 10:45,0.00,-0.12
100.3,0.00,09424900,2018-07-02 11:00,0.00,-0.12
101.1,0.00,09424900,2018-07-02 11:15,0.00,-0.12
102.3,0.00,09424900,2018-07-02 11:30,0.00,-0.12
101.7,0.00,09424900,2018-07-02 11:45,0.00,-0.12
101.6,0.00,09424900,2018-07-02 12:00,0.00,-0.12
104.6,0.00,09424900,2018-07-02 12:15,0.00,-0.12
104.7,0.00,09424900,2018-07-02 12:30,0.00,-0.12
104.2,0.00,09424900,2018-07-02 12:45,0.00,-0.12
103.3,0.00,09424900,2018-07-02 13:00,0.00,-0.12
105.5,0.00,09424900,2018-07-02 13:15,0.00,-0.12
106.3,0.00,09424900,2018-07-02 13:30,0.00,-0.12
103.9,0.00,09424900,2018-07-02 13:45,0.00,-0.12
104.9,0.00,09424900,2018-07-02 14:00,0.00,-0.12
105.4,0.00,09424900,2018-07-02 14:15,0.00,-0.12
107.0,0.00,09424900,2018-07-02 14:30,0.00,-0.12
107.9,0.00,09424900,2018-07-02 14:45,0.00,-0.12
107.2,0.00,09424900,2018-07-02 15:00,0.00,-0.12
106.7,0.00,09424900,2018-07-02 15:15,0.00,-0.12
106.7,0.00,09424900,2018-07-02 15:30,0.00,-0.12
107.4,0.00,09424900,2018-07-02 15:45,0.00,-0.12
105.1,0.00,09424900,2018-07-02 16:00,0.00,-0.12
106.2,0.00,09424900,2018-07-02 16:15,0.00,-0.12
106.5,0.00,09424900,2018-07-02 16:30,0.00,-0.12
107.4,0.00,09424900,2018-07-02 16:45,0.00,-0.12
105.7,0.00,09424900,2018-07-02 17:00,0.00,-0.12
105.8,0.00,09424900,2018-07-02 17:15,0.00,-0.12
105.7,0.00,09424900,2018-07-02 17:30,0.00,-0.12
105.1,0.00,09424900,2018-07-02 17:45,0.00,-0.12
105.0,0.00,09424900,2018-07-02 18:00,0.00,-0.12
104.6,0.00,09424900,2018-07-02 18:15,0.00,-0.12
104.0,0.00,09424900,2018-07-02 18:30,0.00,-0.12
103.7,0.00,09424900,2018-07-02 18:45,0.00,-0.12
103.0,0.00,09424900,2018-07-02 19:00,0.00,-0.12
101.9,0.00,09424900,2018-07-02 19:15,0.00,-0.12
100.8,0.00,09424900,2018-07-02 19:30,0.00,-0.12
100.3,0.00,09424900,2018-07-02 19:45,0.00,-0.12
99.3,0.00,09424900,2018-07-02 20:00,0.00,-0.12
98.5,0.00,09424900,2018-07-02 20:15,0.00,-0.12
97.1,0.00,09424900,2018-07-02 20:30,0.00,-0.13
94.7,0.00,09424900,2018-07-02 20:45,0.00,-0.13
93.2,0.00,09424900,2018-07-02 21:00,0.00,-0.13
90.2,0.00,09424900,2018-07-02 21:15,0.00,-0.13
86.3,0.00,09424900,2018-07-02 21:30,0.00,-0.13
85.8,0.00,09424900,2018-07-02 21:45,0.00,-0.13
83.9,0.00,09424900,2018-07-02 22:00,0.00,-0.13
83.7,0.00,09424900,2018-07-02 22:15,0.00,-0.13
82.5,0.00,09424900,2018-07-02 22:30,0.00,-0.13
80.9,0.00,09424900,2018-07-02 22:45,0.00,-0.13
79.7,0.00,09424900,2018-07-02 23:00,0.00,-0.13
79.0,0.00,09424900,2018-07-02 23:15,0.00,-0.13
78.7,0.00,09424900,2018-07-02 23:30,0.00,-0.13
78.4,0.00,09424900,2018-07-02 23:45,0.00,-0.13
