Temp,Flow,site_no,datetime,Precipitation,GageHeight
98.4,0.00,09424900,2018-07-17 11:00,0.00,-0.12
98.0,0.00,09424900,2018-07-17 11:15,0.00,-0.12
102.0,0.00,09424900,2018-07-17 11:30,0.00,-0.12
99.4,0.00,09424900,2018-07-17 11:45,0.00,-0.12
99.0,0.00,09424900,2018-07-17 12:00,0.00,-0.12
99.9,0.00,09424900,2018-07-17 12:15,0.00,-0.12
101.6,0.00,09424900,2018-07-17 12:30,0.00,-0.12
100.9,0.00,09424900,2018-07-17 12:45,0.00,-0.12
101.5,0.00,09424900,2018-07-17 13:00,0.00,-0.12
101.7,0.00,09424900,2018-07-17 13:15,0.00,-0.12
100.6,0.00,09424900,2018-07-17 13:30,0.00,-0.12
101.9,0.00,09424900,2018-07-17 13:45,0.00,-0.12
104.4,0.00,09424900,2018-07-17 14:00,0.00,-0.12
106.3,0.00,09424900,2018-07-17 14:15,0.00,-0.12
105.7,0.00,09424900,2018-07-17 14:30,0.00,-0.12
106.6,0.00,09424900,2018-07-17 14:45,0.00,-0.12
106.4,0.00,09424900,2018-07-17 15:00,0.00,-0.12
106.7,0.00,09424900,2018-07-17 15:15,0.00,-0.12
107.1,0.00,09424900,2018-07-17 15:30,0.00,-0.12
109.3,0.00,09424900,2018-07-17 15:45,0.00,-0.12
107.4,0.00,09424900,2018-07-17 16:00,0.00,-0.12
104.2,0.00,09424900,2018-07-17 16:15,0.00,-0.12
103.6,0.00,09424900,2018-07-17 16:30,0.00,-0.12
104.3,0.00,09424900,2018-07-17 16:45,0.00,-0.12
105.5,0.00,09424900,2018-07-17 17:00,0.00,-0.12
106.5,0.00,09424900,2018-07-17 17:15,0.00,-0.12
108.2,0.00,09424900,2018-07-17 17:30,0.00,-0.12
105.5,0.00,09424900,2018-07-17 17:45,0.00,-0.12
104.3,0.00,09424900,2018-07-17 18:00,0.00,-0.12
103.7,0.00,09424900,2018-07-17 18:15,0.00,-0.12
103.2,0.00,09424900,2018-07-17 18:30,0.00,-0.12
101.1,0.00,09424900,2018-07-17 18:45,0.00,-0.12
98.9,0.00,09424900,2018-07-17 19:00,0.00,-0.12
98.4,0.00,09424900,2018-07-17 19:15,0.00,-0.12
97.9,0.00,09424900,2018-07-17 19:30,0.00,-0.12
97.6,0.00,09424900,2018-07-17 19:45,0.00,-0.12
97.2,0.00,09424900,2018-07-17 20:00,0.00,-0.12
96.7,0.00,09424900,2018-07-17 20:15,0.00,-0.12
96.2,0.00,09424900,2018-07-17 20:30,0.00,-0.12
95.8,0.00,09424900,2018-07-17 20:45,0.00,-0.12
95.4,0.00,09424900,2018-07-17 21:00,0.00,-0.12
95.3,0.00,09424900,2018-07-17 21:15,0.00,-0.12
95.2,0.00,09424900,2018-07-17 21:30,0.00,-0.12
95.1,0.00,09424900,2018-07-17 21:45,0.00,-0.12
95.0,0.00,09424900,2018-07-17 22:00,0.00,-0.12
94.6,0.00,09424900,2018-07-17 22:15,0.00,-0.13
94.9,0.00,09424900,2018-07-17 22:30,0.00,-0.13
94.6,0.00,09424900,2018-07-17 22:45,0.00,-0.13
95.1,0.00,09424900,2018-07-17 23:00,0.00,-0.13
79.4,0.00,09424900,2018-07-17 23:15,0.00,-0.13
72.7,0.00,09424900,2018-07-17 23:30,0.28,-0.05
73.1,0.00,09424900,2018-07-17 23:45,0.33,0.02
