Temp,Flow,site_no,datetime,Precipitation,GageHeight
103.1,0.00,09424900,2018-06-27 09:30,0.00,-0.12
105.1,0.00,09424900,2018-06-27 09:45,0.00,-0.12
104.0,0.00,09424900,2018-06-27 10:00,0.00,-0.12
105.6,0.00,09424900,2018-06-27 10:15,0.00,-0.12
105.0,0.00,09424900,2018-06-27 10:30,0.00,-0.12
106.8,0.00,09424900,2018-06-27 10:45,0.00,-0.12
105.5,0.00,09424900,2018-06-27 11:00,0.00,-0.12
107.6,0.00,09424900,2018-06-27 11:15,0.00,-0.12
107.3,0.00,09424900,2018-06-27 11:30,0.00,-0.12
109.4,0.00,09424900,2018-06-27 11:45,0.00,-0.12
106.7,0.00,09424900,2018-06-27 12:00,0.00,-0.12
106.2,0.00,09424900,2018-06-27 12:15,0.00,-0.12
106.6,0.00,09424900,2018-06-27 12:30,0.00,-0.12
106.4,0.00,09424900,2018-06-27 12:45,0.00,-0.12
106.8,0.00,09424900,2018-06-27 13:00,0.00,-0.12
107.5,0.00,09424900,2018-06-27 13:15,0.00,-0.12
106.6,0.00,09424900,2018-06-27 13:30,0.00,-0.12
107.4,0.00,09424900,2018-06-27 13:45,0.00,-0.12
107.7,0.00,09424900,2018-06-27 14:00,0.00,-0.12
108.8,0.00,09424900,2018-06-27 14:15,0.00,-0.12
108.9,0.00,09424900,2018-06-27 14:30,0.00,-0.12
108.7,0.00,09424900,2018-06-27 14:45,0.00,-0.12
108.2,0.00,09424900,2018-06-27 15:00,0.00,-0.12
109.2,0.00,09424900,2018-06-27 15:15,0.00,-0.12
108.9,0.00,09424900,2018-06-27 15:30,0.00,-0.12
109.8,0.00,09424900,2018-06-27 15:45,0.00,-0.12
108.4,0.00,09424900,2018-06-27 16:00,0.00,-0.12
110.0,0.00,09424900,2018-06-27 16:15,0.00,-0.12
108.5,0.00,09424900,2018-06-27 16:30,0.00,-0.12
108.5,0.00,09424900,2018-06-27 16:45,0.00,-0.12
108.6,0.00,09424900,2018-06-27 17:00,0.00,-0.12
109.4,0.00,09424900,2018-06-27 17:15,0.00,-0.12
108.2,0.00,09424900,2018-06-27 17:30,0.00,-0.12
108.1,0.00,09424900,2018-06-27 17:45,0.00,-0.12
107.8,0.00,09424900,2018-06-27 18:00,0.00,-0.12
107.0,0.00,09424900,2018-06-27 18:15,0.00,-0.12
106.4,0.00,09424900,2018-06-27 18:30,0.00,-0.12
105.9,0.00,09424900,2018-06-27 18:45,0.00,-0.12
105.5,0.00,09424900,2018-06-27 19:00,0.00,-0.12
103.9,0.00,09424900,2018-06-27 19:15,0.00,-0.12
103.6,0.00,09424900,2018-06-27 19:30,0.00,-0.12
102.6,0.00,09424900,2018-06-27 19:45,0.00,-0.12
100.9,0.00,09424900,2018-06-27 20:00,0.00,-0.12
98.8,0.00,09424900,2018-06-27 20:15,0.00,-0.12
97.1,0.00,09424900,2018-06-27 20:30,0.00,-0.12
95.8,0.00,09424900,2018-06-27 20:45,0.00,-0.13
94.8,0.00,09424900,2018-06-27 21:00,0.00,-0.13
94.5,0.00,09424900,2018-06-27 21:15,0.00,-0.13
93.4,0.00,09424900,2018-06-27 21:30,0.00,-0.13
94.3,0.00,09424900,2018-06-27 21:45,0.00,-0.13
93.4,0.00,09424900,2018-06-27 22:00,0.00,-0.13
89.8,0.00,09424900,2018-06-27 22:15,0.00,-0.13
86.4,0.00,09424900,2018-06-27 22:30,0.00,-0.13
85.0,0.00,09424900,2018-06-27 22:45,0.00,-0.13
83.7,0.00,09424900,2018-06-27 23:00,0.00,-0.13
82.6,0.00,09424900,2018-06-27 23:15,0.00,-0.13
81.8,0.00,09424900,2018-06-27 23:30,0.00,-0.13
80.3,0.00,09424900,2018-06-27 23:45,0.00,-0.13
